vf_dLoss,MinReturn,dLoss,MeanKL,vf_LossAfter,Entropy,LossAfter,Perplexity,LossBefore,AverageDiscountedReturn,vf_LossBefore,MeanKLBefore,MaxReturn,StdReturn,AveragePolicyStd,AverageReturn,NumTrajs,vf_MeanKL,ExplainedVariance,Iteration
0.0,-40979.4733054,0.0248792661711,0.0099754283167,15865389.6228,30.7939424422,-0.0248792661711,2.36395540051e+13,7.47205611701e-16,-6937.49502093,15865389.6228,0.0,-29071.6948063,2186.41212545,0.9311345192,-33659.5903586,409,0.0,-9.90382331412e-06,424
0.0,-51117.0450705,0.0245250735494,0.00997541889018,16073164.2165,30.8001480127,-0.0245250735494,2.37867070367e+13,-4.43659235945e-16,-6961.44818608,16073164.2165,0.0,-27730.0641374,2404.78504926,0.931443256985,-33819.4216608,409,0.0,-1.7046720278e-05,425
0.0,-45931.1620663,0.0249070457739,0.00999085224014,16043581.7379,30.7946899838,-0.0249070457739,2.36572321624e+13,-5.99574722932e-18,-6974.67103048,16043581.7379,0.0,-27807.421694,2578.25567046,0.93132115665,-33780.3391746,409,0.0,-1.90662037616e-05,426
0.0,-43748.4620571,0.0247949230666,0.00996937502539,16025955.5988,30.7925132479,-0.0247949230666,2.3605792622e+13,-1.16486011274e-16,-6992.04943554,16025955.5988,0.0,-28311.1525196,2314.21438554,0.931270064687,-33779.9720341,409,0.0,-4.02193141014e-08,427
0.0,-54064.729212,0.0248018990757,0.00999622543455,16083362.9601,30.7855436788,-0.0248018990757,2.34418424144e+13,3.01251010011e-16,-6996.6567266,16083362.9601,0.0,-27661.8505609,2703.97955204,0.930997263552,-33816.4245237,409,0.0,-8.30363020543e-06,428
0.0,-41735.6249551,0.0195274997724,0.00640743170508,15735844.1857,30.7705885897,-0.0195274997724,2.30938759903e+13,-4.09246122456e-16,-6945.47287747,15735844.1857,0.0,-28230.2369183,2109.07914222,0.930408033172,-33538.1335367,409,0.0,-1.05701995112e-05,429
0.0,-50933.3295574,0.0248625326196,0.00996991666006,16166605.4088,30.7568841947,-0.0248625326196,2.27795471552e+13,-5.02973978937e-16,-6994.4046282,16166605.4088,0.0,-28044.0281902,2434.85527256,0.929934808613,-33863.1338133,410,0.0,-6.41737327189e-06,430
0.0,-49004.179425,0.0247219871939,0.00998873392623,15961319.9082,30.7563281279,-0.0247219871939,2.27668837255e+13,-5.34894905139e-16,-6967.77089751,15961319.9082,0.0,-8735.57004654,2847.9469834,0.929972763277,-33632.958247,410,0.0,-1.68115779398e-05,431
0.0,-39922.3243018,0.0244897892461,0.00998512708392,15678566.184,30.7620410698,-0.0244897892461,2.28973218482e+13,-4.46955702549e-17,-6867.32479623,15678566.184,0.0,-27719.9654743,2083.42477514,0.930302173024,-33451.2191148,409,0.0,-3.44053391999e-07,432
0.0,-45498.647297,0.0247893943659,0.00995927656017,15689889.26,30.7485850621,-0.0247893943659,2.25912789846e+13,-1.83286149094e-16,-6917.16863933,15689889.26,0.0,-27731.476204,2372.71048697,0.929793480566,-33477.4836211,409,0.0,-1.42758839106e-06,433
0.0,-44648.3793678,0.0200877740883,0.00641526803424,15769940.843,30.7591377718,-0.0200877740883,2.28309405076e+13,6.31345017016e-16,-6946.45811731,15769940.843,0.0,-28151.7186072,2418.54042443,0.930194242495,-33536.2494066,409,0.0,-2.01755400204e-05,434
0.0,-49900.1407058,0.0247634100146,0.00998902964903,15703386.3436,30.7463707364,-0.0247634100146,2.25413098787e+13,-5.85826415902e-16,-6834.53782612,15703386.3436,0.0,-28469.7593985,2531.16163442,0.929761941492,-33359.2323124,409,0.0,-1.55580535102e-05,435
0.0,-48223.5150996,0.0244647293429,0.00999926991438,15828361.0188,30.7446303131,-0.0244647293429,2.25021125779e+13,4.25943442429e-16,-6940.51052809,15828361.0188,0.0,-26747.516118,2596.25829432,0.929730917595,-33555.4841354,409,0.0,-4.42123902911e-06,436
0.0,-66072.7634732,0.0243361805815,0.00997732329867,15680074.3326,30.7347006361,-0.0243361805815,2.22797795438e+13,3.79471515335e-16,-6929.08413397,15680074.3326,0.0,-27675.3387383,2800.76717008,0.929399457868,-33379.0250823,409,0.0,-2.04137477968e-05,437
0.0,-42118.5329676,0.0250579378256,0.00999176626094,15629470.8069,30.7134745218,-0.0250579378256,2.18118501255e+13,-1.17530543841e-16,-6895.48438108,15629470.8069,0.0,-27371.5733051,2257.94882782,0.928629998881,-33399.8566787,409,0.0,1.50243116653e-05,438
0.0,-42228.7396991,0.0248469888125,0.00999300284164,15588159.9205,30.7072407452,-0.0248469888125,2.16763028506e+13,-6.70763634802e-16,-6876.23838698,15588159.9205,0.0,-27909.5196634,2267.32801914,0.928429679195,-33329.311503,409,0.0,-1.24897004492e-05,439
0.0,-40760.8388692,0.0247855564874,0.00999294858612,15253629.0462,30.6829287733,-0.0247855564874,2.11556637104e+13,-5.6918990032e-16,-6845.59587037,15253629.0462,0.0,-25712.2593012,2309.22153856,0.927472415346,-32998.8266253,409,0.0,-2.62833828923e-07,440
0.0,-45107.058347,0.0248619621484,0.00998356258712,15370728.6544,30.6728899001,-0.0248619621484,2.09443471488e+13,-7.46867144433e-16,-6836.87834949,15370728.6544,0.0,-7537.1394661,2721.73171486,0.927221875684,-33044.1426645,410,0.0,4.98023036266e-06,441
0.0,-49358.8225798,0.0247152073547,0.0099807342804,15539451.372,30.6676759182,-0.0247152073547,2.0835427902e+13,3.09076296508e-16,-6884.50458597,15539451.372,0.0,-10917.241793,2500.44035552,0.92706503256,-33247.4593799,410,0.0,-2.33058827768e-05,442
0.0,-41888.8997627,0.0243880468335,0.00999930700803,15320051.7406,30.6512962357,-0.0243880468335,2.04969300184e+13,1.91861739753e-16,-6814.71568459,15320051.7406,0.0,-28071.5157999,2214.4195938,0.926484725766,-33052.100208,409,0.0,-3.96364150754e-05,443
0.0,-41245.781979,0.0248408551355,0.0099925925903,15350924.3183,30.6435868263,-0.0248408551355,2.03395183496e+13,7.34306394554e-16,-6813.99128021,15350924.3183,0.0,-26868.6428282,2422.11409959,0.926237016411,-33060.6497086,409,0.0,-4.24394643939e-06,444
0.0,-41382.8766061,0.0248448624823,0.00997174397567,15274533.0993,30.6270189274,-0.0248448624823,2.00053114636e+13,-2.18637387467e-16,-6817.36188201,15274533.0993,0.0,-27475.9356937,2110.36631451,0.925586521588,-33006.4876344,409,0.0,3.5682751901e-06,445
0.0,-44690.9379789,0.025153027166,0.00999539757676,15098121.1916,30.6253273556,-0.025153027166,1.99714996489e+13,2.62362259057e-16,-6802.6710337,15098121.1916,0.0,-27824.6332536,2257.58251274,0.925573406086,-32855.1328528,409,0.0,-2.42274166218e-05,446
0.0,-43604.6116579,0.0197182807063,0.00640521496885,15319736.7172,30.6124873422,-0.0197182807063,1.97167046112e+13,-4.78769428341e-17,-6808.70821866,15319736.7172,0.0,-27891.4098632,2393.62337969,0.9251197196,-33031.089698,409,0.0,-1.78151196524e-05,447
0.0,-46898.3683997,0.0195193479084,0.00640229521861,15137276.5618,30.6100820742,-0.0195193479084,1.9669337642e+13,-3.01671834506e-16,-6857.72838603,15137276.5618,0.0,-13104.752458,2457.90918253,0.925114461633,-32863.8327452,410,0.0,1.65178449407e-06,448
0.0,-42896.6267767,0.0200620827505,0.00640306487969,15035573.3018,30.5941941991,-0.0200620827505,1.93593030777e+13,-2.26997991173e-16,-6776.34761963,15035573.3018,0.0,-27368.7090822,2379.95156646,0.924539090044,-32749.3039342,409,0.0,-1.47149254686e-05,449
0.0,-59672.7107869,0.0192581841265,0.00640816594649,15234333.6916,30.5852993413,-0.0192581841265,1.91878684031e+13,-2.52794253881e-17,-6776.36532149,15234333.6916,0.0,-27828.2561953,2759.45702311,0.924243330321,-32873.2694566,409,0.0,-3.5648017469e-06,450
0.0,-41593.445197,0.025007827624,0.00997907729074,15180221.2888,30.5769175891,-0.025007827624,1.90277125761e+13,-5.44709618351e-16,-6809.56631249,15180221.2888,0.0,-26610.514749,2330.60311003,0.923957063268,-32889.3613207,409,0.0,-1.57153613742e-05,451
0.0,-42565.3643683,0.0194725596229,0.00640639239652,14881876.7449,30.5701130563,-0.0194725596229,1.88986773932e+13,4.81501282746e-16,-6697.51937427,14881876.7449,0.0,-26995.0127782,2197.03681263,0.923707426995,-32537.413094,409,0.0,1.249205138e-06,452
0.0,-41931.409085,0.0244197661192,0.00996576117798,14812385.4663,30.5590651634,-0.0244197661192,1.86910359415e+13,-4.48677769754e-16,-6804.9438181,14812385.4663,0.0,-27287.8192603,2263.51029637,0.923325681107,-32586.4074864,409,0.0,1.41680700327e-06,453
0.0,-43384.1782907,0.0246265899803,0.00998617683866,15077803.684,30.5586370093,-0.0246265899803,1.86830350098e+13,2.26038150436e-16,-6794.62682308,15077803.684,0.0,-27944.7475859,2261.34137372,0.923411215964,-32811.042473,409,0.0,-4.78641607393e-06,454
0.0,-41595.1387515,0.0198079662724,0.00640191695715,14713749.5061,30.5443534454,-0.0198079662724,1.84180715014e+13,1.52396894934e-16,-6756.07803946,14713749.5061,0.0,-9101.20921278,2472.03716902,0.922900383816,-32417.6043185,410,0.0,-3.2063177664e-06,455
0.0,-51124.0939744,0.0195527172829,0.00640241648101,15079229.9337,30.5256792884,-0.0195527172829,1.80773210599e+13,8.50727258267e-16,-6765.78715655,15079229.9337,0.0,-26857.2174951,2594.79871754,0.922180407412,-32724.0736215,409,0.0,-1.38744191061e-05,456
0.0,-46665.6650163,0.0242441249369,0.00998405381227,15075939.0592,30.5114549882,-0.0242441249369,1.78220039753e+13,3.93523844318e-16,-6717.60847903,15075939.0592,0.0,-27662.3832494,2435.00687153,0.921724274794,-32687.3402835,409,0.0,2.09999710604e-05,457
0.0,-40676.1056819,0.0248149879491,0.00997289324722,14861741.8917,30.5101405506,-0.0248149879491,1.77985934533e+13,-2.50687816064e-17,-6738.31326146,14861741.8917,0.0,-26144.4855759,2281.31203776,0.921742015951,-32565.90383,409,0.0,-2.48902341404e-07,458
0.0,-50984.8072777,0.0244793591369,0.00999278329804,14942419.1935,30.5055598404,-0.0244793591369,1.77172497032e+13,-1.03135810191e-16,-6756.54392119,14942419.1935,0.0,-11063.7322036,2860.77285133,0.921639620219,-32581.0068018,410,0.0,-1.87320612153e-05,459
0.0,-41632.0924564,0.0246002517629,0.00999869801399,14619183.0408,30.4924845948,-0.0246002517629,1.74871002209e+13,-4.91288618046e-16,-6679.84926662,14619183.0408,0.0,-27474.1104323,2228.51918159,0.921216612671,-32284.3734987,409,0.0,1.33377019739e-05,460
0.0,-41144.699116,0.0243608439614,0.0099801924615,14722693.8776,30.4757471246,-0.0243608439614,1.71968462361e+13,-2.81691510852e-16,-6645.55024531,14722693.8776,0.0,-6407.79420223,2529.55784983,0.92061944127,-32316.6746802,410,0.0,3.985988835e-06,461
0.0,-41385.1014593,0.0245024134245,0.00999955455946,14764523.0068,30.472844954,-0.0245024134245,1.71470104063e+13,-1.14499227812e-15,-6692.78093377,14764523.0068,0.0,-26418.9871391,2339.19350515,0.920599011415,-32420.1471111,409,0.0,6.31654025351e-06,462
0.0,-44132.2934974,0.0199066798178,0.00640420263613,14664265.7221,30.4517149934,-0.0199066798178,1.67884957903e+13,-7.89492893771e-16,-6657.60670647,14664265.7221,0.0,-26969.8069441,2260.27037729,0.919834256536,-32325.1834587,409,0.0,2.33189928989e-06,463
0.0,-45645.6912474,0.0247648047843,0.00999008220458,14506556.158,30.4336399333,-0.0247648047843,1.64877687381e+13,-3.20313186461e-16,-6663.40330042,14506556.158,0.0,-27541.0804534,2403.72874147,0.919154914948,-32130.5273876,409,0.0,-8.61250884543e-06,464
0.0,-44927.9024589,0.0195264869298,0.00640783521378,14548924.0486,30.4369007003,-0.0195264869298,1.65416192594e+13,5.43504388466e-17,-6758.84520777,14548924.0486,0.0,-27077.778067,2318.70022065,0.91946487668,-32317.265914,409,0.0,-1.27705286497e-05,465
0.0,-46326.0153908,0.0245962967985,0.00999377402901,14651575.0915,30.4280215187,-0.0245962967985,1.63953933609e+13,8.91870114843e-17,-6717.4753831,14651575.0915,0.0,-27017.730283,2340.51581229,0.919165157429,-32338.9318303,409,0.0,-2.68739422942e-05,466
0.0,-40623.8174084,0.0198218288419,0.00640462138417,14201963.0319,30.4201862557,-0.0198218288419,1.62674330977e+13,-2.0714752923e-16,-6630.96694974,14201963.0319,0.0,-27433.7003683,2158.14967652,0.918914708162,-31880.3151883,409,0.0,-6.50753630627e-06,467
0.0,-51024.2168758,0.0200275344868,0.00640934631546,14495934.7864,30.4186835387,-0.0200275344868,1.62430061074e+13,-1.27941124144e-16,-6607.54692167,14495934.7864,0.0,-26998.0181972,2504.97541268,0.918886098429,-32085.8839149,409,0.0,-7.69063725681e-06,468
0.0,-38566.5095055,0.0243969592886,0.00998121716227,14295158.5467,30.4046597109,-0.0243969592886,1.60168067846e+13,-4.58968912862e-16,-6610.04964323,14295158.5467,0.0,-26639.6755953,2212.19383047,0.918402154539,-31951.7215484,409,0.0,-8.0386757908e-06,469
0.0,-43220.8911038,0.0245403539408,0.0099754837824,14282630.6182,30.398702369,-0.0245403539408,1.59216728444e+13,-1.41111789463e-16,-6650.87566694,14282630.6182,0.0,-26697.1800453,2294.95756369,0.918289050647,-31965.6227103,409,0.0,2.23961111555e-05,470
0.0,-55455.1694082,0.019315146016,0.00640671405641,14432770.1002,30.3912742237,-0.019315146016,1.58038425168e+13,-5.65196354809e-16,-6682.75753995,14432770.1002,0.0,-26414.957424,2657.23835004,0.918093725717,-32073.3792074,409,0.0,-1.51647855622e-05,471
0.0,-42797.1471769,0.0197307456798,0.00640666015481,14437631.219,30.3774628595,-0.0197307456798,1.55870702985e+13,-1.07782297078e-16,-6630.2091322,14437631.219,0.0,-27214.3058341,2372.51181757,0.917559219951,-32096.2864349,409,0.0,-1.31113858337e-05,472
0.0,-44744.6517405,0.0194987352977,0.0064161674163,14362517.4547,30.3673626865,-0.0194987352977,1.5430430568e+13,-7.37201117863e-16,-6641.47378614,14362517.4547,0.0,-27392.166461,2463.76282833,0.917237130997,-31988.0550738,409,0.0,-6.45843879354e-06,473
0.0,-40878.9386071,0.0192839639227,0.00641236564079,14254613.579,30.3495856067,-0.0192839639227,1.51585463861e+13,-1.58532247368e-16,-6606.71431256,14254613.579,0.0,-27350.2640319,2184.29960574,0.916668255846,-31915.2808875,409,0.0,7.90025531139e-06,474
0.0,-41651.9182203,0.0197198413054,0.0064032490555,14171334.6329,30.3284102079,-0.0197198413054,1.4840932786e+13,1.05817012311e-16,-6600.35713678,14171334.6329,0.0,-26484.8203422,2306.8238248,0.915808856488,-31820.5148964,409,0.0,-1.66824202814e-05,475
0.0,-45956.6048373,0.0195737058285,0.0064076719629,14119778.4576,30.3142693592,-0.0195737058285,1.46325462546e+13,4.23424403391e-16,-6555.7658233,14119778.4576,0.0,-27657.8778635,2282.89853306,0.915270144793,-31713.9835578,409,0.0,1.05823411503e-05,476
0.0,-45043.9833256,0.0239720038596,0.00999781284334,14188413.4367,30.3022635574,-0.0239720038596,1.44579211598e+13,2.92555982156e-16,-6602.27653458,14188413.4367,0.0,-25996.7392863,2489.74539042,0.914878658357,-31833.3633069,409,0.0,-4.66635255036e-06,477
0.0,-46878.7573806,0.0195145806923,0.00640290007839,14217076.554,30.2964781108,-0.0195145806923,1.43745171253e+13,8.16861384293e-16,-6546.87234141,14217076.554,0.0,-26220.1962598,2365.38383215,0.914741352718,-31800.4150408,409,0.0,1.90903386639e-05,478
0.0,-85309.2411776,0.0239195971355,0.00998910054952,14281891.5429,30.2897604038,-0.0239195971355,1.42782769504e+13,-1.52925213921e-16,-6616.95305882,14281891.5429,0.0,-26253.9239186,3457.82156207,0.914529971748,-31740.5955169,409,0.0,3.48135404615e-06,479
0.0,-47476.7998732,0.0242895414462,0.00999865612817,14045456.138,30.274828236,-0.0242895414462,1.40666552404e+13,3.84411872071e-16,-6540.5443466,14045456.138,0.0,-24964.8868732,2549.11979987,0.913960091464,-31623.8415191,409,0.0,-2.81373942073e-05,480
0.0,-67715.4157175,0.0189551919032,0.00640765629008,14173802.5193,30.2512005491,-0.0189551919032,1.3738188451e+13,-3.10419443478e-16,-6583.5176056,14173802.5193,0.0,-26209.7756805,2981.64173605,0.913048100478,-31657.1498392,409,0.0,-1.44635368504e-06,481
0.0,-45127.0229426,0.0243289128049,0.0099823147551,13831222.9701,30.2446919381,-0.0243289128049,1.36490622844e+13,-5.18118555394e-16,-6527.08995204,13831222.9701,0.0,-24605.7681558,2392.65449265,0.912950953215,-31418.3356367,409,0.0,-9.20629103773e-06,482
0.0,-46094.7864998,0.0193464559877,0.00641037005201,13783677.6475,30.244523609,-0.0193464559877,1.36467649437e+13,-2.94849176316e-16,-6546.38225432,13783677.6475,0.0,-26470.4755968,2406.25959313,0.913081195618,-31379.2081499,409,0.0,-5.00122820535e-06,483
0.0,-43228.9640675,0.0241485790306,0.00998919085415,13925432.6132,30.2316178482,-0.0241485790306,1.34717746797e+13,3.3207883604e-16,-6585.86657533,13925432.6132,0.0,-26635.5372513,2344.91057012,0.912635708693,-31574.9447356,409,0.0,-2.96645019615e-05,484
0.0,-42731.2937154,0.0245826766613,0.00998667403465,13860309.3761,30.2350966113,-0.0245826766613,1.35187214033e+13,1.21761443634e-15,-6554.05779844,13860309.3761,0.0,-26442.35079,2270.24371418,0.912855305956,-31516.2426589,409,0.0,-1.85862968118e-05,485
0.0,-48725.1187138,0.024298621484,0.0099884891259,13826935.9251,30.2252014653,-0.024298621484,1.33856113385e+13,-2.46566147016e-16,-6580.1810722,13826935.9251,0.0,-25745.8323993,2474.83473771,0.912568780609,-31450.2687163,409,0.0,4.25278661087e-06,486
0.0,-38839.79413,0.0196044233067,0.00640520695373,13823788.4982,30.2194207083,-0.0196044233067,1.33084555966e+13,-3.96644412506e-16,-6530.45096624,13823788.4982,0.0,-25345.6987803,2063.58127745,0.912513395948,-31461.3036796,409,0.0,3.02159948362e-06,487
0.0,-45105.9052167,0.0194778081532,0.00641465264668,13870122.7819,30.2085282445,-0.0194778081532,1.31642803637e+13,-7.95212849658e-17,-6511.57791999,13870122.7819,0.0,-26939.7301686,2410.70960973,0.91211720124,-31444.3034415,409,0.0,-5.85452088897e-06,488
0.0,-40557.9491699,0.0240093796029,0.00999198656492,13568771.7769,30.1842969251,-0.0240093796029,1.28491262019e+13,3.09709335059e-16,-6520.26905993,13568771.7769,0.0,-26394.6853633,2183.35152072,0.911260737604,-31188.6523494,409,0.0,-1.39050616785e-05,489
0.0,-44450.1302681,0.0246268239862,0.00999947515905,13466619.2101,30.1920788301,-0.0246268239862,1.29495069515e+13,-1.02511859365e-16,-6427.36999825,13466619.2101,0.0,-26696.651494,2142.21663881,0.911587056511,-31015.489565,409,0.0,6.40306599287e-06,490
0.0,-43960.2680147,0.0196311320747,0.00641075228313,13510169.3795,30.1754819931,-0.0196311320747,1.27363597729e+13,5.24648512627e-16,-6480.47312625,13510169.3795,0.0,-24714.856819,2222.88870358,0.911029064378,-31083.177175,409,0.0,1.21975746292e-05,491
0.0,-39509.2659505,0.0193921162968,0.00641085655845,13787658.9899,30.1642888652,-0.0193921162968,1.25945949444e+13,7.17708967508e-16,-6524.65470896,13787658.9899,0.0,-24470.4607618,2325.51963068,0.910645149017,-31386.734559,409,0.0,1.9942052516e-06,492
0.0,-44772.5636169,0.0194671730589,0.00640321935256,13607226.3314,30.1399934186,-0.0194671730589,1.22922908125e+13,4.90200653772e-16,-6455.20219845,13607226.3314,0.0,-26174.561339,2457.82542461,0.909772323894,-31172.7700491,409,0.0,5.34466597679e-06,493
0.0,-41728.7852757,0.0195990568532,0.00640400520733,13625450.4417,30.1285844825,-0.0195990568532,1.2152845824e+13,6.6599049014e-16,-6463.31025018,13625450.4417,0.0,-25904.4077776,2314.01603492,0.909465805094,-31179.6680193,409,0.0,-1.11380544974e-05,494
0.0,-46604.3708299,0.0194853472533,0.00640807867527,13571276.0205,30.1072753296,-0.0194853472533,1.18966186621e+13,-5.27660501546e-16,-6427.66304534,13571276.0205,0.0,-24762.5630545,2551.0887496,0.908617464676,-31088.0654625,409,0.0,-4.42637206488e-06,495
0.0,-44889.472321,0.019440921006,0.00640568784981,13514341.3564,30.0967784085,-0.019440921006,1.17723939232e+13,1.12638597807e-16,-6419.42544782,13514341.3564,0.0,-19555.9965546,2605.82034672,0.908269527157,-30985.4451897,410,0.0,-2.39606940051e-05,496
0.0,-41316.5909085,0.0240062571313,0.00998481558402,13514525.8538,30.083269578,-0.0240062571313,1.16144319926e+13,7.02740229496e-16,-6478.9915547,13514525.8538,0.0,-25496.6353743,2260.05219517,0.907796757745,-31106.6100382,409,0.0,8.86394408828e-06,497
0.0,-71701.4076743,0.0236803076167,0.00997889236288,13824217.4841,30.0783916572,-0.0236803076167,1.15579156655e+13,-2.23757985788e-16,-6552.43225856,13824217.4841,0.0,-26553.8320309,3482.46460093,0.907735703527,-31279.5990711,409,0.0,2.39675068492e-06,498
0.0,-49140.7890458,0.0239872032681,0.0099976219984,13277811.4755,30.0796426868,-0.0239872032681,1.15723840089e+13,3.26122177348e-16,-6416.71835597,13277811.4755,0.0,-25354.0158411,2373.49575879,0.907914891021,-30828.6646203,409,0.0,-1.06401013042e-05,499
0.0,-41130.0804823,0.0194321300556,0.00640331962409,13377639.2043,30.0691752138,-0.0194321300556,1.14518821671e+13,-3.23537990748e-16,-6413.3538095,13377639.2043,0.0,-25094.4134603,2301.18384718,0.907420289423,-30918.9236223,409,0.0,-2.42173165654e-05,500
0.0,-39085.6004872,0.0242160506721,0.00999837663177,13317889.5075,30.0494545846,-0.0242160506721,1.12282561155e+13,-2.97129340963e-16,-6419.28480045,13317889.5075,0.0,-25588.8286807,2176.47769087,0.906747565474,-30850.26807,409,0.0,-1.80605910449e-07,501
0.0,-51054.1923161,0.0192564795885,0.00640300130449,13283785.5978,30.041756204,-0.0192564795885,1.1142148596e+13,1.39625752916e-16,-6419.62926786,13283785.5978,0.0,-25869.4591594,2512.25343423,0.906464446092,-30762.0999606,410,0.0,1.17680249101e-05,502
0.0,-39255.8982693,0.019093313244,0.00641274091813,13134377.6419,30.0240783585,-0.019093313244,1.09469101958e+13,-5.39628108566e-16,-6430.83922665,13134377.6419,0.0,-25559.0934322,2353.71487207,0.905852179867,-30711.3568825,409,0.0,1.22493193255e-05,503
0.0,-49028.0558123,0.0193054500784,0.00640768001349,12987404.063,30.0074109738,-0.0193054500784,1.07659659547e+13,-2.55548630304e-16,-6345.59069221,12987404.063,0.0,-8074.89452901,2695.70676137,0.905303197867,-30429.9637922,410,0.0,-1.78767359378e-05,504
0.0,-38287.7126918,0.0246009576964,0.00997249926045,13336448.3024,29.9973465457,-0.0246009576964,1.06581560972e+13,7.71709916229e-16,-6469.99064584,13336448.3024,0.0,-9867.57766004,2503.52364551,0.904988617241,-30872.7876384,410,0.0,-1.40092250756e-06,505
0.0,-55544.5998242,0.019602417991,0.00640234125441,13092384.9432,29.9880154474,-0.019602417991,1.05591663543e+13,9.83667371952e-16,-6371.64364465,13092384.9432,0.0,-24975.9473282,2535.53104708,0.9047707626,-30569.0044093,409,0.0,-1.59300060798e-05,506
0.0,-49496.9993114,0.0239971516483,0.00998580109277,13025042.8339,29.974606541,-0.0239971516483,1.04185245155e+13,-1.49693894878e-16,-6394.65986589,13025042.8339,0.0,-25651.3243493,2227.15953168,0.904252476565,-30565.6640339,409,0.0,-1.56589759019e-05,507
0.0,-42140.918708,0.0242513633254,0.00999109493691,13053270.5131,29.9771155861,-0.0242513633254,1.04446978848e+13,4.38373597135e-16,-6349.46948562,13053270.5131,0.0,-25623.0206744,2138.57956136,0.90445348675,-30573.8423545,409,0.0,-1.39618893458e-05,508
0.0,-41155.8172604,0.0193713773538,0.00641023002169,12925341.533,29.9537984293,-0.0193713773538,1.02039746232e+13,-3.36454580578e-16,-6372.88002582,12925341.533,0.0,-25382.8593823,2249.68393205,0.903626831557,-30452.0211788,409,0.0,6.35956321704e-06,509
0.0,-39645.4684055,0.0238418865235,0.00998135083758,12855168.1151,29.9296610597,-0.0238418865235,9.96062622672e+12,1.33363572834e-16,-6311.88463053,12855168.1151,0.0,-24839.5868711,2174.14368259,0.902756206789,-30335.5774839,409,0.0,1.44257138135e-06,510
0.0,-38346.9045514,0.024102611677,0.00999397805245,12876543.19,29.9032558011,-0.024102611677,9.70105541374e+12,5.08268244119e-16,-6357.68570035,12876543.19,0.0,-24250.5524017,2178.41069339,0.901813456281,-30401.340146,409,0.0,-3.92331831867e-06,511
0.0,-42517.6629802,0.0240129956984,0.00998962254511,12882002.4386,29.89036797,-0.0240129956984,9.57683205453e+12,-2.433456859e-16,-6368.82916801,12882002.4386,0.0,-24537.845239,2244.09114096,0.901377625786,-30393.53021,409,0.0,1.0443072381e-05,512
0.0,-38123.3721813,0.019441574413,0.00640413406342,12582033.9373,29.8826806008,-0.019441574413,9.50349366181e+12,4.87976950344e-16,-6286.98883231,12582033.9373,0.0,-24903.5345081,2071.77056978,0.901211195914,-30040.7838173,409,0.0,-1.18550013195e-05,513
0.0,-45622.5328544,0.0239101740843,0.00999167335857,12870589.054,29.8723281841,-0.0239101740843,9.40561703958e+12,2.2150170858e-18,-6345.50586079,12870589.054,0.0,-25014.7250892,2418.11907365,0.900909760211,-30362.3315386,409,0.0,1.20289417482e-06,514
0.0,-49186.7583788,0.0244042059735,0.00999750768255,12683133.0782,29.8769176906,-0.0244042059735,9.44888338912e+12,2.50281729598e-16,-6253.34282822,12683133.0782,0.0,-24957.6022515,2399.11386533,0.901191260268,-30084.9955211,409,0.0,1.31363865719e-06,515
0.0,-43706.8521434,0.0191449791474,0.00640813697071,12620926.7332,29.8750903412,-0.0191449791474,9.43163274445e+12,6.02486818924e-16,-6270.06304146,12620926.7332,0.0,-24111.8995999,2481.94316706,0.901296245496,-30062.2137484,409,0.0,-6.29455497614e-06,516
0.0,-56658.3340928,0.0192394275581,0.00640276805859,12777519.5865,29.8624761121,-0.0192394275581,9.31340719731e+12,-9.57864594488e-17,-6270.3172693,12777519.5865,0.0,-23876.6687434,2545.24412451,0.900913864125,-30167.371006,409,0.0,-1.77524977296e-06,517
0.0,-50781.0766801,0.0195169326906,0.0064025032521,12687703.6312,29.8374504324,-0.0195169326905,9.08322509682e+12,6.89949591618e-16,-6306.05242444,12687703.6312,0.0,-25823.6810023,2505.28540597,0.900005388499,-30127.7330955,409,0.0,5.86865284069e-06,518
0.0,-42026.9083518,0.0191777809888,0.00641142295085,12610781.0843,29.8226705155,-0.0191777809888,8.94996301235e+12,-4.06477351099e-16,-6278.98178217,12610781.0843,0.0,-25542.5698387,2261.70063998,0.899578579378,-30044.3442212,409,0.0,-1.92386805506e-05,519
0.0,-40186.0475695,0.0190416062335,0.00640792243651,12693026.4802,29.8103754751,-0.0190416062335,8.84059656555e+12,6.02015584897e-16,-6285.82346774,12693026.4802,0.0,-25324.6137837,2431.41798426,0.899161743426,-30134.4404083,409,0.0,-7.57236540716e-06,520
0.0,-46530.6963538,0.0238015734107,0.00998427234539,12673924.1305,29.7943134792,-0.0238015734107,8.69973324114e+12,1.26674655552e-15,-6272.22473219,12673924.1305,0.0,-24740.6028942,2497.24626284,0.898611163837,-30104.5062855,409,0.0,-1.52222952599e-05,521
0.0,-52266.9678077,0.0192750028534,0.0064039132535,12655749.3765,29.7928357949,-0.0192750028534,8.68688727536e+12,-5.42570606753e-16,-6280.52051276,12655749.3765,0.0,-25637.9531,2331.36727684,0.898646465336,-30068.03337,409,0.0,-5.29053677756e-06,522
0.0,-39450.1931096,0.018860667026,0.00640241524586,12567987.901,29.7819091494,-0.018860667026,8.5924854245e+12,6.3392703203e-16,-6278.0269885,12567987.901,0.0,-24690.3123936,2205.05219018,0.898293300851,-30007.0777037,409,0.0,-4.30718382494e-06,523
