LossBefore,Iteration,NumTrajs,MeanKL,ExplainedVariance,Entropy,Perplexity,LossAfter,vf_MeanKL,MinReturn,dLoss,AverageDiscountedReturn,vf_LossBefore,AverageReturn,vf_dLoss,vf_LossAfter,MaxReturn,StdReturn,MeanKLBefore,AveragePolicyStd
-1.85533739841e-18,23,17588,0.00640922267952,-0.00303030213878,32.3535792612,1.12455562691e+14,-0.0186586483473,0.0031984816552,-490.485197874,0.0186586483473,195.930184645,253.111614323,203.320982743,27.2589107303,225.852703593,961.825752374,63.531213696,0.0,0.987873581005
8.24294474698e-17,24,17254,0.0064065465315,-0.00269553573586,32.3297487154,1.09807364573e+14,-0.0186970859297,0.00978990508462,-490.870034789,0.0186970859297,198.834875228,235.490153223,206.503881402,43.0504354017,192.439717822,1081.76133798,64.7305380798,0.0,0.986856537107
1.41034957809e-16,25,17095,0.00643107742464,-0.00223641600019,32.307527115,1.07394180902e+14,-0.0190851705981,0.00706986595822,-595.200212413,0.0190851705981,201.175634359,196.417508487,209.096518691,30.7370628075,165.68044568,1146.5824263,65.2354463239,0.0,0.985911718522
-6.79346661363e-17,26,16514,0.00998533298651,-0.00133936665283,32.2807689112,1.04558612078e+14,-0.0234144479534,0.00700919392882,-2469.31269547,0.0234144479534,204.235682146,195.364958392,212.284106763,30.4240379083,164.940920484,1406.07689633,71.639439306,0.0,0.984772909507
-1.33692472076e-16,27,16267,0.00641081334945,-0.00133605305363,32.2593224757,1.02340077414e+14,-0.0193382679222,0.00430568067452,-790.10450568,0.0193382679222,208.07462579,150.173068485,216.723232775,18.4639146628,131.709153823,1108.32571023,69.1612080141,0.0,0.983860882049
-1.38359156803e-16,28,15903,0.00641052063357,-0.000799207546397,32.236209938,1.00001863625e+14,-0.0195551642249,0.00376313775312,-462.167262277,0.0195551642249,210.639030007,140.045195017,219.712890368,16.1101384382,123.935056579,2302.97369464,71.6379554193,0.0,0.982886308196
7.00866979332e-17,29,15795,0.00996417963741,-9.79395243972e-05,32.2194337965,9.83382120582e+13,-0.00868534052831,0.00514912655685,-49175.7190101,0.00868534052831,207.745978744,652.153234148,216.644231021,88.6887218041,563.464512344,1759.24633233,426.918863692,0.0,0.982178300754
1.33321314718e-16,30,15746,0.00641306700555,-0.000570693829056,32.2099523189,9.74102267864e+13,-0.0190015992566,0.00827920497536,-1085.98611723,0.0190015992566,212.742971174,109.151032111,221.659720018,18.1026972598,91.0483348515,1238.57368578,71.5867265796,0.0,0.981775215833
8.43143162211e-17,31,15340,0.00640289745724,0.000158545837413,32.1832642198,9.48449168832e+13,-0.0180271546844,0.00313100645262,-5616.76139798,0.0180271546844,215.860060353,127.219472605,225.348427573,13.3328338928,113.886638712,1806.7882636,88.094680049,0.0,0.980649003901
6.11911221684e-17,32,15171,0.00985382793839,6.95261188017e-05,32.1721631464,9.37978589865e+13,-0.0093436629483,0.0051517822499,-35736.7730281,0.0093436629483,216.515224091,328.363834973,226.332114015,44.3992385797,283.964596393,2083.95730704,301.425514715,0.0,0.980182399927
-1.92332012944e-17,33,15084,0.00640445575019,0.000739112694379,32.165317622,9.31579561918e+13,-0.0191966282054,0.00399202589036,-723.369935073,0.0191966282054,219.590567003,74.1123319071,229.541654412,8.543975866,65.5683560411,1600.69112697,74.2345953235,0.0,0.979892272994
-1.49650693147e-16,34,14888,0.00640890588699,0.00155347306808,32.1389607009,9.0734674695e+13,-0.0189181853772,0.00286859334738,-663.389242237,0.0189181853772,221.242542289,62.8185437615,231.297356001,6.11829265832,56.7002511032,1252.16286795,71.3682305371,0.0,0.978781014035
-1.21265786553e-16,35,14506,0.00999583971365,0.00168660790902,32.1190904206,8.89495455204e+13,-0.0241671612748,0.00297091031668,-729.644510786,0.0241671612748,222.622335554,63.8160554544,233.504151259,6.31829538956,57.4977600648,2161.66340762,80.8297949548,0.0,0.977943169841
1.12342946428e-16,36,14171,0.00996840883268,0.000152030855098,32.0932444648,8.66800149251e+13,-0.0141389000103,0.00587185951693,-34278.1890275,0.0141389000103,224.652394351,701.736574519,234.229567052,101.536191311,600.200383207,1974.37101934,300.848834036,0.0,0.97685407952
-2.41427505365e-16,37,14106,0.00998240430754,0.00224432901462,32.0890047597,8.63132951658e+13,-0.023988326072,0.00677742755393,-1977.19874186,0.023988326072,226.108080728,51.1416576206,237.048016189,7.36490847008,43.7767491505,2044.49996995,81.1228983959,0.0,0.976676647948
1.60501942141e-16,38,13846,0.00641735721335,0.00348457527772,32.0700135107,8.46895650212e+13,-0.0196416735684,0.00508862213846,-559.930646782,0.0196416735684,230.065952626,44.2239909844,241.830537244,5.48015739415,38.7438335902,1963.89832735,82.8953038877,0.0,0.97588069732
3.60009203357e-16,39,13427,0.00640941810381,0.00279911650497,32.0473492599,8.27917272504e+13,-0.0207831163555,0.00655335310405,-2237.92646129,0.0207831163555,231.945090391,50.3448238751,244.160210881,7.0933127772,43.2515110979,3730.48924785,100.667729062,0.0,0.974936175807
-8.15992133147e-17,40,13535,0.00999097359672,0.000849076903875,32.031073061,8.14550997423e+13,-0.0179684641856,0.00385070167026,-25500.954952,0.0179684641856,230.470779354,142.557413682,241.57111279,16.4560366893,126.101376992,3212.85049414,276.914895191,0.0,0.974255541696
8.60029693834e-17,41,13151,0.00640592103725,0.0020677437782,32.0253209341,8.09879046504e+13,-0.0157655461035,0.00882424343044,-12804.9933454,0.0157655461035,234.453958166,59.0870649372,246.840155159,9.65787136075,49.4291935764,1851.70131946,161.213328873,0.0,0.974019339275
-2.62353266324e-16,42,13081,0.00641044604319,0.00562388634562,32.0154404181,8.01916425807e+13,-0.0203474077031,0.00708162378243,-608.767097448,0.0203474077031,236.180461912,28.5743254986,249.042459594,3.86478859613,24.7095369024,2692.20997313,92.2230037185,0.0,0.97361162523
7.54864901503e-17,43,12999,0.00640678351701,0.00651373412989,31.9998551753,7.89515252213e+13,-0.0206887793419,0.00613084508682,-522.728938129,0.0206887793419,237.852287962,26.7388109723,251.17516016,3.32329000343,23.4155209689,2831.48666336,97.1658342176,0.0,0.972960771875
-1.60500301976e-16,44,12580,0.00640833953555,0.00585932232357,31.9832052991,7.76478750265e+13,-0.021769369194,0.00656823006614,-749.630049497,0.021769369194,240.56721068,27.7941542265,254.511101777,3.5764328833,24.2177213432,6122.47926432,112.754964676,0.0,0.972265681321
2.58870200711e-16,45,12422,0.00997899600541,0.00595145092178,31.9686635194,7.65269069248e+13,-0.0245731780744,0.00623766438772,-5638.47581428,0.0245731780744,242.491469365,27.0250916425,257.074071152,3.36010233212,23.6649893103,3987.84254853,121.499124936,0.0,0.971663419083
-1.56590359833e-16,46,12372,0.0064075090369,0.0114669767997,31.9560761609,7.55696724779e+13,-0.0200691696975,0.00838346820374,-492.593127062,0.0200691696975,242.801896375,18.1526982877,257.257384132,2.33330163944,15.8193966483,2051.42450282,99.5066076362,0.0,0.971140020665
1.39418187645e-16,47,11953,0.00999893305582,0.000129199588083,31.9373169928,7.41652622517e+13,-0.014390437694,0.00304918449604,-99185.5694345,0.014390437694,244.079116081,980.648488242,255.49517975,103.826517986,876.821970256,3306.18208034,917.294904669,0.0,0.970356488093
4.71162030363e-17,48,11946,0.00999476078856,0.0105582700315,31.9340308328,7.39219433455e+13,-0.0263410094024,0.00747613068547,-993.247494539,0.0263410094024,246.674672432,17.2550277684,262.389290988,2.03400649298,15.2210212754,3332.5867866,118.556993377,0.0,0.970219853353
5.04700120718e-16,49,11744,0.00641075111398,0.0128470845476,31.912484802,7.23462547534e+13,-0.0210184713928,0.00537378577436,-894.093541108,0.0210184713928,249.140133923,15.3252807776,265.679073026,1.46105377843,13.8642269992,3139.541477,117.976905397,0.0,0.969320649585
-1.87151489121e-16,50,11625,0.00995120225546,0.000890469583192,31.9009584007,7.15171502632e+13,-0.0151404958648,0.00843141254587,-39568.7268248,0.0151404958648,248.766275989,112.095300458,263.815351763,18.4547224312,93.6405780265,3361.38853888,388.294943806,0.0,0.968841599915
7.49752159428e-18,51,11645,0.00998465792596,2.99943551149e-05,31.9001392764,7.14585928133e+13,-0.0149756024498,0.00530970870763,-308251.186926,0.0149756024498,236.367420514,5284.04929401,233.363279825,732.397202891,4551.65209112,3604.27328006,2946.40983247,0.0,0.968806889378
-8.54037763822e-17,52,11469,0.00998590067023,0.0144004756875,31.8959056484,7.11567032114e+13,-0.026226600658,0.00236920446787,-1674.25838405,0.026226600658,251.656461533,11.7704408891,268.811248861,0.629241655976,11.1411992331,3125.28134729,123.382086875,0.0,0.968626864595
1.43424908572e-16,53,11285,0.00640316836967,0.00717035337149,31.8757144832,6.97343740207e+13,-0.01648802759,0.006585746567,-12022.528239,0.01648802759,250.797574256,16.9527249474,266.943073287,1.79312211327,15.1596028342,2857.29689184,169.786217777,0.0,0.967789219788
-1.07375222459e-16,54,11201,0.00999089271604,0.0161386965539,31.8698729934,6.93282088482e+13,-0.0265306763643,0.00619846888166,-822.616711818,0.0265306763643,254.9375559,10.9066890667,273.65212317,0.845534282598,10.0611547841,3492.53341515,134.315638656,0.0,0.967549135081
1.9098553692e-17,55,10818,0.00640781629572,0.0208903222443,31.8540237665,6.8238072071e+13,-0.0211227152637,0.00428599984472,-817.946992849,0.0211227152637,257.362161525,9.91500612639,277.234072037,0.578373700352,9.33663242604,2444.45399316,134.810766274,0.0,0.966884906443
1.65014259486e-16,56,10708,0.0064078306063,0.0233539280534,31.8439174792,6.75519116173e+13,-0.0210575995731,0.00359569628916,-1128.46242266,0.0210575995731,257.69673433,9.57005680292,277.442097958,0.483101617625,9.08695518529,3618.68766126,141.201232642,0.0,0.966467582224
3.61187762674e-17,57,10803,0.00993984492545,0.000968840309327,31.8343943458,6.69116591953e+13,-0.0165705318683,0.00646276601013,-53784.3661651,0.0165705318683,257.469570554,97.6643081063,272.223265366,14.0107485425,83.6535595638,2831.43866436,572.186815638,0.0,0.966082334986
-1.00518440467e-16,58,10479,0.00641974782535,0.0212154334491,31.8342901652,6.690468866e+13,-0.0212361296826,0.00296103527813,-540.649353747,0.0212361296826,260.124967863,9.32120130958,281.991853215,0.397913830809,8.92328747877,3705.45706118,157.80778185,0.0,0.966078112657
-2.17010909566e-16,59,10286,0.0064153847035,0.0231435816704,31.8164366988,6.57208076861e+13,-0.0217305802297,0.00899536932774,-759.744683357,0.0217305802297,262.522768314,9.13766329586,285.054701635,0.627659458959,8.5100038369,4313.0775234,164.544353342,0.0,0.965346744
-1.83226001384e-16,60,10184,0.00641287861049,0.0306095183909,31.8020056228,6.47791962856e+13,-0.0212298710191,0.00590980667098,-1967.72962742,0.0212298710191,265.067721363,8.45887576271,288.23675719,0.405661138061,8.05321462465,3246.22593761,164.262845663,0.0,0.964753529918
-3.17245416728e-16,61,10139,0.00998472782992,0.034237021716,31.7918293785,6.41233301494e+13,-0.0274652272646,0.00502961017715,-594.996304742,0.0274652272646,265.342481354,8.29272594818,290.10838302,0.344760062543,7.94796588564,5373.23452052,175.025828796,0.0,0.964334655122
-1.15543530057e-16,62,9689,0.00996515567409,0.0367255471307,31.7786364639,6.32829125008e+13,-0.0269236526882,0.00445670588737,-3042.8360693,0.0269236526882,268.589259721,8.19616959765,294.55710085,0.302038047572,7.89413155008,4292.28278109,185.496619577,0.0,0.963797177434
1.15919725333e-16,63,9709,0.00642153168334,0.0524678271015,31.7707650937,6.27867445886e+13,-0.021417469926,0.00842409460425,-414.580231704,0.021417469926,269.455552093,7.57254512818,295.56809974,0.294450806871,7.2780943213,3064.32058904,173.668453633,0.0,0.963482129608
5.38142114821e-16,64,9542,0.00997664334932,0.0283171864147,31.7552456249,6.1819849915e+13,-0.0218845042461,0.00558903568787,-12255.7184809,0.0218845042461,270.333860717,8.76703666803,295.751453854,0.381993383782,8.38504328425,5191.48910938,220.909176512,0.0,0.962848090883
5.93084969504e-17,65,9503,0.00995854232961,0.027660953431,31.7440126936,6.11293174062e+13,-0.0219206986843,0.00567698199079,-11362.7691505,0.0219206986843,272.573723503,8.88083024072,299.35437658,0.389373030909,8.49145720982,3267.66111933,229.954202618,0.0,0.962380120355
1.46301214714e-16,66,9394,0.00999970201359,0.0624089479859,31.7355637223,6.06150132881e+13,-0.0269674091088,0.00477585247732,-571.776843843,0.0269674091088,273.60949007,7.35589777712,302.920194042,0.164309451669,7.19158832545,3646.13007541,202.831769852,0.0,0.962038402706
-1.28000969152e-17,67,9106,0.00998863690838,0.00989320249493,31.72970275,6.02607894322e+13,-0.0187566803369,0.00741305960211,-22259.4712554,0.0187566803369,274.524208916,12.6255335493,302.171610781,1.01731761986,11.6082159295,3235.8842697,382.372484908,0.0,0.961806201291
3.6163110237e-16,68,9048,0.00640896640079,0.0773932606254,31.7258022239,6.00261984655e+13,-0.0213679222572,0.00586488459872,-1005.77098963,0.0213679222572,276.729008215,6.96137905461,306.444402666,0.103906579602,6.85747247501,3561.26568404,195.969745444,0.0,0.961645856377
-1.37349441891e-16,69,8915,0.00998711001338,0.0772139815756,31.7149881178,5.93805660476e+13,-0.0263543124018,0.00675909418855,-3164.7876676,0.0263543124018,279.503361711,7.12245962185,312.49660288,0.121231036778,7.00122858507,4720.88267515,220.57846286,0.0,0.961205453382
-3.10285604093e-17,70,8679,0.00999556382662,0.00526141725957,31.7044475,5.87579453613e+13,-0.0150931833622,0.00298218085282,-59747.0668959,0.0150931833622,279.701070248,21.653162168,310.57226267,1.58807824208,20.0650839259,4095.66544239,685.330588254,0.0,0.960772979535
-2.72373043085e-16,71,8651,0.00640328568441,0.0508865940089,31.7027916866,5.86607336731e+13,-0.0177927105492,0.00417709264855,-14687.833419,0.0177927105492,284.123516076,7.69577756338,320.995805221,0.142546756815,7.55323080657,4724.80654672,289.972992847,0.0,0.960705305428
4.07183180529e-16,72,8743,0.00997752978693,0.00222217391192,31.693649354,5.812688178e+13,-0.0137147057924,0.00680482438197,-96153.9049115,0.0137147057924,275.53330579,30.4372151056,303.909890407,3.70344192047,26.7337731852,3461.92516267,1074.4085553,0.0,0.960331137564
-3.02322188827e-17,73,8576,0.00641137521692,0.00623713118291,31.692269974,5.80467579922e+13,-0.0137094007337,0.00661085626221,-46209.7823635,0.0137094007337,282.778173708,12.675381943,315.618786797,0.907586256965,11.7677956861,3924.23348907,555.751303855,0.0,0.960273708306
-7.14329886623e-17,74,8647,0.00997163828336,0.106184199331,31.6919145128,5.80261282903e+13,-0.0267079412181,0.00504758450707,-293.795848537,0.0267079412181,283.353326759,6.90096444249,320.123665872,0.0446516248279,6.85631281766,4170.5831642,240.147895583,0.0,0.960258418428
2.02518897091e-16,75,8307,0.00640491179976,0.00340021109209,31.6842334759,5.75821348061e+13,-0.0126972578594,0.00316910677812,-88568.8342651,0.0126972578594,283.403416045,22.4384430125,316.507024179,1.68779531026,20.7506477023,3683.27857233,1006.71020368,0.0,0.959942667032
-1.02479354185e-16,76,8281,0.00999465265848,0.125749727073,31.6850016772,5.7626386471e+13,-0.0263639095367,0.00995445289479,-449.735970943,0.0263639095367,286.881402143,6.91396284991,328.098642699,0.0496175441719,6.86434530574,4269.90110134,261.586669684,0.0,0.959971847197
-1.89908043065e-16,77,8240,0.00640467901904,0.0617767150207,31.6788136996,5.72708967002e+13,-0.0171377344524,0.00523174622269,-18194.6350501,0.0171377344524,288.86694633,7.58146913901,329.484177186,0.093932388021,7.48753675099,3859.93046019,335.1440578,0.0,0.959720060308
3.89995422408e-17,78,8134,0.00640274468093,0.154715598277,31.6770644371,5.71708024353e+13,-0.0215107664293,0.00446163730323,-849.910788619,0.0215107664293,289.153013531,6.88129721989,330.963922313,0.0217535098196,6.85954371007,4087.39565671,265.151263351,0.0,0.959656378927
-8.72300465461e-17,79,7953,0.00995609270575,0.0328526972806,31.664697361,5.64681207866e+13,-0.0184500703589,0.00542244753168,-26349.9809064,0.0184500703589,291.533152383,8.30543173319,334.313608143,0.188564138689,8.1168675945,5392.79934607,410.811137588,0.0,0.95914784778
3.24678658396e-17,80,7850,0.00994373683308,0.00544278393663,31.660203855,5.62149501862e+13,-0.0136202307548,0.00465372952831,-84666.2382546,0.0136202307548,287.096929453,16.6572603557,325.658792594,1.25313127763,15.404129078,5318.6254503,997.408158157,0.0,0.95896006147
2.85123306365e-16,81,7794,0.00998352547366,0.17607550089,31.6556007202,5.59567798445e+13,-0.0264718875324,0.00524377032899,-439.426935418,0.0264718875324,295.181429498,6.95063564667,343.72776947,0.0248210996181,6.92581454705,4656.32185649,293.62711221,0.0,0.958767564257
5.75239131973e-17,82,7704,0.00998562544707,0.195311655117,31.6459676383,5.54203315762e+13,-0.0264123918705,0.00436785438417,-703.306386362,0.0264123918705,296.493238948,6.89362075976,345.628367122,0.0208523360691,6.8727684237,4134.8617671,289.935941741,0.0,0.958378874541
1.49958967866e-17,83,7583,0.00640656591584,0.167599574118,31.6338575913,5.47532361868e+13,-0.0202041718547,0.00933617572037,-7136.52639584,0.0202041718547,298.325592671,6.98947213959,349.100965748,0.0104616208572,6.97901051874,3842.05591141,307.143608984,0.0,0.957886805874
6.78580278558e-17,84,7110,0.00999827331894,0.0227825145631,31.6262660256,5.4339147178e+13,-0.0134819241667,0.0,-65901.4729768,0.0134819241667,300.19907456,12.1691632216,357.244205235,0.0,12.1691632216,4236.90327174,854.964690258,0.0,0.957579998507
1.76437227346e-16,85,7357,0.00999120883502,0.187842753422,31.6281086504,5.44393661405e+13,-0.026457282128,0.0094645338263,-2191.96260679,0.026457282128,303.562733874,7.00029860816,357.926654969,0.0135570357533,6.98674157241,4251.20183136,328.310566852,0.0,0.957657766133
-1.8436799626e-16,86,6976,0.00998896058875,0.219659202712,31.6167518744,5.38246078957e+13,-0.0264086179956,0.00950077984911,-394.055210603,0.0264086179956,309.886979217,6.9683351341,373.229742799,0.0116447163372,6.95669041776,4809.84598659,346.08290743,0.0,0.957203655495
-2.18470933974e-17,87,6918,0.00640314385837,0.213205434532,31.6067739565,5.32902208499e+13,-0.0211030820607,0.00509188783014,-449.197406423,0.0211030820607,309.479810054,6.9900396654,371.606653044,0.008255972414,6.98178369298,5156.96712297,347.153662922,0.0,0.956796802264
-1.14719669792e-16,88,6705,0.00641279660069,0.17399187989,31.6003412317,5.29485197354e+13,-0.0204494663422,0.00861827516886,-7965.75354237,0.0204494663422,312.947655282,7.12345359629,379.312158396,0.0213628627802,7.10209073351,4160.188284,378.042034732,0.0,0.956534762179
8.94413229424e-17,89,6825,0.00640584571583,0.244951283824,31.5921294543,5.25154986487e+13,-0.0208378530888,0.00738365281081,-240.941864082,0.0208378530888,311.113668271,6.95049425127,375.485233242,0.0155823837179,6.93491186755,4457.38328114,345.105720963,0.0,0.956197682562
2.89786144562e-17,90,6748,0.00640730184555,0.2439684354,31.58358479,5.2068683005e+13,-0.0208674705319,0.00533727760849,-481.728245868,0.0208674705319,314.13463129,6.96101502071,381.172507096,0.00684594540014,6.95416907531,5054.22154207,355.140068573,0.0,0.955847729703
-5.57298133461e-17,91,6551,0.00997637820692,0.235989210838,31.5733858602,5.15403370211e+13,-0.0261569379635,0.00687157561136,-422.988880637,0.0261569379635,317.818340072,7.01790407613,388.662268753,0.00927299705468,7.00863107908,5226.80946379,377.289381897,0.0,0.95543697712
2.02322425439e-16,92,6502,0.00998907033828,0.0786359874021,31.56640895,5.11819962298e+13,-0.0206641906483,0.0,-21590.3667413,0.0206641906483,317.938410163,8.12695123526,389.230778818,0.0,8.12695123526,4477.35593249,502.239856614,0.0,0.955163085598
5.16044310229e-17,93,6329,0.0064086971596,0.128655908745,31.5609207183,5.09018669863e+13,-0.0166585203806,0.00891927270339,-21222.2701015,0.0166585203806,322.425190858,7.65988262253,399.346266494,0.107606170076,7.55227645245,4753.99443881,481.798919699,0.0,0.9549360795
3.4051685274e-17,94,6509,0.00999427242265,0.240364954707,31.5557669972,5.0640207796e+13,-0.0258605077111,0.00712355635735,-421.687722651,0.0258605077111,320.70805814,7.06915006135,394.463504233,0.00767093181962,7.06147912953,5287.49988145,394.230478297,0.0,0.954731228251
-1.22574328975e-16,95,6232,0.00999812302832,0.176670085023,31.5429356448,4.99945764675e+13,-0.023001719043,0.00720118185193,-12743.5283002,0.023001719043,325.28518498,7.27001767877,404.968020768,0.0287785280002,7.24123915077,4213.0898287,437.089170556,0.0,0.954203273675
-2.61278899817e-16,96,6035,0.00640830223217,0.249280407493,31.5296264192,4.93335956964e+13,-0.020932430048,0.00894113806568,-480.126110519,0.020932430048,329.859269689,7.0987412631,419.503631537,0.0089682247388,7.08977303836,4575.01975822,437.835002181,0.0,0.953657691804
-2.6492680178e-16,97,5946,0.00996975703791,0.022236618215,31.523579729,4.90361907909e+13,-0.015064177105,0.0,-67501.0891677,0.015064177105,330.386027565,12.9941251225,415.727260464,0.0,12.9941251225,5241.46196921,988.43602045,0.0,0.953423017569
1.19950912949e-16,98,6009,0.00999654277651,0.262277045085,31.5251897207,4.91152022384e+13,-0.0260722497487,0.00465867932671,-381.034899603,0.0260722497487,335.085252805,7.07983237487,424.537663083,0.00558828297266,7.0742440919,4390.64214098,434.143512429,0.0,0.953494270835
