Entropy,StdReturn,dLoss,MeanKLBefore,AverageDiscountedReturn,ExplainedVariance,LossAfter,AverageReturn,vf_LossBefore,MaxReturn,vf_dLoss,vf_LossAfter,Iteration,LossBefore,Perplexity,MinReturn,MeanKL,AveragePolicyStd,NumTrajs,vf_MeanKL
31.0246220883,733.24462559,0.0339688696002,0.0,452.101931111,0.30292532004,-0.0339688696002,686.558687973,7.25999101968,4466.30287035,0.0141974823094,7.24579353737,201,3.3835080693e-17,2.97729711147e+13,133.625679602,0.00999955773139,0.934085211181,946,0.00910091966363
31.0063142579,721.507126539,0.034726220218,0.0,456.266739777,0.280492616528,-0.034726220218,688.136491893,7.25427094712,4309.9793221,0.00969963132198,7.2445713158,202,5.59990315262e-17,2.9232851901e+13,-81.9656422539,0.009998521455,0.933377926729,905,0.00920731919561
31.0042073449,770.836301612,0.0335220887562,0.0,455.250762245,0.28895667665,-0.0335220887562,702.433014872,7.28144760668,4972.28849204,0.00952138745597,7.27192621923,203,5.2008753807e-18,2.91713256635e+13,-185.666389669,0.00999629348815,0.933294203234,915,0.00893911389689
30.9940317243,743.892278114,0.0279689151824,0.0,455.414363302,0.268620464102,-0.0279689151824,696.024520684,7.27796092385,4944.84764738,0.00772698802348,7.27023393583,204,-7.57704920672e-17,2.88759944587e+13,-80.5585462776,0.00641037535099,0.932882559362,913,0.00722566353044
30.9861047319,771.589719676,0.0259031078375,0.0,453.709389032,0.222694335547,-0.0259031078375,688.683792931,7.42630092036,5097.42088495,0.0259611711175,7.40033974924,205,2.98684129325e-16,2.8647999522e+13,-4532.01193593,0.00641438669026,0.932610381175,915,0.00684009036464
30.9688633833,782.773732113,0.034303673306,0.0,470.440117012,0.287279710101,-0.034303673306,730.874631053,7.30308444042,4365.65902785,0.00692812261201,7.29615631781,206,-1.6180340383e-16,2.81583030198e+13,-220.067621048,0.00996659879907,0.931901012892,881,0.00653967118269
30.9696288893,780.567550468,0.0336213326224,0.0,461.761184584,0.305498940673,-0.0336213326224,721.163065218,7.26022428616,4193.02213158,0.00945642057784,7.25076786558,207,1.34472586401e-19,2.81798666213e+13,-85.7011419695,0.00996338048133,0.931961513775,912,0.00928024072291
30.9738737813,827.546900454,0.0255841514009,0.0,454.941464867,0.223979127385,-0.0255841514009,700.262239901,7.53607605391,5947.37000702,0.0373078701376,7.49876818377,208,9.99584202003e-17,2.82997413591e+13,-8546.74680421,0.00641165704539,0.932150273516,893,0.00569798233539
30.9507040355,729.451378054,0.0267558472257,0.0,445.725207964,0.306734817177,-0.0267558472257,667.857046719,7.29039368437,5460.91808036,0.0105066966989,7.27988698767,209,4.81261748612e-17,2.76515813942e+13,-280.392603171,0.00640484487535,0.931243302211,969,0.00986302346925
30.9375916865,843.295229028,0.0338025943992,0.0,478.401999133,0.304756856191,-0.0338025943992,762.629862102,7.34994059074,4773.36489604,0.0185602615922,7.33138032914,210,1.37623552064e-16,2.72913709706e+13,88.3629799251,0.00997762581392,0.930766111632,873,0.00779763457743
30.9438326777,768.891274036,0.0263667679122,0.0,470.974326393,0.247032035913,-0.0263667679122,725.065689241,7.35174205899,4345.17770331,0.0128407665775,7.33890129241,211,-4.93279324196e-17,2.74622287832e+13,-3246.7034608,0.00640707121201,0.931063119828,896,0.00918247226538
30.9382446112,823.313077673,0.0339727387585,0.0,475.976172197,0.29646218149,-0.0339727387585,756.814969364,7.33792032181,4811.98391271,0.0143288756745,7.32359144614,212,-5.77065270987e-16,2.73091959987e+13,-72.8953156865,0.00998069688452,0.930833610136,863,0.00864749406073
30.939223157,746.463671025,0.0337786212109,0.0,460.258028882,0.299346588498,-0.0337786212109,706.667124271,7.24390675017,4445.97883378,0.0140375087037,7.22986924146,213,1.17665107596e-17,2.73359323769e+13,-149.659863219,0.00997661592781,0.930951822051,904,0.00947627835018
30.9370220519,829.518785843,0.0266034397731,0.0,482.848636113,0.31546680878,-0.0266034397731,769.7227199,7.30619973656,5108.01675673,0.0115795910844,7.29462014548,214,-1.22044996407e-16,2.7275829289e+13,1.95796076482,0.00640960676854,0.930892844718,844,0.00990527577618
30.9066335607,781.259418324,0.0328457421113,0.0,467.677300391,0.285879163601,-0.0328457421113,729.596395574,7.26591338562,4977.77038832,0.0115405288536,7.25437285677,215,2.30478385316e-16,2.64594254568e+13,-108.114621772,0.00998918058718,0.929722861967,872,0.00899977203048
30.8799042645,861.595150105,0.0266949339447,0.0,501.950159761,0.319832364174,-0.0266949339447,813.202214054,7.33295620755,4533.67882656,0.0189737355918,7.31398247195,216,1.07501924111e-16,2.5761552019e+13,34.6183058176,0.00640289378471,0.928663399031,818,0.00763004522928
30.8702197063,800.859093986,0.0328647813117,0.0,477.67173333,0.303827117037,-0.0328647813117,746.111493608,7.3073819296,4811.56207813,0.00896182839995,7.2984201012,217,-2.90644968391e-17,2.55132669745e+13,-122.569364476,0.00999202038895,0.928332322772,879,0.00764000914345
30.85666914,819.730012067,0.0263253261069,0.0,489.357162847,0.306545975781,-0.0263253261069,789.046492438,7.26072253146,4108.47635816,0.00841165149623,7.25231087996,218,-1.39257765715e-16,2.51698795597e+13,32.2476464579,0.00640792910629,0.927825235875,815,0.0089877169037
30.8552381638,860.772839683,0.0301310296457,0.0,491.669495931,0.194903525177,-0.0301310296457,778.709407867,7.59222148309,4983.90236764,0.0539719211308,7.53824956196,219,1.96410852204e-16,2.51338878196e+13,-7548.2101148,0.00998905962704,0.927783366539,796,0.00828820207146
30.8347868192,814.67695196,0.0267650428508,0.0,487.16116323,0.313998252922,-0.0267650428508,785.616264513,7.25509804852,4238.09076614,0.0132176579947,7.24188039053,220,-1.47792769853e-16,2.46250865864e+13,-388.802744235,0.00641368645919,0.926962680006,804,0.00884943254133
30.8295684547,797.090559404,0.0262203590792,0.0,484.090134677,0.332688740684,-0.0262203590792,761.560252101,7.25133093303,5094.40450367,0.00604470215015,7.24528623088,221,-1.23047322272e-16,2.44969186144e+13,-20.2007346022,0.00641729641343,0.926776475756,856,0.0059521193771
30.8272460112,804.280060291,0.0262526901224,0.0,482.357374953,0.269998454608,-0.0262526901224,758.369119914,7.31711593821,4839.52752862,0.0146419693582,7.30247396885,222,2.50900868662e-17,2.44400919174e+13,-1548.75200752,0.00641429256535,0.926700340343,827,0.00993955474967
30.8129235134,865.730319465,0.0267777519216,0.0,498.447602674,0.28541347794,-0.0267777519216,805.838529904,7.36890599102,5187.91423499,0.0140422905522,7.35486370047,223,-1.46905062842e-17,2.40925435768e+13,-2028.97249778,0.00641339162412,0.926167438595,808,0.00944911758384
30.7974016364,889.768396521,0.0320508190253,0.0,490.822210818,0.270316838517,-0.0320508190253,795.694265363,7.42311368886,5534.72403523,0.0129802769863,7.41013341187,224,1.32670099124e-16,2.37214694121e+13,-4409.04620825,0.00995933462374,0.925542349208,828,0.00940468724188
30.7859784034,854.411790865,0.0267167327516,0.0,487.770969188,0.294463941571,-0.0267167327516,786.625243006,7.35230238347,5035.0225616,0.0110079347077,7.34129444876,225,-6.19337401655e-17,2.34520353754e+13,28.875698966,0.00640890018342,0.925061166491,828,0.00837155775219
30.7719652715,815.187452068,0.0266035082168,0.0,494.853604598,0.315173803438,-0.0266035082168,788.426213958,7.27025700923,5127.14058908,0.0144032244627,7.25585378476,226,-2.77910728057e-17,2.31256908053e+13,29.6652383063,0.0064045453822,0.92449461607,825,0.00935685957479
30.7499621977,896.092071324,0.0329949408031,0.0,509.161757669,0.33411638456,-0.0329949408031,838.993353811,7.32113733686,5000.42589268,0.0117613283507,7.30937600851,227,-1.83260859995e-16,2.26224116719e+13,1.69368270731,0.00999945752708,0.923663342757,781,0.00952492762884
30.7334932355,904.82304648,0.0263721912979,0.0,512.902086453,0.337079188736,-0.0263721912979,852.360684986,7.29996140598,6005.33475019,0.00852107417421,7.29144033181,228,1.72553413365e-16,2.22528951574e+13,90.7965128885,0.0064082100545,0.923053622799,775,0.00810349513012
30.725695152,862.20711752,0.0333855797499,0.0,502.778028129,0.360930997901,-0.0333855797499,826.605992094,7.23760819802,4422.68883417,0.0108776667573,7.22673053126,229,-2.32523368308e-18,2.20800400676e+13,61.4668017325,0.00999187523513,0.922761456942,786,0.00910427539938
30.7268389776,933.343906962,0.0269743628191,0.0,528.62675041,0.287713563032,-0.0269743628191,886.552884818,7.39507567086,5007.96859091,0.0226548832108,7.37242078765,230,6.45969712387e-16,2.21053102333e+13,-287.11131714,0.00641136990031,0.922846833569,754,0.00595499345856
30.7088495116,887.904514055,0.0268806176903,0.0,503.98983195,0.340619556231,-0.0268806176903,836.237435881,7.27090141497,4899.3770174,0.00568705942607,7.26521435554,231,2.6569445669e-17,2.17112030222e+13,-262.825306197,0.00640805988573,0.922135700609,785,0.00575950645446
30.6995494491,1064.78835256,0.0262156335896,0.0,501.523956562,0.123424073784,-0.0262156335896,816.964217582,8.47173079048,5141.6788515,0.0,8.47173079048,232,-1.27740934655e-16,2.15102234881e+13,-15145.9023603,0.00994606711793,0.921843564012,802,0.0
30.6992555353,975.835020428,0.0281275324215,0.0,515.307016469,0.139630894781,-0.0281275324215,843.117331176,7.97176610434,5227.06776189,0.0850477392112,7.88671836513,233,1.47761266289e-16,2.15039022642e+13,-10355.9203712,0.00998873522105,0.921804565266,750,0.00391974734476
30.7096991717,867.611667233,0.0267280409499,0.0,512.952226828,0.367317192514,-0.0267280409499,842.478907612,7.26590323558,4362.42082019,0.0108521033878,7.25505113219,234,-5.03821922127e-17,2.17296580048e+13,-89.8871029269,0.00641620856118,0.922194653454,785,0.00834805751707
30.6967623344,914.164424144,0.0259102550748,0.0,518.608605876,0.307934236192,-0.0259102550748,873.669305668,7.31728189416,5055.46085867,0.0124053110853,7.30487658307,235,5.59700999896e-17,2.14503554959e+13,27.0113021133,0.00640719243505,0.921674242252,750,0.00915300687576
30.6809885422,1663.44436869,0.0245372629147,0.0,510.410344447,0.0170805756109,-0.0245372629147,818.360128055,13.0027199077,4568.58623019,0.689399961771,12.313319946,236,-2.09100559446e-16,2.11146566289e+13,-37697.3989317,0.0099637800456,0.921060602556,752,0.00400652663811
30.6779041256,914.740529997,0.0326936803291,0.0,540.825049945,0.300229847582,-0.0326936803291,927.189545369,7.27031929141,4698.09383343,0.0160758730595,7.25424341835,237,6.7241532843e-17,2.10496305662e+13,80.0240105912,0.00996347097081,0.920933406767,697,0.0075023117179
30.6775155411,894.112875714,0.0265871419206,0.0,529.143901901,0.322668142345,-0.0265871419206,879.739428388,7.2872080659,4499.90141803,0.00957769464165,7.27763037125,238,-3.42998559386e-17,2.10414525952e+13,21.2657296563,0.00641029248302,0.920965189567,737,0.00984419004608
30.6594466853,927.288791841,0.0263140987588,0.0,544.312039928,0.336184085497,-0.0263140987588,920.415275129,7.29782328218,4927.99575391,0.00978485843258,7.28803842375,239,6.32764203443e-17,2.06646718709e+13,121.924119771,0.00641030503129,0.920298620645,724,0.00805235544084
30.6664009739,968.729259203,0.0326742036376,0.0,550.383207373,0.333929570911,-0.0326742036376,953.364045119,7.33091184906,5719.5944026,0.00903112514866,7.32188072392,240,2.40006746305e-16,2.08088808186e+13,-178.884546154,0.00997244339458,0.920624991683,703,0.00846041789793
30.6534971012,902.538056689,0.03260151104,0.0,526.437255691,0.324519176772,-0.03260151104,884.318196739,7.29619781727,4532.35585787,0.011623176451,7.28457464082,241,-1.45410434358e-17,2.05420906829e+13,-230.737180196,0.00998937185865,0.920120159896,736,0.00953196306482
30.653830495,920.325674772,0.0266752646995,0.0,538.182401436,0.356600184895,-0.0266752646995,908.185361581,7.28939651677,4783.09288078,0.00746126906939,7.2819352477,242,-2.6086261038e-17,2.054894043e+13,-47.0415916021,0.00640712790127,0.920183890845,736,0.00714606388582
30.6413642036,954.081743626,0.0267741737696,0.0,553.766448244,0.321141166447,-0.0267741737696,948.713250333,7.35012320027,4769.67639708,0.0151472166677,7.3349759836,243,-1.32351860122e-16,2.02943614761e+13,47.9293465598,0.00642736912489,0.919740344931,729,0.00930025918214
30.6231615345,933.124903514,0.0337672263748,0.0,553.286123851,0.342553070387,-0.0337672263748,943.58614628,7.29179709262,4637.51431299,0.00879678255098,7.28300031007,244,3.75319626223e-17,1.99282917606e+13,48.7172850389,0.00998749318149,0.919044392547,710,0.00952748356238
30.6081402639,958.127268763,0.0263671493561,0.0,554.701309403,0.352087158996,-0.0263671493561,954.385345643,7.29781242775,5118.19278275,0.010698714777,7.28711371297,245,-2.67380135709e-16,1.96311805769e+13,51.7228546299,0.00640413175365,0.918528866641,709,0.00998277335831
30.5894724063,946.198199958,0.026356821557,0.0,546.65921739,0.353488484109,-0.026356821557,930.539494838,7.32050125548,5154.40190994,0.00699839509827,7.31350286038,246,1.01003187328e-16,1.92681079324e+13,-26.845720289,0.00641566666877,0.917792851081,720,0.00625712310011
30.5600228192,974.254951708,0.0322539249285,0.0,568.70483513,0.339197581219,-0.0322539249285,995.210308237,7.28657863907,5601.50933842,0.0108806615456,7.27569797753,247,2.63671463135e-16,1.87089440938e+13,84.2467984329,0.00997302188315,0.916591093443,669,0.00991079942175
30.538475522,980.076205714,0.0264459888078,0.0,546.89574917,0.356355416391,-0.0264459888078,941.306694267,7.35012397507,4900.05844648,0.0128975555916,7.33722641948,248,8.29557460968e-17,1.83101290385e+13,-171.793289294,0.0064115056091,0.91567493896,736,0.009728929223
30.5165770671,990.170014948,0.0322694897857,0.0,570.457486371,0.367160054318,-0.0322694897857,1000.99446599,7.27751830752,5056.34851572,0.009115670852,7.26840263667,249,-1.11531084617e-16,1.79135238726e+13,24.3568587527,0.00998569169287,0.914864744623,693,0.00964509313845
30.4890392429,1003.32819127,0.0324042530726,0.0,558.859472044,0.341381452408,-0.0324042530726,968.792223504,7.34715163449,5255.14200626,0.0125225293192,7.33462910517,250,4.17521991042e-18,1.7426954678e+13,-46.552492392,0.00999950881503,0.91376305695,722,0.00986913152707
30.4812825014,1037.71811852,0.0334213544144,0.0,579.673428616,0.359680771739,-0.0334213544144,1019.81878439,7.37597818052,8260.30552997,0.00724817149898,7.36873000902,251,-3.6355400125e-18,1.72923012056e+13,17.7696373362,0.00998834880847,0.913419091225,692,0.00626372360154
30.4818622015,992.320272549,0.0261139531379,0.0,553.744954158,0.351696342842,-0.0261139531379,950.907154074,7.35508151236,5147.05044566,0.00557261753653,7.34950889482,252,-3.08721526922e-16,1.73023284604e+13,50.7772283905,0.00640545554069,0.913444304465,729,0.00563274862572
30.4657208247,1035.74240076,0.0260392156985,0.0,585.630291519,0.371448641735,-0.0260392156985,1025.95120829,7.37289014483,6069.99670268,0.00895250519074,7.36393763964,253,6.24134225967e-17,1.70252869891e+13,117.526850039,0.00640828474259,0.912842462842,706,0.00809650980668
30.4489877459,1022.98752577,0.0334312781946,0.0,571.9960775,0.34516674445,-0.0334312781946,1007.36981828,7.35370882646,5021.72439352,0.00690409287028,7.34680473359,254,-2.20814913846e-17,1.67427717857e+13,127.469172061,0.00998753477146,0.912236933638,708,0.00754694392065
30.4456363504,4438.99707471,0.0226350697785,0.0,512.423901553,-0.00565717221802,-0.0226350697785,851.312448455,48.1919375521,5263.08905604,0.0,48.1919375521,255,8.3548310665e-17,1.66867540574e+13,-110664.518039,0.00988252803447,0.91216357996,679,0.0
30.4526714532,1032.40619818,0.0258708078651,0.0,569.897722666,0.353273457383,-0.0258708078651,1000.86917732,7.38355277201,5071.62855239,0.0102962164224,7.37325655559,256,-1.65203916422e-16,1.68045609935e+13,-483.691686755,0.00640657625448,0.91243372167,697,0.00791245425834
30.4339949505,1005.15063737,0.0259238096355,0.0,568.72934171,0.359841518138,-0.0259238096355,1000.73792037,7.3276043342,4470.89381604,0.00928035496221,7.31832397924,257,2.20566663074e-16,1.64936232176e+13,-15.3836243331,0.00641071961302,0.911759787056,700,0.00943688387862
30.4231654226,1010.30148747,0.0321885053395,0.0,575.018896071,0.337596617568,-0.0321885053395,1005.49292544,7.35699430066,5250.37807216,0.0075885093363,7.34940579132,258,8.87074074988e-17,1.63159687589e+13,117.284348543,0.00998230013423,0.91139578863,695,0.00759029022833
30.4232431161,1041.19950773,0.0259935296711,0.0,571.145549235,0.369415911743,-0.0259935296711,1005.09503943,7.38491911448,4788.55536999,0.0101319711095,7.37478714337,259,7.0681782298e-17,1.63172364522e+13,48.5829084196,0.00642028695634,0.91136491058,708,0.0094014060829
30.3924581077,1045.96423183,0.0315637732029,0.0,581.490927107,0.359512109942,-0.0315637732029,1032.2441583,7.35824136751,5201.08755097,0.00797345390561,7.35026791361,260,-2.06101870307e-16,1.58225635137e+13,-16.4144371019,0.00996185384554,0.910202720696,675,0.00820023726575
30.3941716502,1117.81797108,0.0253718869793,0.0,622.545538954,0.353289766158,-0.0253718869793,1137.14579916,7.38365475387,5398.87026438,0.0121913977283,7.37146335614,261,1.06494209021e-16,1.58496993907e+13,65.056344056,0.0064118058388,0.910257734165,647,0.0099726269207
30.3906667865,988.798781109,0.0253697582817,0.0,577.868436148,0.356020904145,-0.0253697582817,1012.92494455,7.312181737,4834.99390327,0.0146351442698,7.29754659273,262,-7.43959434998e-18,1.57942455901e+13,-165.207504923,0.00641145687692,0.910136538027,689,0.0067079450285
30.3791566925,1047.5912155,0.0326399223575,0.0,589.985373678,0.356268520673,-0.0326399223575,1050.47418038,7.35359439501,6202.35009807,0.00511666969419,7.34847772532,263,2.42267820563e-16,1.56134945657e+13,104.811259781,0.00997974490383,0.909697797838,666,0.00469263969036
30.3665900246,1065.91085264,0.0319214532475,0.0,589.937666172,0.350606530628,-0.0319214532475,1046.67875368,7.39320534783,5134.6769094,0.00685370446523,7.38635164337,264,4.89477948489e-17,1.54185126662e+13,-130.498208097,0.00997448898055,0.909259612538,689,0.00624758878764
30.3692905272,1047.59484886,0.0318608246561,0.0,582.236795678,0.350911903531,-0.0318608246561,1026.32151646,7.37225022117,5104.93371206,0.0079209667025,7.36432925446,265,2.17103713761e-16,1.54602066719e+13,123.050344848,0.00997741715285,0.909416218198,696,0.00776647664999
30.3613516924,1077.06804016,0.0310627621654,0.0,617.181051567,0.335733853431,-0.0310627621654,1117.70320731,7.34843928749,5486.28712401,0.00731770789884,7.34112157959,266,-3.22024865277e-16,1.53379565502e+13,96.1107865083,0.00998989704815,0.909207153211,629,0.00797752744673
30.3614981687,1069.45565066,0.032594496526,0.0,615.808010392,0.362914759373,-0.032594496526,1105.54059472,7.35483536465,5499.65871733,0.00662540313307,7.34820996152,267,-1.98402570157e-17,1.53402033604e+13,106.543567656,0.00998742504078,0.909204283517,660,0.00681672303445
30.3528415432,1037.80165398,0.0325870485256,0.0,608.02767933,0.359663845535,-0.0325870485256,1080.19076262,7.32446207358,5685.51310558,0.00919077917044,7.31527129441,268,-1.62290882703e-16,1.5207982086e+13,67.5796263375,0.0099872682136,0.908896282194,647,0.00936968135905
30.3505002155,1049.70476935,0.0257637454745,0.0,589.563396479,0.337595047247,-0.0257637454745,1047.4911122,7.38076644665,5725.11062372,0.0108694216703,7.36989702498,269,1.32252966929e-16,1.51724168673e+13,-369.905440159,0.0064025886416,0.908875989047,674,0.00882745410148
30.3342613953,1119.70522109,0.0253034857413,0.0,625.915627012,0.396513530167,-0.0253034857413,1160.24152052,7.35703874962,6081.06025783,0.0147253726655,7.34231337696,270,2.53082259899e-17,1.49280244113e+13,101.701963746,0.00641431925858,0.908239038801,638,0.00679137538934
30.3113317747,1099.57403234,0.0252559053935,0.0,636.643536763,0.361420209052,-0.0252559053935,1178.40200526,7.33887635898,5764.38092219,0.00636909285191,7.33250726613,271,-9.21438927392e-17,1.4589624987e+13,48.7050202188,0.00641419438768,0.907389879392,602,0.00671100274146
30.2951882827,3704.69709999,0.0247755742201,0.0,544.096028881,-0.00833220324303,-0.0247755742201,920.009326735,32.1343812276,5455.05065531,0.0,32.1343812276,272,4.65234229114e-16,1.43559884216e+13,-74657.368713,0.00998263708278,0.906805988133,631,0.0
30.2803722731,1066.45184433,0.0258004926766,0.0,612.557358382,0.378336828253,-0.0258004926766,1123.57503348,7.32648537227,5266.6906582,0.00577188279096,7.32071348948,273,-6.77669450982e-17,1.41448578772e+13,36.9099479119,0.00642392957329,0.906192457778,616,0.00598293582116
30.2635023855,1105.85584263,0.032127269735,0.0,615.339870241,0.392096345279,-0.032127269735,1112.09348048,7.36490273108,5343.37029897,0.00883095985169,7.35607177123,274,2.42143619105e-16,1.39082372089e+13,27.2985419833,0.00999410904483,0.905604377198,656,0.00865076834631
30.2489816998,1100.24923218,0.0254011064378,0.0,613.430002814,0.355451348361,-0.0254011064378,1107.73252948,7.39551248021,6295.42447577,0.00911530736148,7.38639717285,275,-5.83189480656e-17,1.37077392744e+13,123.389910866,0.00640219840987,0.905042153931,654,0.00770375561575
30.2451065049,1107.86793658,0.0320884093804,0.0,630.645951503,0.358745296118,-0.0320884093804,1145.47853778,7.40274071748,5783.34956889,0.00658310181355,7.39615761567,276,-8.02750981877e-17,1.36547219051e+13,2.48529215885,0.00998364497171,0.90482202128,638,0.00668755039355
30.2456292241,1103.2753443,0.0317209854873,0.0,615.536696819,0.354894405362,-0.0317209854873,1107.30022642,7.43113569032,5944.30036561,0.00912874899335,7.42200694133,277,-5.54719592045e-17,1.36618613573e+13,34.6487994437,0.00999876875901,0.904868866339,651,0.00877429225389
30.2439778495,1128.40072061,0.0318779147026,0.0,608.076769574,0.385372582219,-0.0318779147026,1093.87865329,7.43483261569,6406.86867897,0.00926794058114,7.42556467511,278,4.67559614771e-16,1.3639319124e+13,-81.8762890339,0.00997886803662,0.90492535935,684,0.00783361900122
30.2442821152,1102.61562161,0.0321537642439,0.0,618.677524311,0.394439437436,-0.0321537642439,1120.84645237,7.34939629644,6434.05873548,0.0101844328245,7.33921186362,279,1.97037181178e-16,1.36434697325e+13,85.2869100453,0.00994611406183,0.904985748606,649,0.00622701486308
30.2570038046,1109.3940976,0.0314850425866,0.0,627.855843198,0.373448870955,-0.0314850425866,1144.75978014,7.3880527076,5445.85622683,0.00578413947142,7.38226856813,280,-1.44355659887e-16,1.3818146453e+13,99.3359962262,0.00998690953583,0.905553933738,648,0.00477247446729
30.2526725804,1145.55608517,0.031984545403,0.0,638.157658625,0.358077944924,-0.031984545403,1172.91757868,7.41590747461,6408.6034762,0.0108555410235,7.40505193358,281,-8.95952825167e-17,1.37584263859e+13,101.971168813,0.0099933042107,0.905385756243,637,0.00973733600836
30.2381376403,1086.11544427,0.0254947311927,0.0,624.294872254,0.346707422184,-0.0254947311927,1142.30886016,7.35594791586,5474.80626737,0.0110969827113,7.34485093315,282,-1.07735585177e-16,1.35598948006e+13,121.372077602,0.00640544907776,0.904812203921,628,0.00763277571183
30.2204081155,1104.23956453,0.0252924941958,0.0,617.980390014,0.345047727454,-0.0252924941958,1117.59693161,7.40647367707,5516.81128547,0.00779838299402,7.39867529408,283,3.15114008295e-16,1.33216029511e+13,16.753959429,0.00640638275751,0.904123589539,655,0.00706541725152
30.2066848502,1119.58770299,0.0254797881685,0.0,640.88858496,0.395255009514,-0.0254797881685,1180.23581576,7.34933822163,5249.45151742,0.0107413675254,7.3385968541,284,1.41803680616e-16,1.31400357562e+13,69.5910784924,0.00640484791299,0.903567025192,615,0.0089057103553
30.1947321209,1070.8285455,0.0316501054335,0.0,611.283113517,0.375791736756,-0.0316501054335,1097.11499092,7.3526718866,5101.91869217,0.00539370929834,7.3472781773,285,7.9883225182e-17,1.2983911381e+13,128.335776976,0.00999531065054,0.903133440406,666,0.00526616775691
30.1953346433,1122.48588123,0.0250079621687,0.0,625.626335671,0.368838742222,-0.0250079621687,1154.03195015,7.36662067734,5279.59201727,0.0078861505408,7.3587345268,286,-1.15548030451e-16,1.29917368357e+13,-406.586280165,0.00641019092215,0.903205826626,640,0.00808365478986
30.1785865446,1068.98504598,0.025360997851,0.0,615.644785638,0.37356260524,-0.025360997851,1127.84583474,7.31123328004,5283.71669537,0.0123121641641,7.29892111588,287,-1.47846676424e-16,1.27759618995e+13,-160.737641778,0.00641456917859,0.902518417003,636,0.0089039538999
30.1625410699,1150.6850071,0.0250220124935,0.0,647.984765219,0.400463923718,-0.0250220124935,1214.59506876,7.35820229142,5560.94284838,0.0134604521257,7.3447418393,288,-1.73464349576e-16,1.25726013959e+13,111.248334161,0.00641375735172,0.9019766247,606,0.00961912694512
30.1504645928,1154.70536165,0.0245200078213,0.0,660.151078486,0.389932807388,-0.0245200078213,1227.25656155,7.39114932911,5417.73220007,0.00957673486945,7.38157259424,289,-1.26163073047e-16,1.24216817863e+13,28.3753653542,0.00640812899388,0.901492113009,613,0.00788220484468
30.1279185574,1096.52278786,0.0314586859455,0.0,613.488521669,0.374752253439,-0.0314586859455,1114.73444214,7.38351901041,5239.58473696,0.00689015707503,7.37662885334,290,2.07100290666e-17,1.21447556327e+13,38.5016539174,0.00998914853458,0.900675841168,658,0.00697078351782
30.1182137569,1154.68452885,0.0321394074348,0.0,671.20647527,0.402177518393,-0.0321394074348,1257.85507624,7.3737543685,5159.51805071,0.00983307902846,7.36392128947,291,-1.2795302488e-16,1.20274632726e+13,-6.36822228496,0.00999389424102,0.900209238028,591,0.00999292685772
30.1225773308,1153.2790711,0.0310605238225,0.0,637.981888821,0.406305701248,-0.0310605238225,1177.51028546,7.39614428195,5245.0314243,0.00817506933473,7.38796921261,292,4.07324539508e-17,1.20800606707e+13,-2.48317110145,0.00996537950254,0.900418942014,638,0.00654532460965
30.1184713638,1172.64458748,0.0258980331965,0.0,639.348823095,0.371555300215,-0.0258980331965,1180.22114919,7.4428294965,6576.02851196,0.00809576612435,7.43473373038,293,-2.35513358089e-16,1.20305620291e+13,63.5334315617,0.00642596300562,0.900333767293,636,0.00696237030345
30.1038806485,1102.7623741,0.0310541757602,0.0,630.874016127,0.415700259377,-0.0310541757602,1164.56889064,7.33884673292,5180.63004835,0.0175752569239,7.32127147599,294,2.46423466346e-16,1.1856301905e+13,49.803317583,0.00999189994541,0.899790847915,627,0.00802503900914
30.1076897402,1203.1622057,0.0317070617488,0.0,677.442005111,0.439809679073,-0.0317070617488,1274.91029304,7.3820626815,5680.32707827,0.0106295910117,7.37143309049,295,-4.29167299702e-17,1.19015497678e+13,20.8745550112,0.00998948635977,0.899932322906,599,0.00911791049709
30.0983535228,1178.27993971,0.024502960491,0.0,676.072662283,0.377524264763,-0.024502960491,1279.46333781,7.37910946714,5265.13875173,0.0087597683518,7.37034969879,296,2.74735885184e-16,1.17909514006e+13,78.9899705434,0.00642353631318,0.899591588839,596,0.00871787470042
30.0622258025,1167.94025825,0.0257252570687,0.0,666.736475941,0.377804769524,-0.0257252570687,1231.50748412,7.43264719699,6087.46088442,0.0110160846596,7.42163111233,297,-2.27524816173e-16,1.13725742181e+13,104.695836192,0.00641154051957,0.898206386025,612,0.00932110442166
30.0349067777,1172.80697012,0.0253807238696,0.0,664.199456592,0.407509319496,-0.0253807238696,1233.02326402,7.40286105392,5433.31329626,0.00958236824073,7.39327868568,298,-3.52508092265e-17,1.10660920393e+13,92.546408232,0.00641227523748,0.897144323592,610,0.00997511023464
30.0090343764,1130.87484055,0.0250971881967,0.0,663.368569933,0.378854110875,-0.0250971881967,1244.7681448,7.32256207401,4986.59523556,0.0140057696794,7.30855630433,299,-6.15612102954e-17,1.07834576459e+13,125.36146824,0.0064175521443,0.896206650902,597,0.00640964670027
29.9935968939,2399.70109873,0.0192173564086,0.0,645.133627506,0.00826442356053,-0.0192173564086,1168.78740525,16.8682641242,6652.48329658,0.990737938613,15.8775261856,300,1.67482459462e-16,1.06182665557e+13,-49813.4579034,0.00641198772089,0.895598379503,592,0.00290909606795
29.9861690389,1177.71400034,0.0244854380236,0.0,643.274798618,0.33454893104,-0.0244854380236,1186.3986527,7.50563590968,5541.55466146,0.0170483481651,7.48858756151,301,3.20516275846e-16,1.05396878086e+13,-2811.83390037,0.00640857264456,0.895301977114,621,0.00666226947352
