dLoss,Iteration,vf_MeanKL,NumTrajs,AverageReturn,MaxReturn,Perplexity,LossAfter,LossBefore,AverageDiscountedReturn,vf_LossAfter,MeanKL,MinReturn,vf_dLoss,vf_LossBefore,ExplainedVariance,Entropy,StdReturn,AveragePolicyStd,MeanKLBefore
0.005024934861,24,0.00986917033094,286,447.697554606,1378.96651326,1.41518260939e+14,-0.005024934861,3.17437212034e-16,107.84211935,1524.5200001,0.00998817767128,-435.46430006,347.15274982,1871.67274992,-0.000795343362366,32.5834498773,334.076619608,0.997867014975,0.0
0.00454905293933,25,0.00643087618525,286,436.096424507,1325.55328774,1.4174769242e+14,-0.00454905293933,-1.70239910337e-16,105.582135651,1247.48190929,0.00999018704023,-742.375352274,222.967519856,1470.44942914,-0.000892090109365,32.5850697792,336.13639466,0.997939872977,0.0
0.00465432549235,26,0.00573366649267,286,489.631861662,1452.0362961,1.42554158351e+14,-0.00465432549235,-2.0929100144e-17,129.655421448,1181.82487184,0.00995743495297,-851.09050294,198.149738445,1379.97461028,-0.000437764227051,32.590743102,349.473281988,0.998182851211,0.0
0.00343068384352,27,0.00475449347755,276,574.351651719,1230.65534189,1.43940127608e+14,-0.00343068384352,7.36719483283e-16,167.333417264,1081.41265662,0.00650271126455,-150.060394439,163.48664103,1244.89929765,-2.83365633014e-05,32.6004185485,280.532858415,0.998605766595,0.0
0.00346915291596,28,0.00412660960492,279,589.972878904,1358.78395456,1.4314224772e+14,-0.00346915291596,6.61817243356e-17,169.742298039,1011.0004927,0.00642641411263,-518.6919076,141.411678803,1152.4121715,-0.000192314474205,32.5948599911,313.437567217,0.998359598712,0.0
0.00376816861482,29,0.00336833034333,272,635.575422255,1417.5943303,1.43057723682e+14,-0.00376816861482,-4.30340172355e-16,192.785077145,917.58952498,0.00643266473336,-841.112445651,114.908390658,1032.49791564,-0.000351847658984,32.5942693269,286.554721793,0.998337841311,0.0
0.00412763609674,30,0.00918950588803,267,650.775953666,1239.20711738,1.42961044117e+14,-0.00412763609674,-1.54440021971e-17,203.77531529,738.155942596,0.00640868630803,-327.414401804,160.979343045,899.135285641,0.000550630156086,32.5935932903,261.855326959,0.998309230694,0.0
0.004370318664,31,0.00789639774179,268,712.340250972,1274.13983251,1.42780560454e+14,-0.004370318664,1.88815767539e-17,218.702454194,688.784609715,0.00963387874371,-142.55547781,137.783662273,826.568271988,0.000364078011352,32.5923300253,247.508479571,0.99825248524,0.0
0.00443550224294,32,0.00603484656628,270,731.722800308,1420.46115046,1.42885797714e+14,-0.00443550224294,1.03799308766e-16,229.191123417,607.27348391,0.00992245874256,-148.856680399,104.433185307,711.706669217,0.000555488216696,32.5930668097,258.469659072,0.998288764848,0.0
0.00374695326598,33,0.00508533979111,264,780.076661224,1433.7784175,1.41138819511e+14,-0.00374695326598,-1.63264438693e-16,243.234981025,560.209285866,0.00640162526263,-162.081603354,87.5864159309,647.795701797,0.000689261006687,32.5807650575,223.567297311,0.997761684649,0.0
0.00406441712365,34,0.00406307102937,264,798.392550083,1441.22268563,1.42887908079e+14,-0.00406441712365,2.37659153249e-18,252.547391928,503.802374622,0.00651716895488,-122.940309203,69.601724242,573.404098864,0.000710556871953,32.5930815792,232.598688614,0.998313176262,0.0
0.00341652695319,35,0.00350516661499,260,844.713613619,1438.23920214,1.3999380875e+14,-0.00341652695319,1.86046030776e-16,268.197217951,469.567938796,0.00682234168297,-673.992060983,59.8329912083,529.400930004,0.00112105743967,32.5726193143,197.257662401,0.997425317263,0.0
0.00417316040442,36,0.00973443225121,263,833.497875477,1502.1731527,1.38848537475e+14,-0.00417316040442,9.28447612926e-17,266.486604779,381.67774019,0.00997610681741,-189.335946293,85.5672022435,467.244942434,0.00119904228464,32.5644047965,217.578212597,0.997071290904,0.0
0.0041745541379,37,0.00786123183588,261,888.275258846,1530.18955587,1.36933681065e+14,-0.0041745541379,1.40021416086e-16,281.494161715,345.83206376,0.00648985745498,-53.9174349012,68.5902032462,414.422267006,0.000988279087626,32.5505178447,177.7472169,0.996471092665,0.0
0.00283906046871,38,0.00570037311042,264,867.318410189,1447.40166374,1.36233388921e+14,-0.00283906046871,2.92036879594e-17,268.067363338,298.508268233,0.00704112585294,-535.062771439,49.3752270901,347.883495323,0.000473057535725,32.5453906259,241.383033566,0.996249859631,0.0
0.00387830373643,39,0.00449013116868,260,906.453868829,1519.51298286,1.35111533571e+14,-0.00387830373643,-8.13110842233e-17,286.289447529,266.139967678,0.00994179941363,-30.1433311935,38.5321987114,304.672166389,0.00111950406773,32.5371217279,192.106974496,0.995896279826,0.0
0.0038202570944,40,0.00371111249951,260,929.993276611,1436.04755536,1.3438835697e+14,-0.0038202570944,-1.42171088895e-16,297.184344599,243.357311952,0.00641126903634,-113.547402386,31.7059484832,275.063260435,0.00127945607841,32.5317549106,188.014438403,0.9956625302,0.0
0.00276392444653,41,0.0030620594045,262,933.482356833,1579.05719948,1.34992821132e+14,-0.00276392444653,-5.56154105909e-16,298.239445295,222.292506734,0.0064764358233,-58.5153352693,26.0535035137,248.346010248,0.00128385033621,32.5362427162,201.446620233,0.995855733782,0.0
0.00361142708218,42,0.00896719195723,262,937.710221791,1520.37049493,1.34308751416e+14,-0.00361142708218,2.15847931681e-16,298.163811477,186.040238342,0.00926980311173,-188.772189889,39.3016496345,225.341887976,0.00125304796545,32.5311623805,221.565632015,0.995638527217,0.0
0.00380088331316,43,0.0060904646268,265,929.232030257,1444.36497571,1.33747621539e+14,-0.00380088331316,-3.4058255231e-16,302.113218127,155.930672314,0.0095816778784,-269.343444292,26.376930517,182.307602831,0.00179132707443,32.5269757187,218.138754107,0.995466753867,0.0
0.00379500155265,44,0.00509233289562,262,974.76293156,1459.01094425,1.3254374099e+14,-0.00379500155265,-1.22008873342e-16,314.254500801,143.739743237,0.00991500109168,-117.260452947,21.9614070807,165.701150317,0.00145956776144,32.5179338276,199.153271477,0.995079332085,0.0
0.0032389800934,45,0.00389002515763,261,964.815484346,1480.31906638,1.31751295037e+14,-0.0032389800934,1.41463349314e-16,306.813135421,126.84059973,0.00671515275559,-352.251861651,16.6466249918,143.487224722,0.00139089037971,32.5119371328,223.30927198,0.994821712373,0.0
0.00379371331561,46,0.00307933638005,262,962.112705305,1465.29209987,1.2869337365e+14,-0.00379371331561,-1.63675561885e-16,305.960737154,113.877705317,0.00640070005343,-154.410011583,13.1099160775,126.987621394,0.00150873366944,32.4884537424,229.51069617,0.993804716241,0.0
0.00338441586417,47,0.00906709865213,261,972.923433431,1413.48586196,1.28187150149e+14,-0.00338441586417,6.64112994724e-17,309.643694836,95.7962175928,0.00648033009477,-48.6692306911,19.8559828388,115.652200432,0.0016513731752,32.4845124225,222.390804725,0.993641685276,0.0
0.00302196534357,48,0.00688426735157,261,999.331344737,1561.39458472,1.28778096385e+14,-0.00302196534357,-2.93301784949e-16,313.71526038,84.7475596014,0.00658856882768,-192.405678099,14.9264158459,99.6739754474,0.00178997671537,32.489111856,205.586761485,0.993840136603,0.0
0.00428815844087,49,0.00504623699483,263,989.787458984,1543.37727377,1.29890012893e+14,-0.00428815844087,-1.55557592037e-16,310.792117755,74.0335381761,0.00994410209383,-124.169881355,10.8738396473,84.9073778234,0.00182929761379,32.4977091536,228.115529076,0.994217172547,0.0
0.00451509278943,50,0.00361971637226,263,976.239532098,1376.99377345,1.29432709704e+14,-0.00451509278943,1.78816425877e-16,314.428737707,63.9676426029,0.00991469856366,-135.372043517,7.74532948289,71.7129720858,0.0023848837974,32.4941822458,238.942839092,0.994067696062,0.0
0.00312840837593,51,0.00323206076567,262,1025.95878789,1502.03061526,1.28150530894e+14,-0.00312840837593,-1.6725060232e-16,330.884925537,60.8785431317,0.00640447386359,-97.2539311162,6.89836373125,67.776906863,0.00286484953641,32.4842267115,205.201057471,0.993635895792,0.0
0.00301682476572,52,0.00968613938745,263,1031.74548731,1606.62125347,1.27958641987e+14,-0.00301682476572,4.571290006e-16,331.602578619,51.9955794265,0.00643927334246,-115.741901971,10.6447334473,62.6403128737,0.00267023023366,32.4827282182,246.137037597,0.993575265955,0.0
0.00297985571085,53,0.00704956913608,261,1057.13751662,1604.72854839,1.27837369122e+14,-0.00297985571085,3.11141489882e-17,338.708444474,45.5584881673,0.00642205536229,-271.154201224,7.66323263374,53.221720801,0.00292938593815,32.4817800183,233.712089769,0.993538428454,0.0
0.00364100354703,54,0.00537022499097,263,1064.1004968,1522.72020877,1.28267321172e+14,-0.00364100354703,-2.71801035526e-16,342.112213354,40.5970598245,0.00640503080642,-140.52065819,5.77108749876,46.3681473233,0.00318135284611,32.4851376487,237.18636963,0.993688041891,0.0
0.00318064938027,55,0.00435615643182,259,1106.72028635,1618.99747454,1.28081876433e+14,-0.00318064938027,2.30103710182e-16,354.182560743,37.414667039,0.00645790905453,-176.055199111,4.67449594567,42.0891629847,0.00335193596542,32.483690835,216.412953256,0.993632181798,0.0
0.00409926425295,56,0.00340592203846,261,1100.79754749,1611.95207784,1.26842272017e+14,-0.00409926425295,8.33672672749e-17,351.724488042,33.9005144123,0.00986692598583,-78.5669260928,3.63699536084,37.5375097731,0.00366013275213,32.4739654779,224.625058731,0.99322778756,0.0
0.00428816042528,57,0.00980218552356,262,1107.80695535,1555.20118575,1.25676715988e+14,-0.00428816042528,-1.62071801779e-16,354.769957804,28.9558210089,0.00995934816343,-333.575615206,5.39583250436,34.3516535133,0.00387506764637,32.4647339796,235.150705123,0.992831087334,0.0
0.00340394363031,58,0.0068311806252,260,1125.21014331,1615.14326034,1.25827747495e+14,-0.00340394363031,-7.61702949362e-17,370.298360388,25.362716085,0.00643059418492,142.598941309,3.71553397423,29.0782500593,0.0049693604572,32.4659350042,218.90072813,0.992885786715,0.0
0.00404720134256,59,0.00535807384526,261,1143.28133382,1638.10974086,1.25562029204e+14,-0.00404720134256,2.04987926829e-16,371.608919191,23.2657204021,0.00999459246203,-56.0689023291,2.89460201686,26.1603224189,0.0048398620238,32.463821009,246.379900135,0.992791955927,0.0
0.00462865160441,60,0.00404229550392,262,1139.00218678,1633.25384916,1.24713094354e+14,-0.00462865160441,1.96797214443e-16,375.682075842,21.0634939765,0.00989262635599,-103.760093523,2.16473636084,23.2282303373,0.00493306213065,32.45703697,258.138690677,0.992502650554,0.0
0.00360035330652,61,0.00338477289492,261,1159.30579248,1703.30266318,1.23666439349e+14,-0.00360035330652,1.22166696057e-16,372.395887678,19.8206230473,0.00655927785129,-107.255492848,1.80250584332,21.6231288906,0.00507363842218,32.4486090517,246.587380837,0.992143970685,0.0
0.00392527990091,62,0.00950532148102,263,1156.02502102,1637.17474304,1.23136538801e+14,-0.00392527990091,-1.20209647136e-16,375.650853387,17.2377524279,0.00999564793492,-65.1249414198,2.59995578023,19.8377082081,0.00527118213881,32.4443149272,267.813737093,0.991959363036,0.0
0.00317161829943,63,0.00643891538517,265,1148.9095494,1609.40849362,1.23486460531e+14,-0.00317161829943,-7.3315605116e-17,376.470168984,15.5121488618,0.00642795047865,-113.682555251,1.76243144005,17.2745803018,0.00594024759083,32.4471526347,292.885425264,0.99207410488,0.0
0.00339981360796,64,0.00501111530734,258,1199.35021933,1792.86805701,1.23468792597e+14,-0.00339981360796,-1.28184384024e-16,398.065059743,14.3167230369,0.00642222073649,567.411321031,1.33619925576,15.6529222926,0.00713522819334,32.4470095485,198.436881222,0.99207030539,0.0
0.00376095816451,65,0.00341480429402,261,1148.59076414,1665.76370805,1.23644454907e+14,-0.00376095816451,-1.57153998062e-16,384.135864927,12.9533300655,0.00981340673503,-34.4325437219,0.903952054346,13.8572821198,0.00758514839399,32.4484312638,244.812734033,0.992129325762,0.0
0.00321911846975,66,0.00296642318441,261,1178.28268375,1760.76508079,1.23965318953e+14,-0.00321911846975,4.2348184177e-17,385.054806214,12.6011089395,0.0064131358314,-50.039555446,0.790084076185,13.3911930157,0.00838161006061,32.4510229565,265.565641132,0.992231699411,0.0
0.00465703594824,67,0.00854999468903,262,1187.03814504,1637.53630219,1.22996288845e+14,-0.00465703594824,-4.33238967281e-17,384.809845441,11.5395085835,0.00992654667415,-131.310126351,1.17840204451,12.717910628,0.00935782782277,32.4431752989,264.193403839,0.991888827697,0.0
0.0047119304274,68,0.00607144616313,260,1222.4782097,1848.53307842,1.21944194339e+14,-0.0047119304274,-1.43420543447e-16,407.749569379,10.8162566625,0.00996668059195,-76.9076209413,0.832380166133,11.6486368286,0.0113188447148,32.4345846326,236.985470158,0.991521557223,0.0
0.0034576207321,69,0.00472053577737,262,1216.96481564,1936.23352933,1.2184711948e+14,-0.0034576207321,1.44133992162e-16,397.757703549,10.2847866831,0.00674556694223,-169.523451361,0.634256411571,10.9190430946,0.0110779878356,32.4337882558,280.536433677,0.991477235762,0.0
0.00401523167648,70,0.00374304172215,259,1256.93924001,1817.60219304,1.21047451317e+14,-0.00401523167648,2.65690883562e-16,411.8499001,9.93819256323,0.00999334562724,43.2470525038,0.505442362103,10.4436349253,0.0121427254826,32.4272037443,243.952947282,0.991199516661,0.0
0.00437929439632,71,0.00297806307392,259,1253.49882653,1702.45540569,1.20402749499e+14,-0.00437929439632,-2.68866440828e-17,404.730995207,9.5706320218,0.00996518534988,9.60808778507,0.398248639943,9.96888066174,0.0128646106465,32.4218634849,228.447190726,0.99097203077,0.0
0.0030663241858,72,0.00847276957516,259,1260.43878466,1817.88518972,1.19875011634e+14,-0.0030663241858,4.08743508623e-17,408.01732045,9.05583126914,0.00643851359766,-297.587371063,0.584319746789,9.64015101593,0.0159032762893,32.4174707462,273.044062059,0.990790830535,0.0
0.00444791775779,73,0.00646117102598,258,1295.34028127,1785.26975253,1.20128379138e+14,-0.00444791775779,1.08988456434e-16,419.093280264,8.71063207016,0.00985252086086,361.847509156,0.429377934338,9.1400100045,0.0201910693951,32.419582113,204.23464556,0.9908863101,0.0
0.00385129018721,74,0.00418612445236,260,1276.06680948,1789.09520655,1.1948097218e+14,-0.00385129018721,-2.0876098052e-17,421.257032276,8.38723012201,0.00644314930151,23.260219667,0.282157905786,8.6693880278,0.0227931385848,32.414178246,261.04195889,0.990656241069,0.0
0.00379604336415,75,0.00293354874975,260,1262.44246933,1814.3113643,1.19410498398e+14,-0.00379604336415,6.83935943737e-17,419.019159547,8.14546688417,0.00986481059098,13.5168119319,0.199993255375,8.34546013955,0.0248257905491,32.4135882393,275.628458966,0.990630765017,0.0
0.00419111015255,76,0.00858178601645,259,1286.76822748,1831.33394488,1.19415628187e+14,-0.00419111015255,-1.82276060877e-17,424.243084661,7.91606953604,0.00988504024533,-98.8079471049,0.301831559649,8.21790109569,0.0252678978727,32.4136311977,280.579433284,0.990637824602,0.0
0.00333017116322,77,0.00631358552307,259,1320.44881999,1843.78948504,1.18588353319e+14,-0.00333017116322,4.92802161921e-16,433.95778805,7.76741696456,0.00644328316643,-556.05628041,0.220550676298,7.98796764086,0.0309610614995,32.4066793963,262.95903816,0.990339073838,0.0
0.00376920324697,78,0.00487688738673,259,1326.29589604,1786.00570187,1.18378486224e+14,-0.00376920324697,-8.41495302839e-17,437.195794887,7.60917484913,0.00655879378528,614.710694746,0.161869524471,7.7710443736,0.050904876332,32.4049081177,231.153861681,0.990266383114,0.0
0.00371221341317,79,0.00361205178036,261,1339.07881646,1893.32423042,1.18739008184e+14,-0.00371221341317,2.66531257965e-16,443.865578637,7.53853438969,0.00973629469965,-32.2595119742,0.12476801128,7.66330240097,0.0695736278147,32.4079489919,298.400447335,0.990391454362,0.0
0.00350336407202,80,0.00994872217053,259,1334.42106365,1882.8846132,1.1790351195e+14,-0.00350336407202,-2.35063716159e-17,439.147556367,7.34883088072,0.00964764953401,56.2397129783,0.174017796876,7.52284867759,0.0984096138313,32.4008877106,276.984992997,0.990094671641,0.0
0.00303070523967,81,0.00613629319412,258,1345.4414829,1853.01717825,1.18654587005e+14,-0.00303070523967,-1.43781226643e-16,440.04719995,7.24607888382,0.00641689984692,367.591308568,0.110911914329,7.35699079815,0.164326018712,32.407237758,259.896294145,0.99037802018,0.0
0.00333252730908,82,0.00595645536342,261,1350.4862144,1868.00375268,1.18610008425e+14,-0.00333252730908,2.890276899e-16,440.456864996,7.17246321099,0.00651215175747,-32.5350608204,0.10141655292,7.27387976391,0.189062661824,32.406861987,294.89427258,0.990364143636,0.0
0.00440022355651,83,0.00474413042147,259,1365.89871107,1931.69228026,1.18299460565e+14,-0.00440022355651,9.36951469877e-17,444.602355576,7.09975781126,0.00960156330646,-81.0981632644,0.0810037158103,7.18076152707,0.262124254299,32.404240327,278.572843324,0.990256648408,0.0
0.00283590198768,84,0.00395555782062,260,1380.26183705,1971.49954958,1.17207883769e+14,-0.00283590198768,1.99952145677e-16,445.483359173,7.05095644419,0.00642437165568,-5.45649733769,0.0684241424161,7.11938058661,0.319160425954,32.3949702585,293.063748448,0.989860448813,0.0
0.00452387911342,85,0.00340502558467,259,1353.28740605,1881.55357663,1.1703995718e+14,-0.00452387911342,-5.86036706131e-17,443.733041584,6.97234286138,0.00996586418453,-115.921572292,0.0567777395115,7.02912060089,0.368077791906,32.3935365068,298.102581443,0.989797578886,0.0
0.0031632539996,86,0.00307578591995,261,1356.28776312,1938.54050632,1.16740005629e+14,-0.0031632539996,8.7482338049e-17,453.372098885,6.92622954054,0.00969463952151,95.0444390241,0.0509426948638,6.97717223541,0.403596977663,32.3909704039,305.267733993,0.989683967235,0.0
0.00302243257078,87,0.00958230427113,260,1331.98070836,1984.3476905,1.14348545776e+14,-0.00302243257078,-2.3432035973e-17,444.975149485,6.82667374715,0.00643672021088,-56.997467548,0.0818626646645,6.90853641181,0.450515010043,32.370272319,299.368750742,0.988801609259,0.0
0.00352912828645,88,0.00989157668441,259,1375.47724115,1889.60384281,1.13451479266e+14,-0.00352912828645,-2.54296249482e-16,464.367252364,6.75282760352,0.0099800386549,187.735089083,0.0829008842424,6.83572848776,0.523262843357,32.362396366,271.913495156,0.988462461925,0.0
0.00358193396235,89,0.00718168668812,261,1372.81995599,1971.66601518,1.13644887859e+14,-0.00358193396235,9.69542464482e-17,456.391259785,6.72518914435,0.00986306379431,-80.5179473796,0.0634469837626,6.78863612811,0.535787704219,32.3640996838,338.757568723,0.98853218117,0.0
0.0046742077838,90,0.00656975814432,259,1419.77099819,1978.86951368,1.1343601949e+14,-0.0046742077838,-5.52766848573e-17,461.789121192,6.68654699307,0.00992645893243,205.896120533,0.0608219223956,6.74736891546,0.581907149688,32.362260089,288.128647181,0.988449683405,0.0
0.00299223549768,91,0.00692263373208,260,1403.43627469,2109.72228685,1.13924882301e+14,-0.00299223549768,-2.91731568528e-16,467.60590255,6.62328675929,0.00677283975101,124.801985353,0.0597577432771,6.68304450257,0.602310521975,32.36656042,310.798601086,0.988629830636,0.0
0.00411126770851,92,0.00640301591021,259,1402.57442604,2002.14380148,1.13642299703e+14,-0.00411126770851,-1.50974045507e-16,464.317797074,6.59633016393,0.00989994973792,-24.4254074608,0.0536299385802,6.64996010251,0.598087801686,32.3640769094,340.210041158,0.988526513502,0.0
0.00335913264795,93,0.00640260636592,258,1435.00246353,2026.34445523,1.12692046282e+14,-0.00335913264795,1.65750595887e-16,478.132959054,6.51658981315,0.00677387322254,363.117537827,0.0544900292881,6.57107984244,0.672284299849,32.3556799602,303.515619527,0.988166888264,0.0
0.00463017819228,94,0.0051415732176,260,1444.12804603,2086.90035066,1.11811894211e+14,-0.00463017819228,-2.0723393074e-16,481.135243652,6.49648099668,0.00995352799761,22.1261052714,0.0442434410531,6.54072443774,0.67409889323,32.3478390593,324.349422051,0.987841555494,0.0
0.00394180002795,95,0.00464573987576,259,1467.67619546,2081.53169606,1.1162102753e+14,-0.00394180002795,-1.94282608866e-16,491.317466669,6.47055262023,0.00947741773102,-69.9838982953,0.0406461906905,6.51119881092,0.698835933646,32.3461305669,329.50160095,0.987769886803,0.0
0.00509284646858,96,0.00438665314189,260,1489.4359978,2147.4146057,1.10684410684e+14,-0.00509284646858,-3.26751427643e-16,506.581407612,6.44417001061,0.00996997431398,11.693214159,0.0378807241479,6.48205073476,0.723353197664,32.3377041208,332.99240987,0.987411801008,0.0
0.00377407179961,97,0.00874059262807,258,1513.63957667,2173.17405892,1.09967853428e+14,-0.00377407179961,-8.06317275683e-17,510.687081897,6.41981562109,0.00642074418003,226.45507719,0.0408064577326,6.46062207882,0.727688513103,32.3312091974,328.763448015,0.98713122809,0.0
0.00402969173051,98,0.00837021759474,258,1535.00092556,2127.2764838,1.09805077281e+14,-0.00402969173051,8.08482623204e-17,521.744185165,6.36313936063,0.0099590771147,181.915696133,0.0394047460296,6.40254410666,0.744569919808,32.3297278851,323.288655413,0.98707334674,0.0
0.00369471368139,99,0.00506180891141,259,1568.93937357,2203.86028225,1.08924939353e+14,-0.00369471368139,2.22119430763e-16,531.994908153,6.37193698586,0.00660811682996,341.766058586,0.0241967251041,6.39613371097,0.754047997179,32.3216801312,321.760707798,0.986726700409,0.0
0.00348840146717,100,0.00547632121864,258,1561.61101573,2180.37131522,1.08293219954e+14,-0.00348840146717,-3.20547398491e-17,536.245060701,6.35383178187,0.00640264728627,562.186056786,0.025065162026,6.3788969439,0.755783027901,32.3158636637,327.872246033,0.986475673795,0.0
