Entropy,vf_dLoss,AveragePolicyStd,AverageReturn,MinReturn,StdReturn,MeanKLBefore,vf_LossAfter,vf_LossBefore,Iteration,LossAfter,dLoss,vf_MeanKL,LossBefore,NumTrajs,MaxReturn,AverageDiscountedReturn,MeanKL,Perplexity,ExplainedVariance
22.70867453,0.0,0.730406151736,6373.69268262,-7741.86967368,3710.00247961,0.0,1367810.82598,1367810.82598,2159,-0.0120395023078,0.0120395023078,0.0,2.30438868205e-16,409,13593.543761,-217.41986379,0.00640284350308,7282022889.85,0.000377162630045
22.7093960382,0.0,0.730463606376,6019.16874951,-35454.7110362,4723.05326227,0.0,1393799.98999,1393799.98999,2160,-0.0152179032494,0.0152179032494,0.0,-3.29315493647e-16,409,12724.0197402,-299.35458603,0.00998738838045,7287278824.85,0.000386833631215
22.7050158395,0.0,0.730298723468,5999.2655261,-9446.01931805,4093.23203588,0.0,1327960.12633,1327960.12633,2161,-0.0124693131819,0.0124693131819,0.0,2.55863789813e-16,409,12003.8834655,-266.747882832,0.00640825451879,7255428901.07,0.000451916530892
22.698748308,0.0,0.730092485549,6471.50674747,-11289.0561236,3925.34856409,0.0,1422567.88579,1422567.88579,2162,-0.0151418415707,0.0151418415707,0.0,1.20088671417e-16,409,13187.3589315,-217.004191279,0.00998508244145,7210097477.79,0.000394437720411
22.6948815068,0.0,0.729977240149,6526.36561298,-12178.2288248,4173.33958444,0.0,1479096.67281,1479096.67281,2163,-0.0150981758474,0.0150981758474,0.0,-5.86512636882e-17,409,12777.4678825,-195.379915808,0.00999125180299,7182271298.08,0.000381765643913
22.690242934,0.0,0.729815152942,6518.33194138,-6938.67874569,3793.08934948,0.0,1423332.62142,1423332.62142,2164,-0.0121762101929,0.0121762101929,0.0,5.93167460274e-16,409,13075.9737,-213.940978913,0.00640661314924,7149032958.8,0.000381256902144
22.6842166367,0.0,0.729572786352,6638.96945693,-8353.18850098,4038.60415724,0.0,1489259.60384,1489259.60384,2165,-0.0152467059999,0.0152467059999,0.0,2.37195756109e-16,409,13374.631943,-190.560840693,0.00997433038717,7106080313.22,0.000372979731142
22.6853424781,0.0,0.729563411659,6936.75961406,-5116.34892727,3735.64667083,0.0,1536775.59801,1536775.59801,2166,-0.0121925687475,0.0121925687475,0.0,-5.88870978603e-16,409,13307.6783649,-166.21786006,0.00641131435859,7114085138.44,0.000363795346621
22.679983162,0.0,0.72935614138,6771.64560905,-8512.50953994,3981.258423,0.0,1518592.27869,1518592.27869,2167,-0.0119295644261,0.0119295644261,0.0,7.41922144476e-18,409,15162.0117465,-179.086235102,0.00640228396656,7076060491.1,0.000436271927675
22.6708176734,0.0,0.728996779797,6555.47273178,-12315.403826,4294.2772684,0.0,1513834.02691,1513834.02691,2168,-0.0151005283289,0.0151005283289,0.0,1.96056156911e-16,409,13335.1642702,-208.287803404,0.00999591408165,7011501250.1,0.000386798141232
22.6664219632,0.0,0.728806892781,6772.70986488,-15211.108292,4042.97999295,0.0,1522606.0998,1522606.0998,2169,-0.0119777286376,0.0119777286376,0.0,-1.8970426968e-16,409,13228.456853,-177.541108475,0.00640195667398,6980748362.16,0.000387021841979
22.6619543369,0.0,0.728696225747,6967.86558084,-15085.4841593,4110.86861829,0.0,1584460.21849,1584460.21849,2170,-0.0123614373103,0.0123614373103,0.0,3.12099164768e-16,409,13114.4745106,-167.253214839,0.00640780807547,6949630550.29,0.000376830353921
22.6570226561,0.0,0.728643005065,7033.13338459,-7499.6489556,3997.65250358,0.0,1588334.87144,1588334.87144,2171,-0.0149789961519,0.0149789961519,0.0,-1.5102290513e-16,409,13123.4747893,-146.092228788,0.00999141815671,6915441564.7,0.000362627827329
22.6535158557,0.0,0.728513341578,7245.49094822,-13333.767785,3943.60419997,0.0,1647803.87257,1647803.87257,2172,-0.0123140223426,0.0123140223426,0.0,2.34678888656e-16,409,13389.8919278,-147.775313967,0.00640207656657,6891232963.78,0.000404974650323
22.6475443899,0.0,0.728321056783,7119.44085748,-10008.2559947,4123.02459181,0.0,1646375.91065,1646375.91065,2173,-0.0122774823362,0.0122774823362,0.0,-3.87815832151e-16,409,13201.2662355,-166.438168451,0.00640559721627,6850204822.72,0.000386756038891
22.6413187037,0.0,0.728069817728,7411.59830494,-5781.02774923,3914.04575537,0.0,1693294.14644,1693294.14644,2174,-0.0149057110502,0.0149057110502,0.0,-2.88906632928e-16,409,13144.8365312,-128.751656946,0.00999911387336,6807690075.84,0.000369264583856
22.6395383088,0.0,0.72801785085,7454.44645746,-13140.2260418,3860.33244565,0.0,1700613.24719,1700613.24719,2175,-0.0124062518801,0.0124062518801,0.0,-7.28393167569e-17,409,13870.1234859,-131.834286272,0.00640756066333,6795580482.66,0.000385986700462
22.6357869044,0.0,0.727929766329,7117.44202539,-13070.5244265,4101.6658151,0.0,1644976.16088,1644976.16088,2176,-0.0148444305796,0.0148444305796,0.0,-2.13868585976e-17,409,13651.4137124,-178.16853635,0.0099928337998,6770135269.8,0.000369226847438
22.6392823045,0.0,0.728007146782,7514.70899057,-10165.7283711,4008.18514115,0.0,1745371.48369,1745371.48369,2177,-0.0153138994748,0.0153138994748,0.0,-4.63023262763e-16,409,13007.0907618,-136.472647608,0.00998245765634,6793841007.47,0.000404594438576
22.6423749077,0.0,0.728114525234,7159.07842303,-5909.51881158,4138.08794196,0.0,1662065.8345,1662065.8345,2178,-0.011833571014,0.011833571014,0.0,1.00453847902e-15,409,13882.4284798,-139.963619514,0.00641944277261,6814884184.15,0.000369977253691
22.6396521673,0.0,0.728128295669,7638.99037586,-6005.65994838,3648.28658967,0.0,1714673.57411,1714673.57411,2179,-0.0153547650558,0.0153547650558,0.0,-1.19099514277e-16,409,13274.0641854,-110.39275765,0.00998631253551,6796354261.48,0.000403039167462
22.6335508874,0.0,0.727944835966,7549.20273061,-9129.81592022,3780.60492471,0.0,1729011.76189,1729011.76189,2180,-0.0122256896378,0.0122256896378,0.0,3.63577681952e-17,409,13832.2112891,-146.824310923,0.00640662444077,6755014043.9,0.000391784619669
22.624788186,0.0,0.7276822789,7437.71530109,-6718.62461499,3684.00291828,0.0,1679503.61685,1679503.61685,2181,-0.0156213614203,0.0156213614203,0.0,9.74292637874e-17,409,12936.9147644,-123.165245938,0.00999707266846,6696080459.02,0.000454829297524
22.6153987006,0.0,0.727322822486,7631.46203779,-8038.46627384,4016.4503302,0.0,1784608.78362,1784608.78362,2182,-0.0149887489471,0.0149887489471,0.0,-5.4793550843e-16,409,13499.6165075,-114.380630466,0.0099970855673,6633501958.69,0.000392833506746
22.6082696322,0.0,0.727129954443,7747.2695961,-6592.79327463,3770.53006644,0.0,1779031.72223,1779031.72223,2183,-0.0120337981396,0.0120337981396,0.0,-2.51545592288e-16,409,13414.3224106,-91.5683618486,0.00640905347147,6586379439.06,0.000387167564649
22.6064381261,0.0,0.727166424708,7863.37829374,-8344.98020585,3625.12232413,0.0,1804566.57603,1804566.57603,2184,-0.0124466708336,0.0124466708336,0.0,1.60219569207e-16,409,13538.0455109,-122.676025869,0.00640395479101,6574327484.57,0.000400996097793
22.604663738,0.0,0.727135397368,7672.9214604,-8539.06094517,3944.1968261,0.0,1783682.84112,1783682.84112,2185,-0.012045662054,0.012045662054,0.0,2.07223534719e-17,409,14059.9602902,-120.110104499,0.00640233603697,6562672419.41,0.000341879278211
22.6028090502,0.0,0.727152512072,7634.82682707,-9662.91582599,3837.9855827,0.0,1748540.51659,1748540.51659,2186,-0.0119592013316,0.0119592013316,0.0,-1.68789730902e-16,409,13779.9066189,-112.540687068,0.00640728845,6550511991.56,0.000374460533491
22.5935064322,0.0,0.726883570974,8030.65029761,-11061.8457704,3740.17909512,0.0,1863124.60076,1863124.60076,2187,-0.0147084288793,0.0147084288793,0.0,-6.52109716402e-16,409,13358.0730139,-82.8121094764,0.00998573477206,6489857640.15,0.000412826779003
22.5885416874,0.0,0.726629040271,7814.01430344,-10529.2515746,3764.65814596,0.0,1791749.00154,1791749.00154,2188,-0.0118948842882,0.0118948842882,0.0,5.27554093863e-16,409,13821.6099853,-83.8238162675,0.00640808401447,6457717004.26,0.000420861723501
22.5853951777,0.0,0.726561172544,7489.15785334,-10265.0827183,3829.58713721,0.0,1719692.54668,1719692.54668,2189,-0.0122387837579,0.0122387837579,0.0,4.54016612407e-16,409,13541.7150869,-126.439945544,0.00640444128088,6437429668.97,0.000430649314487
22.5806189062,0.0,0.726431042704,7969.94654691,-6709.43725294,3739.63699356,0.0,1840519.16322,1840519.16322,2190,-0.0117986685899,0.0117986685899,0.0,-1.86975672652e-16,409,14028.863634,-70.3279558544,0.00640416874587,6406756068.1,0.000421875220684
22.572150386,0.0,0.726160565849,8426.2412865,-6296.97847798,3486.67397161,0.0,1965349.89091,1965349.89091,2191,-0.0152530575413,0.0152530575413,0.0,2.36437872812e-16,409,13508.9845211,-35.4876781376,0.00999819028327,6352729410.9,0.000389279205855
22.5680137342,0.0,0.726079354835,7910.29597339,-11184.3252063,3664.84923755,0.0,1823160.15206,1823160.15206,2192,-0.0122339617427,0.0122339617427,0.0,9.42522343791e-17,409,12879.6033453,-69.6775534435,0.00640253653071,6326504660.18,0.000440474598037
22.5625927309,0.0,0.725933238216,8449.39406471,-5873.49884963,3678.01714848,0.0,1981429.90465,1981429.90465,2193,-0.0145246453355,0.0145246453355,0.0,-5.14750426473e-16,409,14126.0508796,14.9259105928,0.00998472181805,6292301448.94,0.000349356448082
22.5646021268,0.0,0.726002729648,8091.20067783,-8638.14615393,3573.84623355,0.0,1863193.06408,1863193.06408,2194,-0.0149392613957,0.0149392613957,0.0,-8.53942290419e-16,409,13510.7086614,-75.6260768766,0.00999180260753,6304957885.55,0.00037200372749
22.5638586632,0.0,0.726007347711,8104.38023278,-6838.51331988,3905.88597238,0.0,1891532.19968,1891532.19968,2195,-0.0149240146733,0.0149240146733,0.0,2.04892337815e-16,409,13796.5562449,-41.4510919622,0.00998108488794,6300272121.07,0.000384155166131
22.5555842176,0.0,0.725725054249,7864.54263466,-13493.8410809,3899.74171539,0.0,1823845.78269,1823845.78269,2196,-0.0120606664307,0.0120606664307,0.0,-3.54556916291e-16,409,13935.0600876,-62.7880842959,0.0064048989285,6248355946.77,0.000406325417238
22.5531366373,0.0,0.725694994352,8077.37366884,-10328.2474854,3690.00475521,0.0,1864822.43124,1864822.43124,2197,-0.0120746070744,0.0120746070744,0.0,-1.12496808934e-16,409,14109.6976415,-36.6973120691,0.00640133785696,6233081294.57,0.000376419324696
22.5498823793,0.0,0.725566846418,7990.54754126,-13354.3314418,3907.67420642,0.0,1862069.72688,1862069.72688,2198,-0.0121288176818,0.0121288176818,0.0,-2.0520938928e-16,409,15150.617717,-42.165254665,0.00640373013578,6212830209.16,0.000337080640741
22.54391011,0.0,0.725368250801,8472.65612682,-9993.95954029,3665.78778858,0.0,1988970.39506,1988970.39506,2199,-0.0119406836193,0.0119406836193,0.0,7.93975045992e-17,409,15596.1892023,-15.1440995831,0.00640612872329,6175836093.29,0.000335665860792
22.5402267193,0.0,0.725251954798,7929.99913534,-3499.45520284,3948.62111608,0.0,1859538.79964,1859538.79964,2200,-0.0116160229195,0.0116160229195,0.0,2.13279000546e-16,409,13495.4552934,-29.5369988249,0.00640350327755,6153129919.46,0.000360204798086
22.5336428949,0.0,0.725036959841,8075.08554127,-13419.3333584,3912.97475741,0.0,1885209.58345,1885209.58345,2201,-0.015003632336,0.015003632336,0.0,4.15113746148e-16,409,13555.8281249,-49.8967639257,0.0099815478663,6112751859.68,0.000383645207209
22.5249954733,0.0,0.724714320952,8380.35779374,-10511.876451,3724.47905773,0.0,1948074.12847,1948074.12847,2202,-0.014882122158,0.014882122158,0.0,-2.2295124182e-16,409,14039.965788,14.2376028362,0.00999878605846,6060120208.77,0.000452150969544
22.5169793126,0.0,0.724519595878,8300.03726999,-8743.96480235,3795.25443854,0.0,1953668.5938,1953668.5938,2203,-0.0148691744081,0.0148691744081,0.0,-1.38792536279e-16,409,14014.0667839,-27.6635473938,0.00999784682,6011735500.48,0.000358703017958
22.507188332,0.0,0.724154502809,8437.1203413,-6835.48614861,3625.03548392,0.0,1977638.24072,1977638.24072,2204,-0.0122296224272,0.0122296224272,0.0,-1.82330651528e-16,409,13783.4482023,-4.20662907149,0.00640873859959,5953161928.93,0.000436494766903
22.5017150444,0.0,0.724057505077,8611.46249237,-6106.88399803,3509.08235867,0.0,2007046.0694,2007046.0694,2205,-0.0121477102474,0.0121477102474,0.0,2.68502416714e-16,409,13784.9385061,18.1400398708,0.00640449898309,5920667568.3,0.000355943431127
22.504094607,0.0,0.7242405931,8206.65101895,-6270.44351948,3525.98772682,0.0,1888240.90415,1888240.90415,2206,-0.012021859214,0.012021859214,0.0,-4.77847590347e-16,409,13648.7533671,-40.9305777773,0.00641038510178,5934772943.1,0.000384144782279
22.5045469745,0.0,0.724276917621,8440.4101675,-8578.17299054,3885.40513874,0.0,1985975.06095,1985975.06095,2207,-0.0117115753324,0.0117115753324,0.0,1.08428343728e-16,409,14593.3930652,18.0057056529,0.00641445519427,5937458248.88,0.000323935247903
22.5005187156,0.0,0.724216415999,8532.17164643,-8163.36525854,3342.9166044,0.0,1964534.06505,1964534.06505,2208,-0.0118195763213,0.0118195763213,0.0,-3.15266422042e-16,409,14206.2397876,14.4578884836,0.00640829370945,5913588738.52,0.000385398934825
22.498387422,0.0,0.724153035225,8900.03521962,-6757.99392185,3216.27071968,0.0,2087797.07328,2087797.07328,2209,-0.0150812568612,0.0150812568612,0.0,3.35151629351e-17,409,13891.2247642,13.3723407904,0.00999697749459,5900998565.96,0.00042673851878
22.493586734,0.0,0.724017031806,8618.84795918,-6159.3274274,3367.52227478,0.0,1997339.7133,1997339.7133,2210,-0.0120275543756,0.0120275543756,0.0,-2.99168459633e-16,409,13687.6141892,9.34318291753,0.00640584591506,5872737603.32,0.000418284280897
22.4894248862,0.0,0.723902956855,8537.6649807,-11368.1167572,3519.3989707,0.0,1990878.97512,1990878.97512,2211,-0.0119908804626,0.0119908804626,0.0,-5.5650349854e-16,409,13515.3513313,-13.395584332,0.00640122480141,5848346953.5,0.000411121033474
22.4874264931,0.0,0.723820184934,9042.56230129,-4618.43422194,3019.32478329,0.0,2092521.11456,2092521.11456,2212,-0.0117663726839,0.0117663726839,0.0,1.82675933603e-16,409,14053.7886513,62.0808699489,0.00640498977182,5836671327.54,0.000365362375898
22.488564109,0.0,0.72392971745,8477.19095626,-8066.29181279,3801.85721385,0.0,2023191.94064,2023191.94064,2213,-0.0118287708333,0.0118287708333,0.0,6.2666307894e-16,409,13713.4722674,10.5436921649,0.00640887709969,5843314995.53,0.000416778429241
22.4841848065,0.0,0.723756529876,8727.31170049,-8710.52391119,3469.44741122,0.0,2042801.8772,2042801.8772,2214,-0.0149895434137,0.0149895434137,0.0,1.21643526547e-16,409,14751.7541291,28.8288915826,0.0099859946529,5817781302.4,0.000416322511076
22.4744084863,0.0,0.723449549368,8613.11910151,-9056.13709979,3804.1300946,0.0,2044694.94124,2044694.94124,2215,-0.0119765362326,0.0119765362326,0.0,1.53923057402e-16,409,13948.0422804,15.8028351191,0.0064035987806,5761181927.45,0.000400846313393
22.470429367,0.0,0.723302769041,8871.75758412,-3809.91528236,3301.15527949,0.0,2063118.77484,2063118.77484,2216,-0.01519576184,0.01519576184,0.0,-1.76008080699e-16,409,14660.4206064,56.1018353243,0.00999487817256,5738303045.96,0.000436183529444
22.457827276,0.0,0.722892526278,8963.0906633,-7616.42356111,3452.58062142,0.0,2118282.12881,2118282.12881,2217,-0.0120959258396,0.0120959258396,0.0,-2.19907764913e-16,409,14777.4669782,76.8246481472,0.00640273594935,5666442178.27,0.000416777043399
22.4509239771,0.0,0.722675396797,8657.2839411,-5826.96660779,3821.50182044,0.0,2046281.60498,2046281.60498,2218,-0.0119870813492,0.0119870813492,0.0,1.9995198108e-16,409,14593.8922478,57.0826039176,0.00640858164881,5627459742.85,0.000391394568059
22.4497912473,0.0,0.722633056091,8890.97424952,-8807.79939679,3631.26833238,0.0,2111616.34003,2111616.34003,2219,-0.0120994467821,0.0120994467821,0.0,-4.29840352391e-16,409,14588.2577291,61.8970185885,0.0064027229798,5621088960.73,0.00037778556526
22.4462832297,0.0,0.722594529562,8640.53211429,-10925.8752428,3770.50391452,0.0,2047350.57629,2047350.57629,2220,-0.014656629088,0.014656629088,0.0,2.34911248291e-16,409,14093.7759007,15.2785210774,0.00999004713455,5601404627.95,0.000399915679258
22.4482076496,0.0,0.722654114744,9065.29966648,-4017.22858428,3231.74367643,0.0,2122093.40833,2122093.40833,2221,-0.0121448635583,0.0121448635583,0.0,-2.5115470692e-17,409,14124.5559931,77.1857926006,0.00640726471906,5612194461.52,0.000396576304988
22.4490082332,0.0,0.72266441702,9022.12234073,-4707.27402665,3451.98886117,0.0,2133190.5545,2133190.5545,2222,-0.0151286825329,0.0151286825329,0.0,4.63691025267e-16,409,14771.1159305,59.2617107204,0.00999408066588,5616689291.51,0.000405389312789
22.4470817826,0.0,0.72257830563,8975.32424403,-5341.57944978,3519.52555035,0.0,2129630.00401,2129630.00401,2223,-0.0119606310632,0.0119606310632,0.0,2.82328900818e-16,409,14056.4469153,67.9934246618,0.00640878114858,5605879432.61,0.000415365289101
22.4482246936,0.0,0.722697659586,9077.1665444,-7405.72396914,3283.67304285,0.0,2141098.83174,2141098.83174,2224,-0.0117954137504,0.0117954137504,0.0,2.67865056406e-18,409,14492.1773341,84.9177053312,0.00640688002536,5612290116.6,0.000435025664309
22.4420042812,0.0,0.722517500666,8859.30249517,-2869.81137553,3547.85089443,0.0,2079472.73858,2079472.73858,2225,-0.0150104141108,0.0150104141108,0.0,-9.70058046387e-17,409,13909.4839886,89.7407175515,0.00999289946182,5577487712.47,0.000405128012929
22.4325561936,0.0,0.722166114717,9223.91038806,-6030.08375778,3080.53441618,0.0,2162832.23441,2162832.23441,2226,-0.0119351699072,0.0119351699072,0.0,3.52885881342e-16,409,14112.0690432,75.013168997,0.00640735738445,5525039278.51,0.00039257895614
22.4307374578,0.0,0.722127120634,9200.86263267,-3924.23547187,3299.82911053,0.0,2167039.36236,2167039.36236,2227,-0.0119794256742,0.0119794256742,0.0,2.01771769626e-16,409,14202.7477326,120.823582766,0.00640963660139,5514999824.24,0.000353317790935
22.427988398,0.0,0.722111689866,9363.6880221,-9328.57738518,3377.16502733,0.0,2246284.70447,2246284.70447,2228,-0.0119607119849,0.0119607119849,0.0,2.30747233328e-16,409,14451.7265813,154.504351365,0.00640311661157,5499859580.26,0.00042721357935
22.4184389113,0.0,0.721814125394,8965.76899729,-6069.96151138,3631.15663116,0.0,2127857.23329,2127857.23329,2229,-0.0150505576586,0.0150505576586,0.0,-1.209822788e-16,409,14254.1637971,103.52941852,0.00999613936726,5447588721.39,0.000367351257726
22.4101420565,0.0,0.721626283328,9001.29018683,-5958.61707635,3408.60583718,0.0,2117430.69068,2117430.69068,2230,-0.011773953353,0.011773953353,0.0,1.53674410877e-16,409,14647.3283913,80.5990237002,0.00640274627812,5402577851.34,0.00036555574475
22.4119948777,0.0,0.721731603363,9151.79123596,-8502.73891445,3359.34595814,0.0,2151090.74239,2151090.74239,2231,-0.0116111289682,0.0116111289682,0.0,1.756812571e-18,409,14546.5506455,135.07906755,0.00640356747221,5412597141.27,0.000357112220112
22.4072336512,0.0,0.721556370765,9414.16776892,-2546.12808839,3062.6082924,0.0,2212054.34299,2212054.34299,2232,-0.0146061544757,0.0146061544757,0.0,1.39059641281e-16,409,14789.3592342,147.112219621,0.00999034818691,5386887793.13,0.000344984959148
22.4042971894,0.0,0.721471432621,9360.76608805,-3692.33970011,3047.47373629,0.0,2193048.70175,2193048.70175,2233,-0.0148638641152,0.0148638641152,0.0,-1.96137591363e-16,409,14582.3859422,129.463429757,0.00999426036298,5371092605.09,0.000394576575246
22.4052233421,0.0,0.721493725734,9240.1890957,-5718.41004609,3449.46705997,0.0,2189636.40189,2189636.40189,2234,-0.0145943115169,0.0145943115169,0.0,4.65746430827e-16,409,14639.6236823,126.328152502,0.00999917307342,5376069361.22,0.000369291736558
22.399681519,0.0,0.721351480726,9343.64211974,-4916.03397082,3474.64703923,0.0,2242285.93716,2242285.93716,2235,-0.0118734048626,0.0118734048626,0.0,2.20431116989e-16,409,13850.5462762,148.146888171,0.00640104301575,5346358537.9,0.000455705579404
22.3949272876,0.0,0.72117858406,9489.08985364,-7619.69024952,3210.27285086,0.0,2262358.9102,2262358.9102,2236,-0.0119494817554,0.0119494817554,0.0,2.98774316887e-16,409,14492.6631169,170.997578347,0.00640404305381,5321001037.79,0.000453096593168
22.390104492,0.0,0.721026910249,9684.03066755,-3404.26581006,3053.62931664,0.0,2326236.84459,2326236.84459,2237,-0.0153629521904,0.0153629521904,0.0,3.0247795575e-16,409,14393.1106509,141.521687573,0.00999751177385,5295400719.53,0.000377053771755
22.3944941193,0.0,0.721249740919,9459.0419595,-3927.35073634,3257.48475448,0.0,2250292.67513,2250292.67513,2238,-0.0145175046472,0.0145175046472,0.0,-1.33764230336e-16,409,14710.118083,140.603399093,0.00998946384767,5318696647.81,0.000338256467228
22.3937773691,0.0,0.721243636108,9209.43108484,-14027.3957948,3820.85534369,0.0,2232378.2927,2232378.2927,2239,-0.0119368681864,0.0119368681864,0.0,4.44116354667e-16,409,14158.9520076,138.147898894,0.00640331218746,5314885837.12,0.0003672077563
22.3918320233,0.0,0.72123860698,9714.6308632,-4255.38487261,3163.42253901,0.0,2341504.55383,2341504.55383,2240,-0.0147750612462,0.0147750612462,0.0,1.06097146825e-16,409,15226.0195803,163.874745646,0.00998272332757,5304556596.58,0.000399226271201
22.3901335376,0.0,0.721114099142,9413.38614904,-5363.31247188,3140.5849379,0.0,2229112.41243,2229112.41243,2241,-0.0146344550849,0.0146344550849,0.0,-2.33605039686e-16,409,14618.6335046,120.276535768,0.00999165824147,5295554529.87,0.000408186699699
22.3915479817,0.0,0.721126546874,9934.0608821,-1280.72281452,2926.16725335,0.0,2391229.24788,2391229.24788,2242,-0.0149478492192,0.0149478492192,0.0,3.11298935556e-16,409,15378.9461925,196.684582514,0.00997999259133,5303050095.38,0.000461211713099
