% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=415153, Fri Jan 19 06:45:30 2018, <python>{}</python>
1 6 0.216353290099 0 0 0.212734035808 0.18915029685
2 12 0.204090991743 0 0 0.201134533465 0.167152043169
3 18 0.15340696789 0 0 0.128216671833 0.115470357841
4 24 0.156254017354 0 0 0.133575518279 0.113420228183
5 30 0.143761912351 0 0 0.115203796743 0.0962809805949
6 36 0.123807241484 0 0 0.0860270147618 0.0778351695291
7 42 0.144162937094 0 0 0.102230609517 0.110605665272
8 48 0.130697298585 0 0 0.0863207560984 0.0839497596023
9 54 0.101030035466 0 0 0.0621322274751 0.0561923270306
10 60 0.0963145272103 0 0 0.0632077445761 0.0499076573438
11 66 0.0839065942682 0 0 0.0476803691453 0.0404023276007
12 72 0.0612532430546 0 0 0.0288152628579 0.0288546260444
13 78 0.0744972908801 0 0 0.0322615821771 0.0368523261075
14 84 0.0696443651669 0 0 0.0288833258734 0.0331985949595
15 90 0.0520223876599 0 0 0.0169873813462 0.0233257371907
16 96 0.058301530088 0 0 0.0234178556752 0.0226307780815
17 102 0.0573569357624 0 0 0.0224493906787 0.0207972366701
18 108 0.0502658016955 0 0 0.0169142894863 0.0182949775359
19 114 0.0393595967799 0 0 0.0107349146505 0.0128669139084
20 120 0.0327957398497 0 0 0.00861084084045 0.0104311260779
21 126 0.0302885316387 0 0 0.00724267732654 0.0105439599563
22 132 0.0301691411494 0 0 0.00669969397384 0.0103186988933
23 138 0.0363031512078 0 0 0.00921482992844 0.0154496779758
24 144 0.0368656243664 0 0 0.00897534901166 0.0151949011362
25 150 0.0441860090054 0 0 0.0111487043028 0.0174904969973
26 156 0.0534867794222 0 0 0.0123261677899 0.0267493047272
27 162 0.0567786274287 0 0 0.012738306424 0.0272046337806
28 168 0.0431290155555 0 0 0.00892437695588 0.0191813470824
29 174 0.0485934924444 0 0 0.0111309965171 0.0256775498301
30 180 0.0776104097178 0 0 0.017412484377 0.0373124631769
31 186 0.0750044771734 0 0 0.0182154900371 0.0363402758982
32 192 0.0951911664062 0 0 0.0206341048828 0.0489093747039
33 198 0.135571624398 0 0 0.0262430043651 0.0612315739227
34 204 0.116743460224 0 0 0.0221262993769 0.0447322953398
35 210 0.110949286466 0 0 0.0178704977521 0.0378965238027
36 216 0.0956285272047 0 0 0.0146551460602 0.0301566847378
37 222 0.0750470819876 0 0 0.0100105070905 0.0235979139754
38 228 0.0678656085072 0 0 0.00942215739896 0.0200119878501
39 234 0.0571251973541 0 0 0.00697195356803 0.0138961202005
40 240 0.0496886454239 0 0 0.0056142500295 0.0104595999484
41 246 0.0371058540765 0 0 0.00384019470549 0.00640458558244
42 252 0.0273819306969 0 0 0.00249998989436 0.00400949634284
43 258 0.0297586339969 0 0 0.00257052945035 0.00436349409823
44 264 0.0281307712753 0 0 0.00242147084633 0.00398480694806
45 270 0.0383318206474 0 0 0.00318778254387 0.00762423576476
46 276 0.0430822352972 0 0 0.00372726553786 0.00964325351951
47 282 0.0494720353929 0 0 0.00488147768341 0.0110297712414
48 288 0.0428497433333 0 0 0.00409090708941 0.00961343939982
49 294 0.0387000976772 0 0 0.00352608399534 0.00822898892033
50 300 0.0315681978046 0 0 0.00286996492897 0.00549521156704
51 306 0.0311018636615 0 0 0.00260193908852 0.00569011501845
52 312 0.0294457937113 0 0 0.00218344241283 0.00483528141374
53 318 0.0453419023783 0 0 0.00349018053457 0.00727030530176
54 324 0.0371826658337 0 0 0.00340279814943 0.00506341190266
55 330 0.0487444558563 0 0 0.00426397963083 0.00843828455833
56 336 0.0440754812675 0 0 0.0033424829962 0.00707278768444
57 342 0.0476329601267 0 0 0.00416640672996 0.00710561194601
58 348 0.043275129771 0 0 0.003704994891 0.00553888096235
59 354 0.0405930635277 0 0 0.00303449814634 0.00543387222143
60 360 0.0329920963087 0 0 0.00224585476838 0.00396761571463
61 366 0.0321677040226 0 0 0.00195729515251 0.00400976109494
62 372 0.0303221792899 0 0 0.00160202158264 0.00375986987536
63 378 0.0383389275998 0 0 0.00224666173413 0.00524626316297
64 384 0.0377190949437 0 0 0.00198513989561 0.00535956020899
65 390 0.036067831246 0 0 0.00195284111081 0.00525268987125
66 396 0.0424866143086 0 0 0.00201012357172 0.00676997495176
67 402 0.0428424972866 0 0 0.00205318426198 0.00656944894015
68 408 0.0368357476949 0 0 0.00159107092038 0.00520461961398
69 414 0.0304937281234 0 0 0.00134446936773 0.00351462700955
70 420 0.0293610013507 0 0 0.00128644365759 0.00293909709981
71 426 0.0385308994407 0 0 0.00204422013393 0.00443231831656
72 432 0.0395257645101 0 0 0.00210009908092 0.00461865484378
73 438 0.0460886550409 0 0 0.00269302557364 0.005824417659
74 444 0.0357118261759 0 0 0.00209183551798 0.00426245562543
75 450 0.0287914159609 0 0 0.00162397335169 0.00321851376723
76 456 0.022641647 0 0 0.00120719775328 0.00237606419027
