% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=415153, Fri Jan 19 06:45:30 2018, <python>{}</python>
1 6 0.216353290099 1.00002500031 -699.820759478 -6.9982075947834835e+02 -612.808504837 -496.288724406   
2 12 0.204090991743 1.12774636452 -722.398378994 -7.2239837899427107e+02 -568.741830387 -529.972864376   
3 18 0.15340696789 1.20397100818 -836.33837075 -8.3633837074993994e+02 -577.040543861 -558.642009063   
4 24 0.156254017354 1.15190785624 -836.3934751 -8.3639347510012271e+02 -702.424890739 -600.37969004   
5 30 0.143761912351 1.37945366088 -836.3934751 -7.3857585481519800e+02 -598.02222971 -3.67539320644   
6 36 0.123807241484 1.5378522442 -836.3934751 -8.3578152801107854e+02 -700.431747478 -581.542993647   
7 42 0.144162937094 1.47995217968 -900.975116068 -9.0097511606817227e+02 -718.239921478 -471.137142032   
8 48 0.130697298585 1.77569385644 -900.975116068 -8.1320329385597461e+02 -606.572142378 -511.368980547   
9 54 0.101030035466 1.63246458732 -900.975116068 -7.9317111809587493e+02 -696.999445824 -3.55876148163   
10 60 0.0963145272103 1.67425193482 -900.975116068 -7.8256055267668944e+02 -708.673412652 -551.311568454   
11 66 0.0839065942682 2.19786365605 -900.975116068 -8.5700436216060450e+02 -743.40430528 -672.74499942   
12 72 0.0612532430546 2.0255929808 -900.975116068 -8.1469339407062250e+02 -715.455285411 -580.578747415   
13 78 0.0744972908801 2.24452390973 -900.975116068 -7.4924291281622027e+02 -688.964972459 -556.120148366   
14 84 0.0696443651669 1.76601233359 -900.975116068 -7.5981324778730766e+02 -704.133211675 -576.142830316   
15 90 0.0520223876599 1.92910129595 -900.975116068 -8.5847017965123928e+02 -761.915961378 -689.003667949   
16 96 0.058301530088 1.75863437289 -900.975116068 -8.2422172909900496e+02 -738.941115185 -718.54993593   
17 102 0.0573569357624 1.71785150732 -900.975116068 -8.4769927696218292e+02 -785.464406491 -731.761028951   
18 108 0.0502658016955 1.69838301698 -900.975116068 -8.8856118194812700e+02 -803.430048321 -673.599928685   
19 114 0.0393595967799 1.91423156529 -900.975116068 -8.4592724098190547e+02 -779.195803241 -604.727804259   
20 120 0.0327957398497 1.67160950629 -936.395307095 -9.3639530709495455e+02 -803.401523192 -722.347946617   
21 126 0.0302885316387 2.10903269632 -937.958141323 -9.3795814132277030e+02 -809.267637191 -3.58506854788   
22 132 0.0301691411494 2.77380676992 -937.958141323 -8.6321722964487515e+02 -825.58745962 -812.516568345   
23 138 0.0363031512078 2.8569388315 -985.198598255 -9.8519859825519120e+02 -871.540837739 -830.637758233   
24 144 0.0368656243664 4.39265013342 -985.198598255 -9.5732725399324011e+02 -881.73882023 -576.36930112   
25 150 0.0441860090054 4.39874165846 -985.198598255 -9.7453184505908621e+02 -830.164562304 -591.72080664   
26 156 0.0534867794222 3.6179893521 -985.198598255 -8.8639873434006165e+02 -832.702739741 -731.252018812   
27 162 0.0567786274287 4.39764935292 -985.198598255 -8.9558796711321463e+02 -834.212404986 -805.732358147   
28 168 0.0431290155555 4.49301779963 -992.51649557 -9.9251649556993073e+02 -824.039099523 -577.404154013   
29 174 0.0485934924444 5.0423076066 -992.51649557 -8.6157667195842896e+02 -810.335450391 -3.58538699949   
30 180 0.0776104097178 6.83456227928 -992.51649557 -8.2124175090782433e+02 -589.200184209 -4.78985053232   
31 186 0.0750044771734 5.44665078126 -992.51649557 -8.6901197730116564e+02 -767.39700031 -585.8850858   
32 192 0.0951911664062 5.71043998493 -992.51649557 -8.6497520742398729e+02 -805.020631208 -563.808623549   
33 198 0.135571624398 4.64909667767 -992.51649557 -9.6230066243108854e+02 -781.098746468 -772.972160208   
34 204 0.116743460224 3.01798335899 -992.51649557 -8.9265100561694476e+02 -793.054707079 -562.758317191   
35 210 0.110949286466 2.87391794996 -992.51649557 -8.4463137983328784e+02 -748.950368799 -3.57741532393   
36 216 0.0956285272047 2.6230875245 -992.51649557 -9.2874474879225397e+02 -740.929394488 -693.823556412   
37 222 0.0750470819876 2.45678916809 -992.51649557 -8.6314225060908007e+02 -752.974756309 -675.616339912   
38 228 0.0678656085072 2.92945729558 -992.51649557 -8.4722057736910938e+02 -788.955692717 -758.344682061   
39 234 0.0571251973541 3.30576068787 -992.51649557 -9.4237956459208112e+02 -860.055333912 -804.193991769   
40 240 0.0496886454239 2.84388986569 -992.51649557 -9.8390043482411181e+02 -841.291127729 -578.049030444   
41 246 0.0371058540765 2.5805948009 -992.51649557 -9.6567531911159153e+02 -865.190956995 -841.552699047   
42 252 0.0273819306969 2.15802018172 -992.51649557 -9.7526798105115449e+02 -840.645224666 -814.036192658   
43 258 0.0297586339969 1.99569482239 -1003.67103675 -1.0036710367530159e+03 -903.876922117 -810.809144989   
44 264 0.0281307712753 1.81079549015 -1003.67103675 -9.3893556794769324e+02 -844.462524201 -817.280436577   
45 270 0.0383318206474 1.76939363029 -1003.67103675 -9.6181638146829198e+02 -881.995512301 -830.147925194   
46 276 0.0430822352972 2.58426355769 -1006.71899475 -1.0067189947541659e+03 -892.188481138 -843.573456183   
47 282 0.0494720353929 2.6490076126 -1006.71899475 -9.7225848323235743e+02 -837.813229762 -701.402962536   
48 288 0.0428497433333 2.27336680828 -1006.71899475 -9.6545715770721506e+02 -849.177558811 -787.157495279   
49 294 0.0387000976772 2.703311291 -1006.71899475 -8.8905085081378616e+02 -853.017272564 -817.382193236   
50 300 0.0315681978046 2.75332480424 -1006.71899475 -9.1276481504865183e+02 -885.075662408 -803.936591215   
