% # columns="iteration, evaluation, void, void, void, xmean", seed=415153, Fri Jan 19 06:45:30 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 0.110570315741 0.296130126066
2 12 0 0 0 0.139156244557 0.434767216028
3 18 0 0 0 0.174581837218 0.348355220417
4 24 0 0 0 0.0755749721396 0.265246159236
5 30 0 0 0 0.0495932560117 0.23177457391
6 36 0 0 0 0.0517732489443 0.204335200677
7 42 0 0 0 0.130069571112 0.327161822301
8 48 0 0 0 0.13725913356 0.340768157101
9 54 0 0 0 0.115787401931 0.292560160507
10 60 0 0 0 0.0648379130412 0.275834861959
11 66 0 0 0 0.097497905625 0.268925011625
12 72 0 0 0 0.0999431171009 0.276421808511
13 78 0 0 0 0.0821790653483 0.294842579382
14 84 0 0 0 0.100025235919 0.310843595176
15 90 0 0 0 0.0997606439261 0.306315726692
16 96 0 0 0 0.119958461566 0.309727947062
17 102 0 0 0 0.123637458347 0.301841061855
18 108 0 0 0 0.12873499068 0.31507162954
19 114 0 0 0 0.128385756897 0.309340836033
20 120 0 0 0 0.122965133586 0.304518304461
21 126 0 0 0 0.127593480189 0.314279908714
22 132 0 0 0 0.131830657967 0.321027990467
23 138 0 0 0 0.138362334816 0.331388636627
24 144 0 0 0 0.140695628001 0.337575595511
25 150 0 0 0 0.133800176007 0.336166978431
26 156 0 0 0 0.130186178945 0.312022975513
27 162 0 0 0 0.125280927338 0.298071589418
28 168 0 0 0 0.126826168805 0.30410305911
29 174 0 0 0 0.119292625579 0.282032967309
30 180 0 0 0 0.123838864655 0.272713193153
31 186 0 0 0 0.108987704029 0.254063027873
32 192 0 0 0 0.11772368173 0.29711051998
33 198 0 0 0 0.106636892948 0.308013650299
34 204 0 0 0 0.113964107106 0.31039815984
35 210 0 0 0 0.104523711103 0.314075171334
36 216 0 0 0 0.118974809743 0.320807329187
37 222 0 0 0 0.11089731022 0.309800571501
38 228 0 0 0 0.119239826426 0.322616594416
39 234 0 0 0 0.120835641545 0.32208914134
40 240 0 0 0 0.117446839788 0.312882320065
41 246 0 0 0 0.118948350896 0.315542409908
42 252 0 0 0 0.1180604641 0.314917379103
43 258 0 0 0 0.119184805596 0.311718755892
44 264 0 0 0 0.119671804045 0.31687194135
45 270 0 0 0 0.1206218761 0.322684346501
46 276 0 0 0 0.122967003295 0.313821352932
47 282 0 0 0 0.118032038107 0.323963806742
48 288 0 0 0 0.121416206344 0.313419972141
49 294 0 0 0 0.120062523606 0.322383941007
50 300 0 0 0 0.118912388853 0.320525786643
51 306 0 0 0 0.11978406802 0.31551038751
52 312 0 0 0 0.121377651783 0.317956403802
53 318 0 0 0 0.125165935823 0.317562515083
54 324 0 0 0 0.120840877123 0.319751796131
55 330 0 0 0 0.121026719121 0.310887229078
56 336 0 0 0 0.120551409351 0.311376822088
57 342 0 0 0 0.124943132343 0.314064108818
58 348 0 0 0 0.123518710316 0.308959583714
59 354 0 0 0 0.123883705056 0.314955125717
60 360 0 0 0 0.124814370282 0.313999268126
61 366 0 0 0 0.124448519655 0.317240066188
62 372 0 0 0 0.124900208195 0.318932048174
63 378 0 0 0 0.126401740279 0.322726178569
64 384 0 0 0 0.126081968443 0.324444978553
65 390 0 0 0 0.124802993925 0.317745830544
66 396 0 0 0 0.125204562511 0.31367796767
67 402 0 0 0 0.127036092313 0.318913780674
68 408 0 0 0 0.127349025997 0.319747566364
69 414 0 0 0 0.12754858406 0.318812675028
70 420 0 0 0 0.128392939023 0.319039943253
71 426 0 0 0 0.130068858503 0.321962602696
72 432 0 0 0 0.130258758596 0.324316716468
73 438 0 0 0 0.132363056666 0.327218089745
74 444 0 0 0 0.130031622686 0.323571610153
75 450 0 0 0 0.129806449279 0.323837879877
76 456 0 0 0 0.130277767028 0.324037418944
