AverageReturn,LossBefore,vf_LossAfter,MeanKLBefore,NumTrajs,Iteration,Perplexity,AverageDiscountedReturn,LossAfter,StdReturn,dLoss,ExplainedVariance,vf_dLoss,MeanKL,Entropy,vf_MeanKL,AveragePolicyStd,MinReturn,MaxReturn,vf_LossBefore
-32742.4518517,1.90221331481e-17,1118806515.66,0.0,505,99,1.35395615517e+14,-14558.3183617,-0.00567749483024,70741.0960993,0.00567749483024,0.000161528755263,0.0,0.00990254836893,32.5392220942,0.0,0.996173342085,-941233.019773,-3808.14167413,1118806515.66
-31847.9085391,2.96947927368e-16,976897568.519,0.0,505,100,1.34065713743e+14,-14244.9203242,-0.00469015765864,67225.8354701,0.00469015765864,1.7165448945e-05,0.0,0.0099319673638,32.5293511967,0.0,0.995748015327,-973051.772351,-3066.08976167,976897568.519
-30604.0872553,-3.84909240056e-16,1804030708.51,0.0,505,101,1.33373661131e+14,-13600.7464272,-0.00479853553934,92326.3349273,0.00479853553934,8.99754597238e-05,0.0,0.00622204186686,32.5241757871,0.0,0.995538587151,-1879707.79983,-2467.06145181,1804030708.51
-35598.6636732,5.76119335009e-16,5531162310.28,0.0,505,102,1.34046561487e+14,-15738.9965374,-0.00306481042355,171001.431437,0.00306481042355,-1.20699380626e-05,0.0,0.0064188366982,32.5292083293,0.0,0.995752994179,-3672376.20148,-2772.60467138,5531162310.28
-29436.0695472,2.0243258757e-19,689697965.148,0.0,505,103,1.31916811392e+14,-13193.4186068,-0.0049982387841,54035.6680042,0.0049982387841,0.000115476568938,0.0,0.00667059706727,32.5131926231,0.0,0.995055659314,-660409.785263,-3199.57266254,689697965.148
-27315.7160696,-1.7509548147e-16,417494670.969,0.0,505,104,1.32634703645e+14,-12344.3283336,-0.00615920452365,40219.9698099,0.00615920452365,0.000239342430085,0.0,0.00981769970754,32.5186198762,0.0,0.995277286108,-470268.947458,-3686.35336391,417494670.969
-33810.2144705,-2.619934789e-16,2250508199.77,0.0,505,105,1.32450095127e+14,-15016.9181426,-0.00679278897835,102745.863177,0.00679278897835,6.06420469835e-05,0.0,0.00926261103136,32.5172270499,0.0,0.995225719714,-1941781.5349,-3208.61350649,2250508199.77
-45764.2836649,-5.13302652896e-17,22296716755.9,0.0,505,106,1.31350148324e+14,-19805.3825643,-0.00465712627028,345556.641658,0.00465712627028,-8.86550914769e-06,0.0,0.00981763926139,32.5088877613,0.0,0.99486981473,-7708049.92763,-3156.67565647,22296716755.9
-43355.8512974,8.41482881153e-17,12987539223.7,0.0,505,107,1.36324251793e+14,-18661.7504455,-0.00429878367411,256988.67181,0.00429878367411,-1.14273454326e-05,0.0,0.00647160867897,32.5460573683,0.0,0.996465702357,-5453531.88552,-3165.62633022,12987539223.7
-27297.2481863,-6.66547386728e-17,471605757.679,0.0,505,108,1.34460240211e+14,-12268.5128644,-0.00533561534512,43165.5784677,0.00533561534512,0.000263365047386,0.0,0.00665093691227,32.5322896595,0.0,0.995862618411,-556842.315545,-3390.10660584,471605757.679
-26844.7109331,4.21862982413e-16,485569736.977,0.0,505,109,1.32899196013e+14,-12106.0585805,-0.00441979040541,44185.3062754,0.00441979040541,0.000178160341336,0.0,0.00642112755215,32.5206120321,0.0,0.995370774294,-529025.787672,-3329.55348503,485569736.977
-27828.6280771,4.188656741e-16,898642393.103,0.0,505,110,1.3260188414e+14,-12521.1991881,-0.00457586178232,63845.3245061,0.00457586178232,7.54815305851e-05,0.0,0.0096440722802,32.5183724028,0.0,0.995286003171,-1226626.7792,-2674.42654779,898642393.103
-37598.8647901,1.31045170902e-17,13703738069.6,0.0,505,111,1.26121592646e+14,-16579.9748308,-0.00336470751666,274319.548578,0.00336470751666,-8.30844141086e-06,0.0,0.00994047357656,32.4682675786,0.0,0.993144353723,-6139415.37996,-2546.61231914,13703738069.6
-40178.4790774,-6.15116993492e-16,5821283763.0,0.0,505,112,1.26653779062e+14,-17343.32831,-0.0041913625003,168516.393914,0.0041913625003,-2.58799763444e-05,0.0,0.00994465690561,32.4724783306,0.0,0.993324742035,-2983803.40805,-2770.81841718,5821283763.0
-30845.7763297,3.34555222245e-16,4381625764.88,0.0,505,113,1.25724603338e+14,-13552.0940184,-0.00300874158129,144151.969917,0.00300874158129,9.59463690708e-06,0.0,0.00661659440368,32.465114943,0.0,0.993037319556,-3201868.02901,-3424.35827032,4381625764.88
-26851.1886295,-9.40386437043e-17,442719218.839,0.0,505,114,1.25765196519e+14,-12158.0976924,-0.00630154927118,42603.8077415,0.00630154927118,0.000135158000452,0.0,0.00994444172361,32.4654377647,0.0,0.993046174194,-525702.425633,-3664.69675485,442719218.839
-35224.4960954,1.95111275653e-16,2286428067.27,0.0,505,115,1.26299503476e+14,-15450.6875328,-0.00445460970881,102738.317811,0.00445460970881,-1.558730617e-05,0.0,0.00964942352981,32.469677214,0.0,0.993239831357,-1558873.87723,-3135.97031136,2286428067.27
-30107.4266619,-1.35945454373e-16,3597419693.21,0.0,505,116,1.27578598035e+14,-13377.5268423,-0.00361270274053,130001.634849,0.00361270274053,-6.66341667488e-06,0.0,0.00651401760809,32.4797537458,0.0,0.993715893604,-2855823.00332,-3151.36379879,3597419693.21
-31941.9250749,7.66893002717e-17,930561189.511,0.0,505,117,1.24335556002e+14,-14298.7319765,-0.0042509114209,64025.4069129,0.0042509114209,-2.49726618491e-05,0.0,0.00649881932477,32.4540051234,0.0,0.992613557572,-622232.015437,-3279.03190979,930561189.511
-23559.2853827,-3.19214423653e-16,233303912.769,0.0,505,118,1.23507185103e+14,-10790.7863902,-0.00615795327095,28402.1889875,0.00615795327095,0.000555164004728,0.0,0.00938446058445,32.4473204493,0.0,0.992320778404,-284211.372599,-3573.2518589,233303912.769
-26841.8401302,-6.33701066874e-17,334113037.702,0.0,505,119,1.23793613665e+14,-12230.5337856,-0.00543585178427,34969.0732605,0.00543585178427,0.000317295850503,0.0,0.00796718404414,32.4496368889,0.0,0.992407654936,-366214.436326,-3258.24096969,334113037.702
-23395.0420177,-2.69474777862e-18,255854839.428,0.0,505,120,1.24627805768e+14,-10734.1468692,-0.00547043630193,30766.6465255,0.00547043630193,0.000279886093698,0.0,0.0099673899438,32.4563528576,0.0,0.992681164616,-405792.460955,-3629.77863063,255854839.428
-30219.0011885,-4.27013041576e-16,1946540292.38,0.0,505,121,1.23416379899e+14,-13478.3974781,-0.00481026836054,98077.1956044,0.00481026836054,-2.70170320504e-05,0.0,0.00976207692649,32.4465849568,0.0,0.992246430308,-1631034.14985,-3079.71811372,1946540292.38
-24924.0895723,-1.00095296123e-16,410893848.314,0.0,505,122,1.21625128589e+14,-11282.6482899,-0.00435876531148,41078.1685956,0.00435876531148,0.000107298084556,0.0,0.00647576829235,32.4319647137,0.0,0.991630989419,-484850.176752,-2853.95191362,410893848.314
-25859.6836727,-3.64363420765e-16,660285022.854,0.0,505,123,1.20071163455e+14,-11736.6824496,-0.00381622396411,54694.8763225,0.00381622396411,5.62136163875e-05,0.0,0.00643315957802,32.4191057117,0.0,0.991065412701,-1002050.25462,-3580.25021136,660285022.854
-27297.9188069,1.60010988654e-16,723339712.712,0.0,505,124,1.19330791182e+14,-12285.2759105,-0.0046974364567,55758.5574778,0.0046974364567,0.000169058609142,0.0,0.00647143720206,32.4129205105,0.0,0.990789479233,-940187.813464,-3111.07491848,723339712.712
-35501.4290445,1.68902241473e-16,6776330499.19,0.0,505,125,1.19188528878e+14,-15447.6588381,-0.00392154373376,183902.1999,0.00392154373376,-1.84778355155e-05,0.0,0.00986306718163,32.4117276317,0.0,0.99073655556,-3953647.51848,-3312.85468155,6776330499.19
-26095.7377856,4.30211796162e-16,432765016.586,0.0,505,126,1.20973643424e+14,-11880.9495163,-0.00492490677045,43115.2966345,0.00492490677045,0.000195380362124,0.0,0.00661204844502,32.4265938149,0.0,0.991390140656,-677113.344265,-3970.40702997,432765016.586
-26107.7466971,7.46170871172e-16,399607704.201,0.0,505,127,1.20068051507e+14,-11859.1155025,-0.00479403789331,40251.7996568,0.00479403789331,0.000171574185661,0.0,0.00644432270081,32.4190797939,0.0,0.991086837604,-480719.775028,-3312.58345877,399607704.201
-34866.1506234,-1.06265136655e-16,3487077171.41,0.0,505,128,1.18826376494e+14,-15281.465552,-0.00503524127402,131808.288102,0.00503524127402,-1.44240801727e-05,0.0,0.009955898583,32.4086845226,0.0,0.990642177015,-2603791.82052,-3615.20742737,3487077171.41
-24527.9576633,8.02547258463e-18,328441750.938,0.0,505,129,1.17074073331e+14,-11232.8805064,-0.00560040818936,35841.9008985,0.00560040818936,0.000261850729664,0.0,0.00964612517673,32.3938279558,0.0,0.990014534887,-501931.605306,-3119.23771074,328441750.938
-27681.9013959,-7.46910947299e-17,455966157.754,0.0,505,130,1.15672263481e+14,-12541.456593,-0.00558300292209,42897.1109646,0.00558300292209,0.000165138464387,0.0,0.00997666761511,32.3817819935,0.0,0.989513727697,-391877.768034,-3667.77160963,455966157.754
-60049.2700732,2.29393669697e-17,51598690048.2,0.0,505,131,1.18965293466e+14,-25289.4298967,-0.00470792186837,505850.099625,0.00470792186837,-9.0888453077e-06,0.0,0.0094731997458,32.409852915,0.0,0.990702460621,-10926628.0542,-3323.03485008,51598690048.2
-24805.191398,-4.05016455407e-16,379745593.536,0.0,505,132,1.16097088365e+14,-11265.148901,-0.00695716570518,38342.8795771,0.00695716570518,0.000245800141035,0.0,0.0098500420249,32.3854479256,0.0,0.989643564875,-661620.043499,-4254.41635886,379745593.536
-34932.3743362,-6.7268566519e-17,2493368222.77,0.0,505,133,1.14927702262e+14,-15349.079645,-0.00545763081603,107868.173527,0.00545763081603,9.98205706071e-06,0.0,0.00983808516339,32.3753243706,0.0,0.989189987973,-1624518.83952,-4259.56756718,2493368222.77
-25963.0303186,-5.95540347423e-16,352380035.738,0.0,505,134,1.13927403165e+14,-11822.483586,-0.00529246604589,36919.7674293,0.00529246604589,0.000300528404976,0.0,0.00649745999239,32.3665825471,0.0,0.988864665372,-423657.837729,-3950.99373537,352380035.738
-27979.9104526,2.37038764919e-16,651480361.29,0.0,505,135,1.14638996865e+14,-12696.3739665,-0.00502884410734,54886.2312165,0.00502884410734,6.97561231763e-05,0.0,0.00919612774682,32.3728091491,0.0,0.989124195578,-757641.046995,-3543.64209034,651480361.29
-31668.7724314,4.74408387401e-16,766542536.956,0.0,505,136,1.13572290406e+14,-14160.4620695,-0.00530278355634,57178.5524413,0.00530278355634,8.38781560711e-05,0.0,0.00954920841828,32.36346067,0.0,0.988728513971,-863100.892143,-3841.79014586,766542536.956
-23865.813856,-3.29595079676e-16,286984390.674,0.0,505,137,1.13444167078e+14,-10804.3866654,-0.00646745730249,32416.2793275,0.00646745730249,0.000387904038389,0.0,0.00961087799131,32.3623319118,0.0,0.988706091069,-367439.896457,-2904.96999383,286984390.674
-25841.0216676,4.9142360823e-16,436475036.636,0.0,505,138,1.1346708679e+14,-11670.7446418,-0.00453601428361,41857.1063643,0.00453601428361,0.000310491538058,0.0,0.00733029879954,32.3625339266,0.0,0.988731193219,-500409.575168,-4110.91683011,436475036.636
-28573.4180304,-2.30885249596e-16,655680003.756,0.0,505,139,1.13184585856e+14,-12836.9246034,-0.00447111843561,52664.3740179,0.00447111843561,5.96397758559e-05,0.0,0.00656245508377,32.3600411051,0.0,0.98861167585,-614913.912919,-3328.32453488,655680003.756
-24988.7087559,-2.96893510005e-16,889157392.859,0.0,505,140,1.10325222862e+14,-11373.9026854,-0.00501428351767,63660.6796823,0.00501428351767,3.5276451715e-05,0.0,0.00642602175463,32.3344536911,0.0,0.987520706319,-1190040.19124,-3091.38628185,889157392.859
-25797.6051442,-3.94882854209e-16,450571768.116,0.0,505,141,1.09057272242e+14,-11759.9214884,-0.00600409613141,43421.4836383,0.00600409613141,0.000218727889803,0.0,0.00977901719676,32.3228942936,0.0,0.987009071675,-545070.882424,-3816.11887561,450571768.116
-26254.6922655,9.8950354821e-17,749918505.232,0.0,505,142,1.08256498011e+14,-11899.9165038,-0.00417045075222,58457.5775759,0.00417045075222,6.37105680648e-05,0.0,0.00669723683702,32.3155245088,0.0,0.986704488198,-1069996.49791,-3318.00180354,749918505.232
-49850.6408442,-1.06961406805e-16,48316863253.8,0.0,505,143,1.06439879793e+14,-21166.9084807,-0.00391993584882,491916.176848,0.00391993584882,-7.39292723106e-06,0.0,0.00992581020419,32.2986014327,0.0,0.985976078323,-11005953.2558,-3922.8624115,48316863253.8
-23156.5591195,-2.30714379079e-16,231229327.334,0.0,505,144,1.09596617691e+14,-10651.2615458,-0.0044595236663,28357.8531765,0.0044595236663,0.000498207619114,0.0,0.00671196719631,32.3278276295,0.0,0.98723891471,-285936.359115,-3853.7619448,231229327.334
-27623.3011753,3.9993496212e-17,754408109.362,0.0,505,145,1.07737048335e+14,-12457.5601898,-0.00531924344932,58124.4926247,0.00531924344932,5.81905301618e-05,0.0,0.00986987414861,32.3107146366,0.0,0.986509101269,-904591.548572,-3875.25093792,754408109.362
-23818.958261,-2.42131141679e-16,287000499.582,0.0,505,146,1.06560004899e+14,-10932.8570676,-0.00621229670039,33092.3269518,0.00621229670039,0.000320154748844,0.0,0.00997286621994,32.2997293687,0.0,0.986025076797,-428349.076979,-3828.70831375,287000499.582
-25439.7776464,-2.88760291044e-17,858729350.807,0.0,505,147,1.07512568589e+14,-11534.1461201,-0.00481132417179,61949.7213455,0.00481132417179,4.97846238918e-05,0.0,0.00998958173818,32.3086288738,0.0,0.986391955195,-1189029.4464,-2747.22988064,858729350.807
-25744.3044489,-2.30385698211e-16,407404204.71,0.0,505,148,1.0647917134e+14,-11737.6925206,-0.00647753940109,40603.9380929,0.00647753940109,0.000113137822073,0.0,0.00997047135254,32.2989705077,0.0,0.986007204944,-493633.604143,-3696.31577483,407404204.71
-26760.4292483,4.47914750416e-17,1965280017.59,0.0,505,149,1.05175366409e+14,-11922.8961639,-0.00334773352612,94849.7231335,0.00334773352612,6.27088616489e-06,0.0,0.00644929566094,32.2866502292,0.0,0.985454486284,-2032015.21503,-3668.35011138,1965280017.59
-23193.7735255,5.40690911316e-18,234210301.34,0.0,505,150,1.08733660078e+14,-10655.2293372,-0.00581250195133,28601.969438,0.00581250195133,0.000375577193647,0.0,0.00988653486214,32.3199225225,0.0,0.986903898824,-277751.751027,-3632.19005378,234210301.34
-25881.7126819,-1.77428897963e-16,674139078.31,0.0,505,151,1.08374894457e+14,-11685.6266035,-0.00726513156275,54458.5473583,0.00726513156275,0.000184143883684,0.0,0.00919342347201,32.3166175772,0.0,0.986779340201,-780981.596655,-2757.48517381,674139078.31
-26695.1670592,-6.19902456328e-16,1210039970.54,0.0,505,152,1.07162838017e+14,-12067.0454546,-0.00437111452276,75723.1942766,0.00437111452276,9.90647124488e-06,0.0,0.00984664898728,32.3053706442,0.0,0.98630915182,-1292482.41236,-3318.97247763,1210039970.54
-230782.025508,-4.45237416194e-17,2.78627308997e+12,0.0,505,153,1.0920071663e+14,-91939.8258005,-0.00385916200289,3709077.5349,0.00385916200289,-1.07952112538e-06,0.0,0.00997046888277,32.3242087418,0.0,0.987161312283,-80150778.0166,-2617.79517977,2.78627308997e+12
-30497.5557667,-4.31159644579e-17,1939411654.43,0.0,505,154,1.11271503784e+14,-13544.523488,-0.00594685433287,96254.8179873,0.00594685433287,1.22222033971e-06,0.0,0.00980412698782,32.3429943107,0.0,0.987992294554,-1914339.9356,-3129.88437291,1939411654.43
-113627.848252,7.13734041969e-17,886116878629.0,0.0,505,155,1.13435901019e+14,-44815.9938908,-0.00483927491996,2066169.63262,0.00483927491996,-1.73287006699e-06,0.0,0.00994769043533,32.3622590446,0.0,0.988807205019,-46493424.4119,-3133.26618069,886116878629.0
-27016.9352413,-2.01216359524e-16,2188096839.7,0.0,505,156,1.14468427251e+14,-12257.6249953,-0.00424028522948,106415.80667,0.00424028522948,8.20011857205e-06,0.0,0.00987683108122,32.3713201564,0.0,0.989215240044,-2168394.39629,-3225.99250835,2188096839.7
-21242.9670651,-4.63148346805e-16,229370180.119,0.0,505,157,1.14717152602e+14,-9766.3260668,-0.00578070868285,29452.3312624,0.00578070868285,0.000400456894857,0.0,0.00997090317187,32.3734906721,0.0,0.989306383213,-408824.022415,-3521.03440441,229370180.119
-41715.23541,1.80767947311e-16,27017865423.4,0.0,505,158,1.15739537231e+14,-17686.0856357,-0.00431345540091,362783.752827,0.00431345540091,-4.22461124572e-06,0.0,0.00981472665475,32.3823634137,0.0,0.989692135351,-8066302.76556,-3105.92066034,27017865423.4
-83755.753633,-5.40258293286e-17,321784257987.0,0.0,505,159,1.12338415135e+14,-33625.0506049,-0.00269870572909,1254380.58788,0.00269870572909,-3.27218312401e-06,0.0,0.00644892519695,32.3525369952,0.0,0.988396672983,-28169035.5575,-3307.77135635,321784257987.0
-26382.2665702,-8.84207652798e-17,868853013.103,0.0,505,160,1.13404323842e+14,-11825.8627807,-0.00448324294829,63045.8794353,0.00448324294829,5.49322755726e-05,0.0,0.00987615336224,32.3619806356,0.0,0.988833932668,-1113175.25095,-2728.98043267,868853013.103
-24877.7359732,-8.75749494162e-17,435536502.042,0.0,505,161,1.14106040811e+14,-11255.4378852,-0.00605387864801,42933.6050503,0.00605387864801,0.000233900699522,0.0,0.00998557086933,32.3681493145,0.0,0.989121611184,-557754.643775,-2935.02000028,435536502.042
-120549.062595,-8.11573738427e-17,773805730593.0,0.0,505,162,1.14703562516e+14,-47473.8080019,-0.00324887500554,1931613.75184,0.00324887500554,-2.21500696984e-06,0.0,0.00645257349619,32.373372199,0.0,0.989349998945,-43199431.2379,-3183.43888452,773805730593.0
-22076.8093382,5.53705367672e-16,267976549.463,0.0,505,163,1.14700375739e+14,-10145.8478658,-0.00489073486421,32192.7711915,0.00489073486421,0.000364645658708,0.0,0.0065368686394,32.3733444159,0.0,0.989307874347,-380765.432566,-2676.01628656,267976549.463
-25095.7450885,3.06004064793e-16,854793900.335,0.0,505,164,1.13968317977e+14,-11451.5285845,-0.00420299147746,64059.7865908,0.00420299147746,1.76242100917e-05,0.0,0.00641719289271,32.3669416132,0.0,0.989024484841,-1096210.73155,-3433.07448811,854793900.335
-31137.3546641,3.16027198746e-16,2837151584.13,0.0,505,165,1.12431965777e+14,-13796.9492833,-0.00432687799533,118102.594723,0.00432687799533,-1.12839268822e-05,0.0,0.00992331399901,32.353369406,0.0,0.988450131505,-2518089.03464,-3816.34436944,2837151584.13
-33783.9482482,-1.28847253641e-16,5583607193.7,0.0,505,166,1.10684581182e+14,-14777.1193716,-0.00419669815033,166612.103812,0.00419669815033,-6.9384713357e-06,0.0,0.00995325212684,32.3377056612,0.0,0.987768539496,-3565066.13596,-3087.42925844,5583607193.7
-23475.2142578,4.28421362911e-16,312623459.978,0.0,505,167,1.09981295129e+14,-10761.7901514,-0.00420832513672,34906.8014265,0.00420832513672,0.000450537100131,0.0,0.00642989830385,32.331331423,0.0,0.987519808943,-302141.45447,-3012.14966478,312623459.978
-24805.9563296,-2.55260962842e-17,393013001.291,0.0,505,168,1.09913424361e+14,-11267.4787415,-0.00579571992478,39518.9424619,0.00579571992478,0.000186659977019,0.0,0.00998234353685,32.3307141206,0.0,0.987511396372,-478791.271716,-3345.04745393,393013001.291
-21588.9694674,-4.03258774607e-16,206350981.955,0.0,505,169,1.09454185674e+14,-10006.6713456,-0.00588430395274,27203.9158391,0.00588430395274,0.000299230418001,0.0,0.00980190074982,32.326527182,0.0,0.987336524202,-258499.438709,-2800.17838063,206350981.955
-20407.0868861,6.66879332638e-16,219335079.856,0.0,505,170,1.08748065954e+14,-9493.02825335,-0.00452620724899,29060.4349516,0.004526207249,0.000241141294339,0.0,0.00940770003384,32.3200550014,0.0,0.987111326328,-343310.662525,-3428.98710995,219335079.856
-34939.4574558,-1.20734169103e-16,4523499992.99,0.0,505,171,1.07822881306e+14,-15158.6001676,-0.00507799957756,148057.509753,0.00507799957756,-3.35622322922e-05,0.0,0.00994238888553,32.3115110089,0.0,0.986746021939,-2401850.07115,-3280.33260745,4523499992.99
-20785.0982921,1.46548133234e-16,228610998.191,0.0,505,172,1.07699706484e+14,-9670.73064614,-0.00517888025471,29432.4684281,0.00517888025471,0.000183000274883,0.0,0.00881011749025,32.3103679748,0.0,0.986706085361,-366028.121906,-2896.33180747,228610998.191
-22937.5337582,-1.07856300327e-16,492440498.548,0.0,505,173,1.10128694147e+14,-10566.6515557,-0.00473091324165,47033.0748444,0.00473091324165,4.0189930937e-05,0.0,0.00987539550165,32.3326707447,0.0,0.987667099926,-683440.120613,-3178.63296188,492440498.548
-23444.1296816,1.65080510122e-16,383752291.623,0.0,505,174,1.08427133492e+14,-10765.8953392,-0.00423349875496,39990.9483851,0.00423349875496,9.60712928629e-05,0.0,0.00641292329749,32.3170994826,0.0,0.987009510118,-588936.279287,-3304.23343183,383752291.623
-22398.4938385,-2.15414393508e-16,260778017.072,0.0,505,175,1.08027380476e+14,-10336.8805403,-0.00406850867201,31493.2560545,0.00406850867201,0.000247028522125,0.0,0.00649586413288,32.3134058338,0.0,0.986865612117,-341520.974278,-2362.62090028,260778017.072
-25509.8061695,1.2557677017e-16,1044185041.63,0.0,505,176,1.08162513417e+14,-11611.7949871,-0.00342557758463,70979.1169728,0.00342557758463,-3.13259622229e-05,0.0,0.00647860784025,32.3146559659,0.0,0.986884802788,-953666.653921,-3444.01124984,1044185041.63
-23132.0372645,-2.71673239297e-17,207701629.952,0.0,505,177,1.09133714268e+14,-10793.9941543,-0.00441194058934,26676.277406,0.00441194058934,0.000363502614973,0.0,0.00648513165649,32.3235949827,0.0,0.987279737829,-227929.675637,-3284.68678378,207701629.952
-25375.2499637,-3.76100157455e-17,666238166.561,0.0,505,178,1.08895854026e+14,-11600.3562856,-0.0039092464411,55233.6341492,0.0039092464411,4.05316435192e-07,0.0,0.00640494282432,32.3214130738,0.0,0.987197308703,-946846.314655,-2657.09728826,666238166.561
-39144.4779306,-1.7181384244e-16,23471169597.3,0.0,505,179,1.0866099434e+14,-16799.2992215,-0.00407311706229,335951.199998,0.00407311706229,-1.01713027956e-05,0.0,0.00985086481048,32.3192540079,0.0,0.987107299542,-7491712.94068,-3289.74272066,23471169597.3
-80784.3073403,6.40877356521e-17,356050242487.0,0.0,505,180,1.10401785229e+14,-32907.4012535,-0.00410075626471,1324906.30216,0.00410075626471,-2.82245237115e-06,0.0,0.00978605792912,32.3351474202,0.0,0.987791286477,-29817880.5263,-3281.08712101,356050242487.0
-19567.8408631,-2.18088462689e-17,175311283.209,0.0,505,181,1.10282186829e+14,-9183.98628316,-0.00620246784006,25267.5641157,0.00620246784006,0.000312864757031,0.0,0.00679697247086,32.3340635317,0.0,0.987735066008,-377794.046386,-3144.29847289,175311283.209
-25657.4577898,7.73553687857e-17,936432394.064,0.0,505,182,1.10051374484e+14,-11719.1505546,-0.0049486391371,66784.3824149,0.0049486391371,-9.23588141677e-06,0.0,0.00992440816756,32.3319684135,0.0,0.987624154281,-1071748.35502,-3938.76169317,936432394.064
-31090.872014,-2.65654679032e-17,7497773569.01,0.0,505,183,1.14143164419e+14,-14039.0022569,-0.00380438928468,203828.599971,0.00380438928468,-1.8649535017e-05,0.0,0.00951619230804,32.3684746047,0.0,0.989190392316,-4533446.09749,-3536.37663115,7497773569.01
-36512.2589267,-2.34470265421e-16,19281819524.9,0.0,505,184,1.13733638927e+14,-15801.5908385,-0.00349720912248,305913.065539,0.00349720912248,-1.05800926291e-05,0.0,0.00997065858342,32.3648803298,0.0,0.989017263857,-6857632.77649,-3334.51829748,19281819524.9
-21776.908102,1.26620495178e-16,343385348.754,0.0,505,185,1.12563384986e+14,-10140.2813179,-0.00465129250479,37818.4574759,0.00465129250479,0.000216444189046,0.0,0.00657503759605,32.354537601,0.0,0.988556537,-556621.986496,-3516.37033033,343385348.754
-41179.3737513,7.44385981691e-17,16241466718.3,0.0,505,186,1.1211213628e+14,-18395.5333171,-0.00293228101398,295429.16985,0.00293228101398,-1.51866445919e-05,0.0,0.00642745936887,32.3505207031,0.0,0.988380372769,-5172440.57313,-3400.85831749,16241466718.3
-94649.6683988,-1.02305185204e-16,498308102025.0,0.0,505,187,1.11465490162e+14,-37969.4312983,-0.00372875026731,1570841.97309,0.00372875026731,-2.68015020199e-06,0.0,0.0064176347806,32.3447361536,0.0,0.988164686043,-35277265.5181,-3405.14624709,498308102025.0
-19618.0605994,-5.19690162877e-16,135034236.688,0.0,505,188,1.09448691236e+14,-9224.88501375,-0.00515292077094,20681.6117171,0.00515292077094,0.000830147530844,0.0,0.00988680734653,32.3264769822,0.0,0.987358184671,-152630.157915,-3606.07872566,135034236.688
-47335.6188531,-3.23193965355e-16,72870348599.7,0.0,505,189,1.08872829885e+14,-20028.4673185,-0.00420065193395,605531.460955,0.00420065193395,-6.89225879125e-06,0.0,0.00996212973841,32.3212016187,0.0,0.987117908492,-13579477.428,-3176.59311687,72870348599.7
-25156.6326699,9.45207815338e-17,1156836242.36,0.0,505,190,1.09107687784e+14,-11522.7529075,-0.00491479986875,75882.8670422,0.00491479986875,6.50811562737e-05,0.0,0.00979033189134,32.3233564718,0.0,0.987207665325,-1287699.4102,-3790.7682225,1156836242.36
-21408.2974297,9.0226163305e-17,445757231.164,0.0,505,191,1.11213596124e+14,-9979.28056816,-0.00416843842553,45117.634336,0.00416843842553,5.41075138669e-05,0.0,0.00987901064603,32.3424737576,0.0,0.988025894031,-919994.160821,-3338.16631429,445757231.164
-22035.8620484,-3.17037729163e-16,437330878.16,0.0,505,192,1.1105504459e+14,-10216.065124,-0.00428211801847,44795.0578448,0.00428211801847,5.95763884909e-05,0.0,0.00980097627959,32.3410470915,0.0,0.987986766301,-864284.668166,-3517.74277855,437330878.16
-28185.9917173,2.07448235849e-16,3119398617.31,0.0,505,193,1.09387648717e+14,-12917.3552419,-0.0031395973671,128691.347602,0.0031395973671,-2.10335419122e-05,0.0,0.00642599111081,32.3259190993,0.0,0.987314938742,-2667133.33596,-3703.22503254,3119398617.31
-44004.1149283,-1.89189034119e-16,32623969316.2,0.0,505,194,1.09282555547e+14,-18854.3088183,-0.00335764133651,408992.474257,0.00335764133651,-8.69851664276e-06,0.0,0.00668669125706,32.3249578968,0.0,0.98727278314,-9044189.65208,-3520.34603558,32623969316.2
-55495.8819923,1.88880759762e-16,105567947419.0,0.0,505,195,1.08823984579e+14,-23130.2785686,-0.00402695055901,722381.275132,0.00402695055901,-5.10451433833e-06,0.0,0.00953621115125,32.3207528726,0.0,0.987109116105,-16200114.6806,-3261.82527769,105567947419.0
-25940.8151388,-3.21921143251e-16,2029658120.61,0.0,505,196,1.08685331908e+14,-11851.8472742,-0.00493012554449,102035.764594,0.00493012554449,4.05663252976e-05,0.0,0.00939076657668,32.3194779599,0.0,0.987068985221,-1985578.16892,-3255.41865855,2029658120.61
-22939.5969978,-5.49358508776e-16,325717419.025,0.0,505,197,1.0805550935e+14,-10586.0868651,-0.00414694484743,35787.716743,0.00414694484743,1.14143785818e-05,0.0,0.00653963868256,32.3136661865,0.0,0.986815759054,-537680.576053,-3826.20321251,325717419.025
-29205.2300515,-1.45908729227e-16,5070824651.28,0.0,505,198,1.06941789619e+14,-13073.6790456,-0.00462617938472,162614.435552,0.00462617938472,-1.97012664518e-05,0.0,0.00975102429928,32.3033057801,0.0,0.98639980335,-2904093.33902,-3745.04974111,5070824651.28
-22318.8254166,2.78745319695e-16,257451489.134,0.0,505,199,1.07586327124e+14,-10324.2334353,-0.00476249636878,31184.8356709,0.00476249636878,0.000167119786398,0.0,0.00973805611766,32.3093146842,0.0,0.986643929779,-337440.964945,-3864.17920812,257451489.134
