MinReturn,MaxReturn,AveragePolicyStd,vf_dLoss,ExplainedVariance,vf_LossAfter,MeanKLBefore,AverageDiscountedReturn,StdReturn,LossBefore,dLoss,LossAfter,AverageReturn,NumTrajs,Iteration,Entropy,vf_LossBefore,Perplexity,vf_MeanKL,MeanKL
-4.08484584078e+15,-1853831.45419,0.997803912813,0.0,2.87547763378e-14,7.38762311858e+27,0.0,-3.10326853685e+12,2.55909421273e+14,1.3502408526e-16,0.00393008645438,-0.00393008645438,-1.93545716395e+13,260,90,32.5823384939,7.38762311858e+27,1.4136106726e+14,0.0,0.00974217970863
-7.59693517493e+21,-5553964.37927,0.997749002749,0.0,0.0,2.66919010232e+40,0.0,-4.00090200258e+18,4.71138407075e+20,1.93759570014e-15,0.00421463102442,-0.00421463102442,-2.93317997269e+19,259,91,32.580962193,2.66919010232e+40,1.41166645729e+14,0.0,0.00977849710461
-1.88716795834e+17,-6379056.2966,0.998393224551,0.0,5.55111512313e-16,1.52301148018e+31,0.0,-1.10740902579e+14,1.16592252709e+16,1.14051804136e-16,0.00497841196495,-0.00497841196495,-7.36475540012e+14,261,92,32.5957540702,1.52301148018e+31,1.43270285441e+14,0.0,0.00995022915618
-9.57662289948e+14,-5881306.91319,0.998414206086,0.0,1.26565424807e-13,4.50371202645e+26,0.0,-718616732336.0,6.14062903568e+13,-3.24129759761e-16,0.00370735274693,-0.00370735274693,-5.03405692093e+12,258,93,32.5963497208,4.50371202645e+26,1.43355649895e+14,0.0,0.00990936392151
-7.06506440205e+33,-5724506.04452,0.99834010464,0.0,0.0,2.34603797244e+64,0.0,-3.70209757787e+30,4.38998443825e+32,-1.66294097197e-14,0.00332846948023,-0.00332846948025,-2.73839705506e+31,258,94,32.5945204684,2.34603797244e+64,1.43093655935e+14,0.0,0.00988360990735
-4.59937936216e+15,-7546212.19189,0.997870151528,0.0,2.04281036531e-14,8.99833461784e+27,0.0,-3.02310653496e+12,2.85231573877e+14,2.88311202342e-16,0.00395901191649,-0.00395901191649,-1.80652798406e+13,259,95,32.5836307552,8.99833461784e+27,1.41543860786e+14,0.0,0.00986687011999
-1.09245281757e+18,-4398098.35126,0.997584013441,0.0,1.11022302463e-16,5.55442474124e+32,0.0,-5.76648979039e+14,6.77500178718e+16,-2.95112658894e-16,0.00280976747558,-0.00280976747558,-4.23083762155e+15,259,96,32.5768738291,5.55442474124e+32,1.40590683276e+14,0.0,0.00644016300287
-5.2984943413e+18,-5407522.17919,0.997960212763,0.0,0.0,1.29549220373e+34,0.0,-2.83267635024e+15,3.28596217047e+17,5.08100539532e-17,0.00429159569242,-0.00429159569242,-2.04575609063e+16,259,97,32.5851978037,1.29549220373e+34,1.41765840763e+14,0.0,0.00996210688596
-4.72918982556e+14,-960455.459908,0.997615309779,0.0,2.52242671195e-13,1.02669573128e+26,0.0,-350253051906.0,3.01245870009e+13,4.39829304988e-16,0.00404882651752,-0.00404882651752,-2.39402910662e+12,260,98,32.5773030543,1.02669573128e+26,1.40651041303e+14,0.0,0.00992288955764
-2.26282791052e+37,-6493597.48706,0.997107682657,0.0,0.0,2.36199190717e+71,0.0,-1.20081991686e+34,1.40333583639e+36,-1.85229323179e-14,0.00454984240332,-0.00454984240334,-8.73678729931e+34,259,99,32.5657065947,2.36199190717e+71,1.3902940795e+14,0.0,0.00978640136155
-7.13030441644e+16,-8012993.17365,0.99736036583,0.0,1.88737914186e-15,2.30089266033e+30,0.0,-4.60189270809e+13,4.4524627901e+15,2.06889285567e-16,0.00285611636162,-0.00285611636162,-3.18170226244e+14,259,100,32.5714701033,2.30089266033e+30,1.39833018722e+14,0.0,0.00643732975166
-1.86607329229e+16,-4922740.07259,0.997477363258,0.0,5.88418203051e-15,1.63354231805e+29,0.0,-1.24903273765e+13,1.16646573089e+15,-1.22013891522e-16,0.00362016239485,-0.00362016239485,-8.81557148949e+13,260,101,32.5740530948,1.63354231805e+29,1.40194673107e+14,0.0,0.00641875933728
-6.08432133817e+17,-5280543.64055,0.997059286239,0.0,2.22044604925e-16,1.65844914267e+32,0.0,-3.56671148993e+14,3.77274369909e+16,5.77784938222e-16,0.00281661880191,-0.00281661880191,-2.49728160461e+15,260,102,32.5645661025,1.65844914267e+32,1.38870936382e+14,0.0,0.00640394624425
-7.73417113052e+14,-2711663.49291,0.996975690296,0.0,1.3256062914e-13,2.73649527681e+26,0.0,-467022836877.0,4.80067904112e+13,-1.34866297106e-16,0.00423290474076,-0.00423290474076,-3.29592817814e+12,260,103,32.5625923421,2.73649527681e+26,1.38597108753e+14,0.0,0.00999122708372
-8.08266440885e+18,-5272507.20311,0.997213207024,0.0,0.0,2.92756479412e+34,0.0,-4.4516222e+15,5.01257901703e+17,7.14170542761e-17,0.00390808424602,-0.00390808424602,-3.13656120085e+16,259,104,32.5679681029,2.92756479412e+34,1.39344179899e+14,0.0,0.00998518229843
-3.83878264637e+15,-8407073.74307,0.99770838208,0.0,2.8088642523e-14,1.18270670372e+28,0.0,-4.27512829034e+12,3.18337609902e+14,-6.87038864533e-17,0.00384122790248,-0.00384122790248,-2.95415355015e+13,259,105,32.5794241727,1.18270670372e+28,1.40949695433e+14,0.0,0.00995837283896
-2.46479229954e+17,-9436256.08559,0.997819395657,0.0,5.55111512313e-16,2.70803327126e+31,0.0,-1.70365457962e+14,1.55046186614e+16,-6.61080686049e-17,0.00404573755217,-0.00404573755217,-1.1321121655e+15,260,106,32.5817375381,2.70803327126e+31,1.41276141031e+14,0.0,0.00994266675018
-7.40119994599e+14,-6092143.84995,0.99776744589,0.0,1.53765888911e-13,2.35579067909e+26,0.0,-520320995086.0,4.6106658616e+13,1.60676779966e-16,0.00308117724632,-0.00308117724632,-3.28225859265e+12,258,107,32.5801289508,2.35579067909e+26,1.41049068714e+14,0.0,0.00650287191873
-4.72625496108e+16,-3728289.13318,0.998268482662,0.0,2.22044604925e-15,1.01734035628e+30,0.0,-2.5590390596e+13,2.9142651228e+15,5.23781873563e-16,0.00406901353462,-0.00406901353462,-1.82744680168e+14,262,108,32.5918266326,1.01734035628e+30,1.42708703852e+14,0.0,0.00995646780598
-8.55613442962e+19,-6473919.28513,0.998009139911,0.0,0.0,3.3518006614e+36,0.0,-4.53116952656e+16,5.28595870459e+18,1.78139260368e-16,0.00377108310403,-0.00377108310403,-3.27821249612e+17,261,109,32.5858429459,3.3518006614e+36,1.41857329395e+14,0.0,0.00645938176704
-5.7658773378e+13,-6802025.29828,0.998251320804,0.0,2.04869454734e-12,2.34872506157e+24,0.0,-67173465614.7,4.49244019006e+12,-1.44630938489e-16,0.00472551648303,-0.00472551648303,-458700774597.0,259,110,32.5914325239,2.34872506157e+24,1.42652472184e+14,0.0,0.00978345769255
-1.5143251785e+16,-7859427.99785,0.998133132347,0.0,6.88338275268e-15,1.03083023726e+29,0.0,-8.36627123366e+12,9.39123109216e+14,1.68644779825e-16,0.00416570490874,-0.00416570490874,-5.89552883386e+13,259,111,32.588415015,1.03083023726e+29,1.42222665889e+14,0.0,0.00993630883243
-1.76916344001e+16,-4548857.27533,0.998153714312,0.0,6.66133814775e-15,1.97669219957e+29,0.0,-1.69045756595e+13,1.30666171929e+15,5.46434959698e-16,0.00364549532671,-0.00364549532671,-1.12641961349e+14,260,112,32.5889356724,1.97669219957e+29,1.42296734446e+14,0.0,0.00997230529951
-1.92055789563e+18,-4832756.86561,0.998162931951,0.0,-2.22044604925e-16,1.68933955798e+33,0.0,-1.04198892445e+15,1.19109440202e+17,3.03694243856e-16,0.00399383099808,-0.00399383099808,-7.51957694799e+15,259,113,32.5888244262,1.68933955798e+33,1.42280905357e+14,0.0,0.00992244347337
-3.67993660688e+15,-6693514.44045,0.998265594638,0.0,3.34177130412e-14,6.04870761575e+27,0.0,-2.42421107933e+12,2.30216737686e+14,2.48862705488e-16,0.0042876011112,-0.0042876011112,-1.67393759072e+13,260,114,32.5911467113,6.04870761575e+27,1.42611706139e+14,0.0,0.00994602728844
-6.03729717713e+17,-6582033.09397,0.998353171464,0.0,0.0,1.64140801215e+32,0.0,-3.41753939159e+14,3.75177814358e+16,-2.1392621413e-16,0.00423644884793,-0.00423644884793,-2.38514333172e+15,258,115,32.5934796485,1.64140801215e+32,1.42944798686e+14,0.0,0.00997201825576
-6.06962234597e+13,-7208567.93419,0.998785329944,0.0,2.4524826614e-12,2.0749887605e+24,0.0,-80578318810.4,4.36782648362e+12,3.83088109273e-19,0.00404548224864,-0.00404548224864,-496762618373.0,259,116,32.6035505695,2.0749887605e+24,1.4439165784e+14,0.0,0.00995352874404
-1.19958207001e+17,-3739812.91296,0.999095860569,0.0,9.99200722163e-16,6.44453244933e+30,0.0,-6.58029575476e+13,7.42506439576e+15,-7.34531464161e-17,0.00426998877015,-0.00426998877015,-4.64224423537e+14,260,117,32.610411265,6.44453244933e+30,1.45385691009e+14,0.0,0.00999511713314
-3.13217795857e+18,-2822293.88935,0.99873171699,0.0,0.0,4.44187852859e+33,0.0,-1.68121636565e+15,1.93875487187e+17,4.9868719421e-16,0.00383837751461,-0.00383837751461,-1.20472771707e+16,260,118,32.6021452262,4.44187852859e+33,1.441888805e+14,0.0,0.00950969749675
-4.96272672465e+24,-6937912.59749,0.998424756697,0.0,0.0,1.14392430881e+46,0.0,-2.62220792986e+21,3.07772951998e+23,2.62524997451e-14,0.00300324962922,-0.00300324962919,-1.91611070777e+22,259,119,32.5951060217,1.14392430881e+46,1.43177469433e+14,0.0,0.00641870347349
-1.15455228312e+15,-3466767.36583,0.998222185459,0.0,1.02917674383e-13,6.25850606337e+26,0.0,-710000529841.0,7.19670452444e+13,2.00186915046e-16,0.00416843976093,-0.00416843976093,-5.12748814318e+12,259,120,32.5905798697,6.25850606337e+26,1.42530890802e+14,0.0,0.00979558522353
-3.60064561519e+14,-4126745.23983,0.998232301251,0.0,2.86437540353e-13,7.27372080653e+25,0.0,-327724468395.0,2.5152766154e+13,-1.49858256906e-16,0.00286507723754,-0.00286507723754,-2.15749593283e+12,261,121,32.5906203831,7.27372080653e+25,1.42536665335e+14,0.0,0.00641412619954
-1.01746817071e+14,-2211015.44917,0.998676548734,0.0,1.38733469157e-12,9.31956914631e+24,0.0,-179067549079.0,9.14462774956e+12,2.92489590466e-16,0.00435776492472,-0.00435776492472,-1.18075523343e+12,259,122,32.6008538653,9.31956914631e+24,1.44002800796e+14,0.0,0.00973735161051
-5.78102330053e+14,-1738669.34747,0.998892365787,0.0,2.17381668222e-13,1.51963000067e+26,0.0,-402947833402.0,3.61005164434e+13,2.87656848859e-16,0.00364739629774,-0.00364739629774,-2.73163781936e+12,260,123,32.6058674496,1.51963000067e+26,1.44726583831e+14,0.0,0.00655292178801
-1.7845500455e+18,-8207796.93765,0.998797765418,0.0,2.22044604925e-16,1.40905775294e+33,0.0,-1.03326738763e+15,1.10885608494e+17,-1.50915389475e-16,0.00397854585976,-0.00397854585976,-6.91854854884e+15,258,124,32.6036945732,1.40905775294e+33,1.44412452272e+14,0.0,0.00993967593742
-2.03659663469e+14,-2836069.47386,0.99840146264,0.0,5.35016475567e-13,3.39523645372e+25,0.0,-252814638059.0,1.72681625008e+13,-2.27538074182e-17,0.00458944157438,-0.00458944157438,-1.66778867715e+12,259,125,32.5943576291,3.39523645372e+25,1.43070356565e+14,0.0,0.00989326056856
-5.56358147089e+19,-2892541.45275,0.998547770539,0.0,0.0,1.41677858047e+36,0.0,-2.96163712609e+16,3.45036103709e+18,1.2161078318e-16,0.00380693905586,-0.00380693905586,-2.14810100049e+17,259,126,32.5978591888,1.41677858047e+36,1.43572204061e+14,0.0,0.0096963155031
-2.36682517998e+16,-8112770.95474,0.998174887549,0.0,5.10702591328e-15,2.82209362377e+29,0.0,-1.86960435351e+13,1.53917045115e+15,3.45282553593e-16,0.00392771913975,-0.00392771913975,-1.26224051739e+14,260,127,32.5892498123,2.82209362377e+29,1.42341442552e+14,0.0,0.00991230186904
-4.73400125248e+41,-5512686.80096,0.998782315018,0.0,0.0,1.05221795683e+80,0.0,-2.48421607761e+38,2.94154315466e+40,3.8699905817e-14,0.00465019289712,-0.00465019289708,-1.83488420639e+39,258,128,32.6031222227,1.05221795683e+80,1.44329821382e+14,0.0,0.00991566444421
-1.02209826387e+15,-6966210.84233,0.998601752992,0.0,1.13242748512e-13,1.0599785586e+27,0.0,-1.61120962555e+12,9.54860571318e+13,4.32334542374e-17,0.00392795911252,-0.00392795911252,-1.05840057995e+13,259,129,32.5988456868,1.0599785586e+27,1.43713907644e+14,0.0,0.00993154853727
-7.7533717396e+18,-8548184.2469,0.998806212956,0.0,1.11022302463e-16,2.78536160815e+34,0.0,-4.85835353552e+15,4.8611824082e+17,6.45191170929e-17,0.00404501552172,-0.00404501552172,-3.474627451e+16,260,130,32.6035100317,2.78536160815e+34,1.44385804639e+14,0.0,0.00992588895277
-3.18598465697e+20,-3831924.8067,0.999826055363,0.0,0.0,4.64492850582e+37,0.0,-1.71411850831e+17,1.97584832384e+19,-1.75747718985e-16,0.00429597158508,-0.00429597158508,-1.23023253426e+18,259,131,32.6274276309,4.64492850582e+37,1.47880795728e+14,0.0,0.00979073096251
-1.88824781559e+15,-4840631.11974,0.999764233458,0.0,4.40758540776e-14,1.59376696585e+27,0.0,-1.04602209764e+12,1.16877717047e+14,-2.83922458194e-16,0.002980166335,-0.002980166335,-7.28199261863e+12,260,132,32.6260553163,1.59376696585e+27,1.47677995944e+14,0.0,0.00642477493186
-2.10210228011e+18,-1346237.79363,0.999893627973,0.0,0.0,1.99371657046e+33,0.0,-1.14092025775e+15,1.29620202824e+17,4.95864033595e-18,0.00392240421139,-0.00392240421139,-8.02381944982e+15,262,133,32.6288493892,1.99371657046e+33,1.48091196012e+14,0.0,0.00989661249035
-2.08153072724e+13,-4849363.07108,0.999519313527,0.0,5.90405502265e-12,2.9034761623e+23,0.0,-25861176507.5,1.61113702894e+12,-9.62274719759e-17,0.00378365976924,-0.00378365976924,-157490559904.0,259,134,32.6202867447,2.9034761623e+23,1.4682855723e+14,0.0,0.00997970997242
-4.92040187584e+16,-7344172.8013,0.999615075111,0.0,1.88737914186e-15,1.09934213013e+30,0.0,-2.65404427483e+13,3.05146365935e+15,4.46576722738e-16,0.00367089073092,-0.00367089073092,-1.90293778108e+14,259,135,32.6222843062,1.09934213013e+30,1.47122149438e+14,0.0,0.00641342763982
-3.15080272547e+20,-4489412.55962,0.999366913996,0.0,0.0,4.57280556456e+37,0.0,-1.67468077591e+17,1.9540301573e+19,4.5010873903e-16,0.00373185756199,-0.00373185756199,-1.21655462339e+18,259,136,32.6166496324,4.57280556456e+37,1.46295495259e+14,0.0,0.00646765333706
-3.86742997889e+17,-5067297.91251,0.999083630874,0.0,3.33066907388e-16,6.24054945442e+31,0.0,-2.40321951563e+14,2.39845921258e+16,-5.78928666905e-17,0.00305013479105,-0.00305013479105,-1.49340556082e+15,259,137,32.6100638149,6.24054945442e+31,1.45335185515e+14,0.0,0.00644733679724
-1.00426594242e+21,-4578911.87683,0.999535960131,0.0,0.0,4.59789570768e+38,0.0,-5.39793020286e+17,6.22813463879e+19,-3.15298704333e-16,0.00443198542519,-0.00443198542519,-3.87952946228e+18,259,138,32.6202415113,4.59789570768e+38,1.46821915826e+14,0.0,0.00998119249988
-1.62696286481e+17,-5119461.33511,0.999172816919,0.0,5.55111512313e-16,1.21383903272e+31,0.0,-8.72488482136e+13,1.01093786598e+16,-1.2749592007e-16,0.00413087766501,-0.00413087766501,-6.30617770882e+14,258,139,32.6121049593,1.21383903272e+31,1.45632138569e+14,0.0,0.00965120352255
-1.84057472575e+14,-4785461.67892,0.999259257872,0.0,5.4145576911e-13,1.59284100655e+25,0.0,-124714841291.0,1.1654850466e+13,2.33860441652e-17,0.00386317769184,-0.00386317769184,-882406220858.0,259,140,32.6142801454,1.59284100655e+25,1.45949260357e+14,0.0,0.00977987931946
-1.87823005471e+16,-4868878.9275,0.999576120424,0.0,6.43929354283e-15,1.60119862745e+29,0.0,-1.29821366796e+13,1.18459464367e+15,-3.01637328141e-16,0.00305121158646,-0.00305121158646,-8.67349664228e+13,259,141,32.6215451193,1.60119862745e+29,1.47013438856e+14,0.0,0.00966373624608
-4.7413666289e+13,-4394953.31995,1.00068275303,0.0,2.14461781667e-12,1.34405892208e+24,0.0,-45626688476.2,3.42867907358e+12,-1.78909071656e-16,0.00320767791827,-0.00320767791827,-297638921970.0,258,142,32.646667425,1.34405892208e+24,1.50753538666e+14,0.0,0.00641847022219
-7.96762514776e+13,-4821396.24932,1.00025509763,0.0,1.4064305276e-12,2.8323101985e+24,0.0,-50239656201.2,4.979744281e+12,2.63222493883e-18,0.00282509222483,-0.00282509222483,-348339998310.0,258,143,32.636869622,2.8323101985e+24,1.49283697564e+14,0.0,0.00641767296503
-1.5543595922e+13,-7591020.4338,1.0001003445,0.0,8.11395395317e-12,1.07874557326e+23,0.0,-14963246677.4,997050139472.0,-1.46263501908e-16,0.00332443765918,-0.00332443765918,-87614320707.7,258,144,32.6331838421,1.07874557326e+23,1.48734483462e+14,0.0,0.00650511367983
-3.58922316273e+15,-5760297.00681,1.00005174494,0.0,2.90878432452e-14,5.68102240654e+27,0.0,-2.1314684711e+12,2.22591396258e+14,1.56842404365e-17,0.00391243780916,-0.00391243780916,-1.39738218155e+13,259,145,32.6319455159,5.68102240654e+27,1.48550415647e+14,0.0,0.00976095100498
-329088683923.0,-5013994.32865,1.00048546584,0.0,4.25097179679e-10,1.30101506728e+20,0.0,-992021611.337,34899135646.6,2.64018055161e-16,0.0048848694945,-0.0048848694945,-5481813985.58,259,146,32.6419007514,1.30101506728e+20,1.50036655683e+14,0.0,0.0099832049325
-9.47972466636e+12,-4500593.66481,1.00080259129,0.0,1.29889432543e-11,6.72061109246e+22,0.0,-12798528144.0,770010670825.0,-2.49446130765e-16,0.00299122548174,-0.00299122548174,-80797521064.5,258,147,32.6491388168,6.72061109246e+22,1.51126570483e+14,0.0,0.00641634466242
-1.16873552841e+14,-5700882.78669,1.00076334636,0.0,1.20958798533e-12,5.88474234592e+24,0.0,-90404622622.8,7.4242976681e+12,2.03280588945e-16,0.00427303090506,-0.00427303090506,-570606218063.0,258,148,32.6480471313,5.88474234592e+24,1.50961677818e+14,0.0,0.0098491810933
-7.24491089513e+13,-4491180.56411,1.00042902619,0.0,1.25599530776e-12,2.38326508895e+24,0.0,-40852398727.3,4.50328147318e+12,-3.98961913039e-16,0.00453320185704,-0.00453320185704,-291489293765.0,258,149,32.6405904618,2.38326508895e+24,1.49840192948e+14,0.0,0.00992997380353
-7.30941483458e+14,-4777908.2191,1.00050117544,0.0,1.34003919072e-13,2.49003065877e+26,0.0,-390618398773.0,4.54169738915e+13,1.48261086602e-16,0.00415693643814,-0.00415693643814,-2.86330092132e+12,258,150,32.642325795,2.49003065877e+26,1.50100441354e+14,0.0,0.0099021462273
-7.57414214539e+12,-4458928.26724,1.00080863449,0.0,1.3934742249e-11,2.51678240895e+22,0.0,-4592167663.19,470589936553.0,3.5682436989e-16,0.00364809912084,-0.00364809912084,-31005176224.0,258,151,32.6493129477,2.51678240895e+22,1.51152888581e+14,0.0,0.00986318262961
-681162663248.0,-6840792.56308,1.00068450104,0.0,2.07879935488e-10,2.30257069209e+20,0.0,-893062929.785,45713935469.8,4.1223998388e-16,0.00343716226151,-0.00343716226151,-5073592082.72,258,152,32.6464629993,2.30257069209e+20,1.50722723918e+14,0.0,0.00648443972816
-2.02112626036e+15,-6858069.19165,1.00062373734,0.0,4.47419878924e-14,1.80668793749e+27,0.0,-1.12895638673e+12,1.25585414316e+14,1.58153472834e-16,0.00475003379279,-0.00475003379279,-7.83903366188e+12,258,153,32.6448984833,1.80668793749e+27,1.50487100176e+14,0.0,0.0099197665857
-2.28029678946e+24,-8878649.144,1.00067114626,0.0,0.0,2.40697530288e+45,0.0,-1.2059322322e+21,1.41416728702e+23,-1.82093287511e-14,0.0038820962684,-0.00388209626841,-8.80798662678e+21,259,154,32.6460528284,2.40697530288e+45,1.50660914522e+14,0.0,0.0099535147851
-1.05470833068e+14,-6765826.12457,1.00070597269,0.0,9.45354905468e-13,4.73083996868e+24,0.0,-63934794413.8,6.54771568028e+12,-2.36570808789e-16,0.0036206318079,-0.0036206318079,-429160579601.0,259,155,32.6469889673,4.73083996868e+24,1.50802020101e+14,0.0,0.00988068738873
-7.11697042066e+15,-9558612.28652,1.00080164324,0.0,1.33226762955e-14,2.2555925021e+28,0.0,-3.9533134536e+12,4.41366899399e+14,5.27506912919e-17,0.00426776766018,-0.00426776766018,-2.76040871787e+13,259,156,32.6492849408,2.2555925021e+28,1.51148655317e+14,0.0,0.00983977705286
-1.95993880344e+14,-9928371.66402,1.00081857116,0.0,5.3967941227e-13,1.65251496789e+25,0.0,-121076951447.0,1.21632204326e+13,4.720763407e-16,0.00464458321336,-0.00464458321336,-809385329137.0,259,157,32.6497506872,1.65251496789e+25,1.51219068665e+14,0.0,0.00988467456203
-1.19634043214e+12,-8218938.79525,1.00060699252,0.0,1.00420005644e-10,1.1299459445e+21,0.0,-1915863129.8,99783480584.5,2.99129121591e-17,0.004270755348,-0.004270755348,-11410974414.6,259,158,32.6449681234,1.1299459445e+21,1.50497580469e+14,0.0,0.00994092493899
-7.63039430139e+14,-14523827.1577,1.00059860718,0.0,1.44328993201e-13,3.15526986678e+26,0.0,-710839025871.0,5.38448636978e+13,-1.23778477326e-17,0.00317137809733,-0.00317137809733,-4.56433602234e+12,259,159,32.6447683415,3.15526986678e+26,1.50467516781e+14,0.0,0.0064466045326
-2.44194609025e+14,-4770231.63868,0.999783534387,0.0,4.0845105076e-13,2.6963037309e+25,0.0,-132234899921.0,1.51149176418e+13,1.47924425694e-16,0.00319448461895,-0.00319448461895,-943539509905.0,260,160,32.6263175806,2.6963037309e+25,1.47716731691e+14,0.0,0.00640179186582
-1.34975029327e+13,-8164830.51708,0.999913281888,0.0,8.17301781808e-12,7.66751332723e+22,0.0,-9404958236.19,839591281959.0,3.80066334509e-17,0.00401657663825,-0.00401657663825,-58786909174.8,260,161,32.6293186373,7.66751332723e+22,1.4816070383e+14,0.0,0.00644329419773
-9.80294087958e+17,-11822969.7603,1.00021590385,0.0,3.33066907388e-16,4.08242768815e+32,0.0,-6.12654808855e+14,6.09120527475e+16,1.75553025607e-18,0.00652866681392,-0.00652866681392,-3.79959761697e+15,258,162,32.636249616,4.08242768815e+32,1.49191169458e+14,0.0,0.00961826486993
-1.28761975211e+12,-3294323.43066,1.00010025762,0.0,1.06871622663e-10,7.19894713116e+20,0.0,-1614279482.07,82359020839.9,1.97822757452e-16,0.00485329432192,-0.00485329432192,-8401964169.44,260,163,32.6336318837,7.19894713116e+20,1.4880113764e+14,0.0,0.00948676755709
-759074602607.0,-6893205.2249,0.999774974162,0.0,1.4181045227e-10,5.0955840365e+20,0.0,-1169999786.62,65492510870.1,-9.5589385844e-17,0.00345573926906,-0.00345573926906,-6882566594.32,259,164,32.6260606065,5.0955840365e+20,1.47678777192e+14,0.0,0.00999282265113
-1.04333479313e+14,-17628467.195,0.999854055826,0.0,1.09023901018e-12,4.95182170183e+24,0.0,-67068562807.4,6.49221607279e+12,1.96816393215e-16,0.0036452303073,-0.00364523030729,-473465354586.0,259,165,32.628021477,4.95182170183e+24,1.47968640244e+14,0.0,0.00995348090335
-8.15615461236e+12,-1432602.07463,1.00021230678,0.0,1.58881796608e-11,4.86100776921e+22,0.0,-10183034828.0,654377353435.0,-1.34897479652e-16,0.00402564496525,-0.00402564496525,-66689818016.3,259,166,32.6361781415,4.86100776921e+22,1.4918050647e+14,0.0,0.00991672149966
-4.10492362392e+15,-5820038.00664,1.00020488772,0.0,2.53130849615e-14,7.8497981502e+27,0.0,-2.18360700023e+12,2.54090292843e+14,-3.77319773464e-16,0.00321738152183,-0.00321738152183,-1.59698856361e+13,260,167,32.6357332651,7.8497981502e+27,1.49114154351e+14,0.0,0.00640348877501
-3.34263347215e+13,-1604219.50403,1.00029947189,0.0,3.2911451342e-12,4.95841132207e+23,0.0,-25389186537.6,2.11238728645e+12,2.36522147613e-17,0.00326140249909,-0.00326140249909,-168990135016.0,259,168,32.6378809804,4.95841132207e+23,1.49434753257e+14,0.0,0.00643145952883
-1.56646233828e+14,-802637.397885,1.00018494643,0.0,6.08957329007e-13,1.08980766138e+25,0.0,-91137491415.2,9.68199717223e+12,-1.6827064781e-17,0.00387800585724,-0.00387800585724,-623893960194.0,261,169,32.6351881795,1.08980766138e+25,1.4903289652e+14,0.0,0.00993496007645
-2.05199086193e+18,-14862773.4824,1.000724696,0.0,0.0,1.90624381767e+33,0.0,-1.11366069518e+15,1.27258121363e+17,-9.74290981536e-18,0.00300970813182,-0.00300970813182,-7.92276159462e+15,259,170,32.647660449,1.90624381767e+33,1.50903314904e+14,0.0,0.00641899589008
-4.16098609424e+17,-21488426.3634,1.00080330077,0.0,2.22044604925e-16,7.81458123265e+31,0.0,-2.35459701846e+14,2.58051478877e+16,1.41647364586e-16,0.00327257615621,-0.00327257615621,-1.60655927555e+15,259,171,32.6494994839,7.81458123265e+31,1.511810867e+14,0.0,0.0064809163072
-3.29285738603e+13,-24290772.1367,1.00077361565,0.0,2.33946195749e-12,4.83080964545e+23,0.0,-20728940724.8,2.04605256723e+12,1.54990976066e-16,0.00522156931056,-0.00522156931056,-130496252703.0,258,172,32.6486019965,4.83080964545e+23,1.51045464452e+14,0.0,0.00989432548594
-1.16152813906e+18,-25823937.1105,1.00032380376,0.0,2.22044604925e-16,6.23296446216e+32,0.0,-6.21900415141e+14,7.21733043381e+16,-4.56534072847e-16,0.00399611552797,-0.00399611552797,-4.50205215669e+15,258,173,32.6382576998,6.23296446216e+32,1.49491058832e+14,0.0,0.00989734886807
-2.32168979372e+15,-3259460.64492,1.00022577098,0.0,4.17443857259e-14,2.33117809031e+27,0.0,-1.30576065637e+12,1.43705802886e+14,-1.06032761475e-16,0.00374598703041,-0.00374598703041,-8.98002306436e+12,260,174,32.636034725,2.33117809031e+27,1.49159113066e+14,0.0,0.00651010430437
-1.35452315288e+14,-17880329.4751,1.00000144612,0.0,7.4928951932e-13,9.96115469841e+24,0.0,-124681679757.0,9.07556549128e+12,1.90423691802e-16,0.00442922914789,-0.00442922914789,-764723304000.0,258,175,32.6306253882,9.96115469841e+24,1.48354439512e+14,0.0,0.00983625991078
-5.17717980589e+17,-27267196.5381,0.999743979499,0.0,1.11022302463e-16,1.24300523274e+32,0.0,-2.73066941464e+14,3.21072667095e+16,-4.37495776658e-17,0.0031310085749,-0.0031310085749,-1.99891317601e+15,259,176,32.6245859202,1.24300523274e+32,1.47461157816e+14,0.0,0.00998634357242
-7.59750315321e+13,-26734479.5815,1.00022407802,0.0,1.40287781392e-12,2.58637848714e+24,0.0,-43260461954.4,4.72116664073e+12,1.17822707509e-16,0.00372064201978,-0.00372064201978,-300937456684.0,258,177,32.6355727893,2.58637848714e+24,1.49090227052e+14,0.0,0.00994469940324
-883355422084.0,-22317478.9084,1.00027820085,0.0,1.19840248836e-10,3.1679712485e+20,0.0,-1082443977.78,54801468570.3,-1.66866222903e-16,0.00425993221429,-0.00425993221429,-4735996386.0,259,178,32.6367068922,3.1679712485e+20,1.49259406634e+14,0.0,0.00990058904139
-1.66502235445e+15,-3045467.09752,0.999972525273,0.0,5.46229728116e-14,1.17536579235e+27,0.0,-968219664412.0,1.03259202932e+14,-4.35276279803e-16,0.00330902452444,-0.00330902452444,-6.43433929725e+12,259,179,32.6294888358,1.17536579235e+27,1.48185922708e+14,0.0,0.0064529048174
-9.21952070183e+12,-28517350.3426,0.999942107329,0.0,1.25915944338e-11,6.08847197749e+22,0.0,-10019345764.9,726466251692.0,-9.92830607614e-17,0.00452331271303,-0.00452331271303,-67426896729.8,258,180,32.6289022762,6.08847197749e+22,1.48099028316e+14,0.0,0.0099865496648
