Entropy,Perplexity,MaxReturn,LossAfter,MeanKL,vf_LossBefore,StdReturn,AverageDiscountedReturn,ExplainedVariance,vf_MeanKL,vf_dLoss,dLoss,MinReturn,NumTrajs,AveragePolicyStd,MeanKLBefore,LossBefore,Iteration,AverageReturn,vf_LossAfter
32.4168144749,1.19796366918e+14,1037.54471358,-0.00423323375492,0.00981438030073,2802366.21919,4649.01633576,-617.505744577,-0.00283728628398,0.0,0.0,0.00423323375492,-42849.841303,261,0.990636534808,0.0,1.01317024581e-16,102,-2226.41498839,2802366.21919
32.4355709255,1.22064526371e+14,1164.85448181,-0.00342923714966,0.00643678042365,13601779.66,10571.0578651,-955.065243363,-0.00220796249493,0.0,0.0,0.00342923714966,-83123.5269691,262,0.991446373987,0.0,-7.41293662107e-17,103,-3995.7777345,13601779.66
32.4381259898,1.22376807864e+14,956.31293304,-0.00421075275062,0.00963700836909,4665340.66426,5935.45142733,-738.608521991,-0.0033967978567,0.0,0.0,0.00421075275062,-41827.7900035,263,0.991561076816,0.0,-3.19682075749e-17,104,-2751.11465068,4665340.66426
32.4335891196,1.21822857721e+14,1083.81602058,-0.00432843322116,0.00995462508645,5461806.48186,6560.17932615,-738.852279594,-0.00258917244963,0.0,0.0,0.00432843322116,-64750.6002558,263,0.991368513744,0.0,9.01649924044e-17,105,-2732.97366344,5461806.48186
32.4310865861,1.21518373087e+14,6880.04781797,-0.00469037120909,0.00950936463345,6992894.93978,7452.6909098,-837.065398853,-0.00260793614649,0.0,0.0,0.00469037120909,-73094.2154953,266,0.991269955198,0.0,1.07895788936e-18,106,-3061.91480396,6992894.93978
32.4313750301,1.21553429386e+14,14256.3754745,-0.00435084148244,0.00984312499481,7117452.22307,7524.00083929,-790.946730339,-0.0021277237133,0.0,0.0,0.00435084148244,-66860.2876039,267,0.991285829025,0.0,-3.99632869908e-16,107,-3105.47629726,7117452.22307
32.4332155972,1.21777362652e+14,13440.1251452,-0.00468532440112,0.00972510552983,9393056.34178,8788.03850854,-834.797909089,-0.00220622214962,0.0,0.0,0.00468532440112,-71700.3609097,263,0.991367717702,0.0,2.36986257637e-16,108,-3478.96338244,9393056.34178
32.424135973,1.20676674435e+14,7858.10574536,-0.00331075020125,0.00647640900225,9679420.59515,8770.76253901,-909.262057743,-0.00277974121011,0.0,0.0,0.00331075020125,-65883.0703154,264,0.990975220686,0.0,1.98268759731e-16,109,-3822.75215782,9679420.59515
32.4271882341,1.2104557386e+14,1193.757438,-0.00319715577877,0.00645397627257,11262120.5353,9558.69215256,-986.258231921,-0.00244594607838,0.0,0.0,0.00319715577877,-88359.7042352,263,0.991108527699,0.0,-4.16400528035e-17,110,-4018.71295879,11262120.5353
32.4226605247,1.20498753539e+14,1459.0054293,-0.00306676813546,0.0064175764665,6485842.80876,7392.34244726,-738.650261431,-0.00226416447688,0.0,0.0,0.00306676813546,-76271.6041584,263,0.990911901302,0.0,7.2582157843e-17,111,-2772.57443799,6485842.80876
32.4076498874,1.18703498118e+14,1202.92325322,-0.00444395602025,0.00979867174813,5335995.68702,6401.27071293,-782.573203181,-0.00372548419067,0.0,0.0,0.00444395602025,-55017.7491637,263,0.990261900847,0.0,6.57267115538e-17,112,-2935.42012066,5335995.68702
32.4101053224,1.18995324981e+14,1399.29710133,-0.0043375917967,0.00966602257139,13006913.6318,10585.5015064,-899.668030951,-0.00165014277072,0.0,0.0,0.0043375917967,-134714.691659,265,0.99036784684,0.0,-3.0135969231e-16,113,-3599.91100043,13006913.6318
32.3980946513,1.17574659925e+14,1283.85748898,-0.00432070281658,0.00970271988659,6315047.97838,7014.86903556,-771.411459915,-0.00301922068079,0.0,0.0,0.00432070281658,-46743.4569602,262,0.989854329218,0.0,1.75889608244e-16,114,-3089.35299295,6315047.97838
32.3990355509,1.17685337934e+14,1139.78783719,-0.00500886897761,0.00977104593625,6775522.55213,7294.28789832,-851.665909306,-0.00294080975674,0.0,0.0,0.00500886897761,-60523.137154,265,0.989889963605,0.0,6.69367432571e-17,115,-3233.68612666,6775522.55213
32.4103215605,1.19021059086e+14,1313.71509553,-0.00488053642904,0.00978188823012,7638723.89913,7907.33766515,-810.288401109,-0.00241874567991,0.0,0.0,0.00488053642904,-79745.6868054,263,0.990377465272,0.0,8.32293060015e-17,116,-3052.81334745,7638723.89913
32.4073872032,1.18672320681e+14,13455.0346564,-0.00337072206759,0.00646916878334,7207903.91179,7726.63620026,-783.219919318,-0.00250407678441,0.0,0.0,0.00337072206759,-83307.2416993,265,0.990244421472,0.0,-4.23722446799e-16,117,-2901.11778969,7207903.91179
32.427314324,1.21060837451e+14,1161.92062174,-0.00346987455005,0.009713947406,8877493.95575,8433.44808234,-894.73680056,-0.00268189021278,0.0,0.0,0.00346987455005,-71703.299766,263,0.991109661379,0.0,-2.09735661694e-16,118,-3529.32015589,8877493.95575
32.4462981865,1.23380992815e+14,1094.39249567,-0.00327489392826,0.00642241546645,4100785.87872,5762.54512927,-657.059793636,-0.00251791922935,0.0,0.0,0.00327489392826,-69199.1588432,261,0.991912549504,0.0,4.3127787291e-16,119,-2392.55419169,4100785.87872
32.4306550675,1.21465946966e+14,8749.46534278,-0.00497687802338,0.00960149209261,11176586.4762,9610.38933548,-940.803029884,-0.00220249096408,0.0,0.0,0.00497687802338,-90174.6965349,264,0.991248659981,0.0,-1.37353291673e-16,120,-3725.97816799,11176586.4762
32.4352737492,1.22028257076e+14,1546.96131296,-0.00466132863599,0.00999285779372,4078606.15561,5527.38127863,-744.550685331,-0.00349844004704,0.0,0.0,0.00466132863599,-42193.1531499,263,0.991441678137,0.0,4.77692113939e-17,121,-2687.91952677,4078606.15561
32.4381005824,1.22373698631e+14,1164.50009024,-0.00444375093296,0.00991003172482,5496864.97406,6604.6027256,-756.242675793,-0.00269978070737,0.0,0.0,0.00444375093296,-53300.130641,263,0.991555134031,0.0,1.03198267051e-16,122,-2682.45295662,5496864.97406
32.4401937948,1.22630121042e+14,1121.8596796,-0.00405394313017,0.00883406818926,7170292.65952,7566.08038157,-773.385095584,-0.00221032256206,0.0,0.0,0.00405394313017,-73229.7605599,262,0.991646345712,0.0,1.3254900119e-16,123,-2980.24739203,7170292.65952
32.4482881383,1.23626759496e+14,856.413029426,-0.00430797000997,0.00982073087395,9299464.27871,8726.71875299,-845.776963734,-0.002299417042,0.0,0.0,0.00430797000997,-65174.0615501,261,0.991989012556,0.0,5.26094270899e-16,124,-3352.55726888,9299464.27871
32.4686668348,1.26171957536e+14,9391.50750569,-0.00349960108844,0.00642817704459,7970238.22606,8092.35764602,-757.920794062,-0.00244580523078,0.0,0.0,0.00349960108844,-74314.3949772,262,0.992875477204,0.0,-8.18187400478e-17,125,-3043.05285664,7970238.22606
32.4715532878,1.26536673075e+14,7750.4598097,-0.0033589260281,0.00641883993691,3322826.95201,4983.17532706,-694.362567681,-0.00326744783673,0.0,0.0,0.0033589260281,-35148.0398137,263,0.992996571889,0.0,1.97586774381e-17,126,-2434.59356029,3322826.95201
32.4676510706,1.26043861639e+14,1109.70238748,-0.00415977348775,0.00989896704202,9284411.45775,8730.88395785,-844.521005888,-0.00212167852127,0.0,0.0,0.00415977348775,-101018.543551,264,0.992825611835,0.0,4.51651093805e-17,127,-3239.97343951,9284411.45775
32.4751594888,1.2699381353e+14,1276.46805487,-0.00359853344398,0.00647917932832,4286978.23121,5859.64248926,-677.893679741,-0.00331476052248,0.0,0.0,0.00359853344398,-61238.4937457,260,0.99315886618,0.0,-2.27284696631e-17,128,-2500.24216523,4286978.23121
32.4778721148,1.27338767897e+14,1350.54494924,-0.00343972838055,0.00641347605931,7367131.5443,7660.03864255,-803.558552016,-0.0023286795847,0.0,0.0,0.00343972838055,-59178.4469838,262,0.993278236809,0.0,2.63395359896e-16,129,-3190.07171576,7367131.5443
32.4762346922,1.27130431134e+14,1165.54144092,-0.0046238897314,0.00980372757032,5132763.84763,6481.24949117,-712.289782464,-0.00286946012533,0.0,0.0,0.0046238897314,-60525.029597,260,0.99320470144,0.0,1.34145520931e-16,130,-2631.34053975,5132763.84763
32.4844417442,1.28178090408e+14,1289.17609791,-0.00441101050667,0.00960120162134,8346816.5778,8432.37473156,-783.259785173,-0.00202910455533,0.0,0.0,0.00441101050667,-85237.1566372,262,0.993558268287,0.0,-3.68194949283e-16,131,-3029.12605868,8346816.5778
32.4766909903,1.27188453752e+14,1164.38154116,-0.00450754854785,0.0099373260356,8535820.02811,8450.30697296,-812.768529563,-0.00221910331533,0.0,0.0,0.00450754854785,-68461.8977561,262,0.993224120773,0.0,-1.24404875183e-16,132,-3239.12566257,8535820.02811
32.4747322662,1.26939570491e+14,1297.53013834,-0.00471459203496,0.00994427514689,12098261.1864,9862.66544627,-981.094058894,-0.00220288405073,0.0,0.0,0.00471459203496,-83559.3845381,264,0.993141868178,0.0,2.23272935872e-16,133,-3986.25302133,12098261.1864
32.4650208054,1.25712768483e+14,1370.05258964,-0.00414479822169,0.00646173123624,4832412.45081,6103.41862678,-751.357254524,-0.00323650598717,0.0,0.0,0.00414479822169,-47291.7046505,263,0.992717005462,0.0,2.2088397751e-16,134,-2782.43409003,4832412.45081
32.4626284706,1.2541238091e+14,1529.4978869,-0.003831631895,0.00642735487477,14367104.0711,11000.4762256,-1027.75038707,-0.00217110517822,0.0,0.0,0.003831631895,-80588.8690954,264,0.992614134768,0.0,1.62481591642e-16,135,-4226.74611436,14367104.0711
32.4541421635,1.24352596128e+14,1088.93199177,-0.00340630628816,0.00643414343688,10049891.0289,8959.77885705,-925.258304546,-0.00250935554574,0.0,0.0,0.00340630628816,-73575.6480684,264,0.992250148667,0.0,-9.34933096198e-17,136,-3678.1156755,10049891.0289
32.4436891194,1.23059503103e+14,15050.5383672,-0.0037827117499,0.00991278103803,5554108.93376,6672.00497191,-683.802361379,-0.00248110417247,0.0,0.0,0.0037827117499,-51186.9098006,265,0.991803763696,0.0,3.4690359085e-16,137,-2572.76176958,5554108.93376
32.4467852556,1.23441102528e+14,1372.74782778,-0.003921169426,0.00642206648872,10016602.5937,8878.38139797,-937.373188241,-0.00252815005005,0.0,0.0,0.003921169426,-72102.0261889,264,0.991945803259,0.0,1.49669914871e-16,138,-3722.30439626,10016602.5937
32.441143844,1.22746681053e+14,1266.89254394,-0.00416086858956,0.00982847636512,8370530.15286,8012.5632475,-893.963834819,-0.00289696992286,0.0,0.0,0.00416086858956,-56255.3567523,263,0.991705640635,0.0,2.22907444896e-17,139,-3584.51687811,8370530.15286
32.4326067137,1.21703236992e+14,1684.59247649,-0.00350504118782,0.00641300100302,5287020.09193,6272.28110873,-793.95099155,-0.00336447065606,0.0,0.0,0.00350504118782,-44745.1010487,265,0.991324206063,0.0,6.08552262678e-17,140,-3013.44329148,5287020.09193
32.4259061534,1.20890483104e+14,1084.05281989,-0.00468070723271,0.00988800008728,9952101.53012,8708.0980463,-963.664257766,-0.00250834375141,0.0,0.0,0.00468070723271,-61114.8914825,265,0.991041562897,0.0,1.90796556384e-16,141,-3850.45812959,9952101.53012
32.4209025299,1.20287103447e+14,1328.4984157,-0.00445411682343,0.00993767260073,10357824.3931,9142.15667525,-876.694837668,-0.0024768144113,0.0,0.0,0.00445411682343,-61106.0729402,262,0.990832244541,0.0,2.31508969541e-16,142,-3584.05636086,10357824.3931
32.4195923256,1.20129605971e+14,1231.3049174,-0.00364503812319,0.00642148882498,8227028.0844,8300.23861396,-768.696569373,-0.0023672279969,0.0,0.0,0.00364503812319,-82992.0161091,261,0.990769857714,0.0,-1.0682065986e-16,143,-3098.83314541,8227028.0844
32.4219146759,1.20408913193e+14,1311.52690462,-0.00435881763792,0.00986512790919,6650003.29323,7174.23003014,-794.282245767,-0.00306673721231,0.0,0.0,0.00435881763792,-54914.9214892,262,0.990868516716,0.0,6.9237689061e-18,144,-3066.54788793,6650003.29323
32.4324597388,1.21685350986e+14,10172.5213364,-0.00393123823424,0.00966892515138,6698806.19451,7256.8652043,-779.563355133,-0.00258513802458,0.0,0.0,0.00393123823424,-55214.0027971,264,0.991333616271,0.0,-8.76930964263e-17,145,-2942.310193,6698806.19451
32.4246966447,1.20744353409e+14,1103.41228937,-0.005506552533,0.0098804595483,9283190.02836,8708.78067354,-834.255759031,-0.00235119106699,0.0,0.0,0.005506552533,-75395.3879042,263,0.990994498708,0.0,-1.81464090785e-16,146,-3385.10262672,9283190.02836
32.4265994002,1.20974319103e+14,1310.72183233,-0.00501526413724,0.00974989895913,6053465.6378,6837.46979015,-796.367303433,-0.00288807303332,0.0,0.0,0.00501526413724,-48910.9660808,263,0.991079852018,0.0,3.44993499208e-16,147,-3034.59281437,6053465.6378
32.4109174318,1.19092001455e+14,1378.78196748,-0.00474477016806,0.00986326270951,3957075.36515,5358.14702178,-761.112532518,-0.00368608908523,0.0,0.0,0.00474477016806,-34372.6303312,264,0.990402430931,0.0,-2.18649450342e-16,148,-2703.66389207,3957075.36515
32.4123127307,1.19258286369e+14,1392.99520518,-0.00357479769431,0.00645782027633,10416914.7229,9354.65441408,-862.41392669,-0.00202993145253,0.0,0.0,0.00357479769431,-80549.1231821,263,0.990474398414,0.0,2.13684929305e-16,149,-3391.71939808,10416914.7229
32.4163680983,1.19742904556e+14,1362.13801761,-0.00430667774622,0.00999792551735,10072672.9659,8904.35509736,-885.632306541,-0.00225298674987,0.0,0.0,0.00430667774622,-69368.5108212,262,0.990652604018,0.0,3.62621703553e-16,150,-3804.37877918,10072672.9659
32.4093540667,1.18905962638e+14,1456.10211424,-0.00395311059757,0.00961227328793,7396628.23147,7830.06607535,-729.625875685,-0.00239554388756,0.0,0.0,0.00395311059757,-76642.1355092,261,0.990355656422,0.0,-1.80215937748e-16,151,-2803.83304874,7396628.23147
32.4076539989,1.18703986172e+14,1584.82724384,-0.00456794579002,0.00994548820628,9865787.77114,9198.19097369,-767.921750176,-0.00205772484871,0.0,0.0,0.00456794579002,-79495.9453448,260,0.990275028621,0.0,3.49482001955e-16,152,-3210.20127469,9865787.77114
32.4032190583,1.18178706697e+14,922.243156798,-0.00482319098743,0.00994205206425,6152091.86038,6946.80744452,-793.494080338,-0.00328930328835,0.0,0.0,0.00482319098743,-51045.231531,262,0.990085380708,0.0,4.1965425217e-16,153,-3183.3693926,6152091.86038
32.3958813157,1.17314715521e+14,1313.10053713,-0.00419482723333,0.00928726711219,8677943.04675,8416.37319967,-772.570102786,-0.00190461068989,0.0,0.0,0.00419482723333,-68722.5236636,262,0.98976326493,0.0,-2.19569408302e-17,154,-3162.23598596,8677943.04675
32.4072970015,1.18661616719e+14,1414.97104387,-0.00408921365645,0.00982442840107,11338171.1702,9688.32378633,-894.52806064,-0.00223835945829,0.0,0.0,0.00408921365645,-72946.4654288,262,0.990252717922,0.0,1.57332214093e-17,155,-3785.33263372,11338171.1702
32.4041905536,1.18293572545e+14,1237.84848382,-0.00378000977074,0.00992911226642,7472808.56291,7778.12539145,-783.79333258,-0.00265625252094,0.0,0.0,0.00378000977074,-62905.5664337,262,0.990120636926,0.0,3.22735377654e-16,156,-3226.22895474,7472808.56291
32.4193934045,1.20105712032e+14,1049.08451698,-0.00411636107788,0.00654969381064,7149059.23532,7282.39507753,-859.865424019,-0.0031739346428,0.0,0.0,0.00411636107788,-61967.5334038,264,0.990779679362,0.0,3.73277881813e-16,157,-3484.26446281,7149059.23532
32.4140836228,1.19469667046e+14,1440.89168743,-0.00470769387662,0.00992635275264,9706363.4133,8794.42933296,-911.276820409,-0.00271392825123,0.0,0.0,0.00470769387662,-68861.4825763,262,0.990554173025,0.0,-3.75410923915e-17,158,-3808.16883924,9706363.4133
32.4094656335,1.18919229332e+14,1099.89815672,-0.00319778243529,0.00950584823492,13007495.5361,10459.5569708,-906.018437225,-0.0020626066383,0.0,0.0,0.00319778243529,-78573.5471469,263,0.990358688933,0.0,1.0666932429e-16,159,-3690.87538483,13007495.5361
32.4087045658,1.18828758186e+14,1331.49255924,-0.00496242154879,0.00961466254989,5073633.92925,6539.51831535,-684.550551144,-0.0024610402011,0.0,0.0,0.00496242154879,-83254.6411839,262,0.990347681154,0.0,-4.41519139939e-16,160,-2424.60837567,5073633.92925
32.4063144689,1.18545085072e+14,1408.40702686,-0.0048638653299,0.00970389719606,10806581.4912,9587.98924005,-827.656000806,-0.001869975062,0.0,0.0,0.0048638653299,-87277.8153242,262,0.99025005835,0.0,-5.0896509508e-16,161,-3358.73471666,10806581.4912
32.4177370313,1.19906936822e+14,1395.37874245,-0.00384059790246,0.00996267438077,13651391.6258,10710.6628443,-874.743106166,-0.00158002003932,0.0,0.0,0.00384059790246,-86362.5867985,261,0.9907395875,0.0,1.96510224858e-16,162,-3761.01145402,13651391.6258
32.4064526623,1.18561468352e+14,1123.6317897,-0.00436158717398,0.00993710176209,4668279.36151,6162.71667067,-641.649612802,-0.00233688349608,0.0,0.0,0.00436158717398,-49193.5996586,260,0.990255481544,0.0,-5.96293783344e-16,163,-2438.74867943,4668279.36151
32.4002288755,1.17825858565e+14,1229.36629844,-0.00372267468719,0.00975415867617,5413071.62056,6720.01944488,-638.023050746,-0.00212752581881,0.0,0.0,0.00372267468719,-69990.357099,260,0.989985588078,0.0,-1.26401584574e-16,164,-2462.89638611,5413071.62056
32.3928893453,1.16964237934e+14,867.591546994,-0.00475274239867,0.00981336967892,4361137.69182,5911.712536,-689.297171187,-0.00259818461657,0.0,0.0,0.00475274239867,-59299.2943295,262,0.989676890739,0.0,-3.09898153591e-16,165,-2392.38619122,4361137.69182
32.395859202,1.17312121285e+14,614.76945325,-0.00406958589073,0.00965964354723,5800883.62334,6806.38910872,-754.476238774,-0.00293307195078,0.0,0.0,0.00406958589073,-62633.4317469,261,0.989802184097,0.0,7.00597799836e-17,166,-2827.04013222,5800883.62334
32.3827985195,1.15789907131e+14,938.221011607,-0.00430653526886,0.00977418297663,12745155.7022,10314.3883213,-914.263879965,-0.00234650506194,0.0,0.0,0.00430653526886,-81973.9058644,261,0.989232480536,0.0,1.28256475116e-16,167,-3979.27942378,12745155.7022
32.3886978691,1.16475011118e+14,1451.72430739,-0.00418252931471,0.00988820993751,5016937.12402,6456.66542477,-666.666276544,-0.00227987919672,0.0,0.0,0.00418252931471,-71692.4636873,262,0.989490142481,0.0,8.24646971142e-18,168,-2331.96589754,5016937.12402
32.3889417063,1.16503415518e+14,1134.09051283,-0.00381127399841,0.00968839823353,4636653.49604,6138.59905647,-625.060878003,-0.00239192169088,0.0,0.0,0.00381127399841,-63769.0431677,261,0.989498482764,0.0,-2.51622608005e-16,169,-2364.02714348,4636653.49604
32.4035516073,1.18218013447e+14,1007.99409265,-0.00483488220921,0.00991675524413,5120815.11162,6404.36469023,-706.797999776,-0.00269993913122,0.0,0.0,0.00483488220921,-51500.9729057,261,0.990125316941,0.0,-1.7118539936e-16,170,-2642.87518684,5120815.11162
32.4058433758,1.18489252458e+14,1139.86318306,-0.00353977538203,0.00666437438921,5143518.41402,6301.89310557,-732.366630601,-0.00314763083734,0.0,0.0,0.00353977538203,-58200.0529409,261,0.990224364072,0.0,9.55246134314e-17,171,-2838.00960331,5143518.41402
32.4005609771,1.1786499522e+14,846.751795488,-0.00498852623977,0.00926366751029,6447126.44449,7402.28060656,-676.957234963,-0.00240353976228,0.0,0.0,0.00498852623977,-73348.2517691,261,0.989995677337,0.0,2.10123636222e-17,172,-2609.54839941,6447126.44449
32.4014689097,1.17972057283e+14,1345.60285283,-0.00366973832942,0.00998833804534,7130986.89366,7542.34301103,-790.075228939,-0.00264966312856,0.0,0.0,0.00366973832942,-69577.7367458,262,0.990036715565,0.0,1.54928267911e-16,173,-3154.93616152,7130986.89366
32.3932303746,1.17004132966e+14,955.898461136,-0.00446520031767,0.00997257909267,6940533.93939,7630.25013833,-717.603878603,-0.00233972441044,0.0,0.0,0.00446520031767,-80299.6372414,262,0.989680900063,0.0,-3.41623438695e-16,174,-2728.62597647,6940533.93939
32.396581247,1.17396856502e+14,1073.35193802,-0.00387565035935,0.00995476840634,12481672.5124,10101.1417787,-975.906855502,-0.0025418620289,0.0,0.0,0.00387565035935,-79094.5551427,262,0.989838757894,0.0,-7.90506088138e-17,175,-4042.13198457,12481672.5124
32.3939465487,1.17087958309e+14,1216.27267687,-0.00352402213637,0.00641388028629,11443659.6498,9873.07022991,-768.021015108,-0.00187062348442,0.0,0.0,0.00352402213637,-77036.8739129,261,0.989736262779,0.0,3.86024960835e-16,176,-3177.08341157,11443659.6498
32.3935085415,1.17036684171e+14,1239.98858943,-0.00400014265642,0.00984486673652,7243869.80716,7717.95624003,-721.656213589,-0.00238891369468,0.0,0.0,0.00400014265642,-62652.4222075,262,0.989715292515,0.0,-3.20788307352e-17,177,-2848.08649964,7243869.80716
32.3889873265,1.16508730549e+14,1330.28435334,-0.00368707275597,0.00986983853178,5568996.53691,6732.5009134,-722.100967645,-0.00287748135924,0.0,0.0,0.00368707275597,-58633.8673587,262,0.989518810387,0.0,-1.69961507749e-16,178,-2625.0027687,5568996.53691
32.3824039905,1.15744233659e+14,1456.10274428,-0.00372359820149,0.00926048155481,10300285.3361,9402.21756501,-834.709295996,-0.00215744440955,0.0,0.0,0.00372359820149,-73262.4647335,262,0.989241677654,0.0,-4.25394879725e-17,179,-3263.65005506,10300285.3361
32.373497232,1.14717905147e+14,1347.4249581,-0.00424405457326,0.00892258200864,7938478.03429,8231.55071713,-755.800813181,-0.00212650397585,0.0,0.0,0.00424405457326,-79993.8730754,262,0.988862005009,0.0,-6.09375594156e-17,180,-2990.91462411,7938478.03429
32.3599265781,1.13171623912e+14,1068.27705285,-0.00423814523162,0.00908025466645,9120829.78816,9009.13917364,-725.20886051,-0.00159869628476,0.0,0.0,0.00423814523162,-99318.0474424,262,0.988288990256,0.0,2.65922354517e-17,181,-2738.40553658,9120829.78816
32.3596456429,1.13139834478e+14,831.283152334,-0.00386404706231,0.00983436300022,5814193.34761,6735.43600349,-808.165289383,-0.0033157772419,0.0,0.0,0.00386404706231,-61501.2045142,262,0.988288223797,0.0,-8.58996541195e-17,182,-3049.55189087,5814193.34761
32.3536812324,1.12467030504e+14,1153.5607817,-0.00351472216317,0.00999534049013,3356265.78871,5364.89100056,-563.756078026,-0.00208478880264,0.0,0.0,0.00351472216317,-78271.0757487,260,0.988039535047,0.0,1.03036465184e-16,183,-1854.16519569,3356265.78871
32.3410810729,1.11058818452e+14,1286.44017484,-0.00370829655755,0.00642813003694,7899593.57935,8152.38926553,-799.346662039,-0.0022241418486,0.0,0.0,0.00370829655755,-93953.536015,262,0.987510421587,0.0,-2.56882977186e-16,184,-2956.36409212,7899593.57935
32.3387969896,1.1080544034e+14,1444.12902741,-0.0033976978453,0.00646560252609,2425671.51924,4352.8453524,-589.857981845,-0.0030714750405,0.0,0.0,0.0033976978453,-41262.8830379,261,0.987418246991,0.0,3.96059810272e-16,185,-1999.21228112,2425671.51924
32.3366289069,1.10565465216e+14,1042.14778934,-0.0039182670601,0.00996631628401,6694292.39276,7706.79465914,-709.833427574,-0.0017543366166,0.0,0.0,0.0039182670601,-92202.2919763,261,0.987324251253,0.0,-3.42905408356e-18,186,-2510.00525855,6694292.39276
32.3332832656,1.10196170937e+14,1242.47769213,-0.00390610986425,0.0097762107365,6026600.23911,7041.75261654,-743.508202005,-0.00259808273752,0.0,0.0,0.00390610986425,-49975.4757287,261,0.987181742967,0.0,7.4917662445e-17,187,-2894.24959191,6026600.23911
32.3199148259,1.08732823209e+14,1346.74280761,-0.00402486217987,0.00923635993398,7522654.38942,8110.88980635,-725.321776943,-0.00165351179516,0.0,0.0,0.00402486217987,-80515.1723213,260,0.986599472027,0.0,-8.1590560709e-17,188,-2703.89312531,7522654.38942
32.3197497028,1.08714870388e+14,1232.09281478,-0.00324121744839,0.00661255245066,9997805.86342,9242.40013291,-815.244756954,-0.00172465136936,0.0,0.0,0.00324121744839,-83189.1935875,261,0.986604365599,0.0,-7.79877639855e-17,189,-3259.35306637,9997805.86342
32.3235705452,1.0913104734e+14,1251.58140804,-0.00259849123052,0.00643378938374,3489703.46587,5186.33636996,-646.070902039,-0.00280755639991,0.0,0.0,0.00259849123052,-34812.4255359,261,0.986765578614,0.0,-4.91748979673e-16,190,-2376.72193496,3489703.46587
32.3273465037,1.09543900616e+14,1359.6419664,-0.00445912916286,0.00952428250243,3271988.25533,5078.1299442,-637.648726873,-0.00292234023301,0.0,0.0,0.00445912916286,-44973.1849449,260,0.986926878694,0.0,1.95677290125e-16,191,-2214.09290178,3271988.25533
32.3307650501,1.09919022347e+14,1213.76884422,-0.00337871033771,0.00981070476741,4250105.88772,6022.84564427,-666.485037599,-0.00223164334732,0.0,0.0,0.00337871033771,-64940.8170019,261,0.987077434313,0.0,4.73581149675e-17,192,-2307.97865451,4250105.88772
32.3293562551,1.09764278003e+14,1077.37143788,-0.00375349577628,0.0099739639575,6327103.04672,7408.6789549,-676.146655251,-0.00187084060031,0.0,0.0,0.00375349577628,-95259.0097796,260,0.987019483935,0.0,-6.72791131151e-18,193,-2499.09304846,6327103.04672
32.3325711854,1.10117730362e+14,1323.73216214,-0.00415336672321,0.00994283374639,4969381.70302,6438.82738469,-672.734117087,-0.00211367124952,0.0,0.0,0.00415336672321,-53990.1100199,260,0.987160058882,0.0,-3.63198875107e-16,194,-2586.19159604,4969381.70302
32.3326471821,1.10126099261e+14,973.816491964,-0.00285508804367,0.0066064708622,6046965.87659,7186.60430893,-710.695263741,-0.00229400720196,0.0,0.0,0.00285508804367,-74565.8399681,261,0.987160981283,0.0,-1.2478154972e-16,195,-2604.59258684,6046965.87659
32.3333829447,1.10207155741e+14,1044.90849015,-0.00504756706478,0.0098836658417,3504099.75654,5288.60088677,-634.492789291,-0.00288937497931,0.0,0.0,0.00504756706478,-46782.3132081,261,0.98720563068,0.0,-9.17525113311e-17,196,-2255.09444725,3504099.75654
32.3384214227,1.10763833303e+14,1321.41836691,-0.00287103209603,0.00642688937291,7046138.44509,7633.55578106,-736.222884099,-0.00219829099034,0.0,0.0,0.00287103209603,-88179.0595204,261,0.987423934171,0.0,2.15799333017e-16,197,-2847.45862872,7046138.44509
32.3324207761,1.10101168871e+14,1616.94765941,-0.0034358822436,0.00993054011391,4161966.68888,5825.86386446,-651.216584201,-0.00264070291272,0.0,0.0,0.0034358822436,-55854.2713959,261,0.98716466989,0.0,-3.02613987563e-16,198,-2284.37106934,4161966.68888
32.3314219633,1.09991253326e+14,842.138367132,-0.00411958963622,0.00993621730365,3980980.31288,5575.98515071,-649.342913418,-0.00287792753313,0.0,0.0,0.00411958963621,-49260.0127811,260,0.987114157863,0.0,-1.89991284632e-16,199,-2376.98146881,3980980.31288
