vf_MeanKL,MeanKL,AveragePolicyStd,AverageReturn,LossBefore,MeanKLBefore,Iteration,Perplexity,dLoss,MinReturn,AverageDiscountedReturn,StdReturn,LossAfter,vf_LossAfter,Entropy,vf_LossBefore,vf_dLoss,NumTrajs,MaxReturn,ExplainedVariance
0.0,0.00640422809707,0.97624434853,-11211.7836091,-3.46491711024e-16,0.0,466,8.44746621812e+13,0.0181596011412,-112738.316431,-2632.50664394,6995.87983862,-0.0181596011412,2482593.71029,32.0674727495,2482593.71029,0.0,436,15.3191452059,0.00037288459778
0.0,0.00999264373346,0.975978611432,-10925.6301616,3.88413131039e-16,0.0,467,8.39342336717e+13,0.0254753875409,-33559.5288169,-2413.33181367,4954.39708613,-0.0254753875409,2139034.57712,32.0610546756,2139034.57712,0.0,434,72.2188934651,0.000543814979928
0.0,0.00997499919288,0.976126103093,-11447.0492939,-3.8108752014e-16,0.0,468,8.42166590274e+13,0.0235954709156,-63059.2658055,-2701.92965447,6471.40749192,-0.0235954709156,2813687.36293,32.0644138683,2813687.36293,0.0,437,-24.3974640334,0.000347478735118
0.0,0.00996088994645,0.975941468384,-10922.7352189,1.11997758405e-16,0.0,469,8.38515257296e+13,0.0229933733243,-59670.549491,-2432.91671418,5271.33496519,-0.0229933733243,2294531.58693,32.0600688,2294531.58693,0.0,425,679.405277661,0.000467781500447
0.0,0.00998897258565,0.975839834315,-11194.3801208,-5.47392496444e-16,0.0,470,8.36345720997e+13,0.0251832554354,-49946.3040386,-2539.2972366,5359.25737737,-0.0251832554354,2249467.05146,32.0574780924,2249467.05146,0.0,426,7.52565258958,0.000499864910682
0.0,0.00999342827636,0.975636662107,-11492.3366486,1.19425374104e-16,0.0,471,8.32279130295e+13,0.0203931068829,-100260.252252,-2691.60618286,6758.46288782,-0.0203931068829,3194515.12771,32.0526039006,3194515.12771,0.0,429,85.7672945257,0.000235877491703
0.0,0.00996143221977,0.975646187419,-11138.9698682,-1.0355048937e-15,0.0,472,8.32385849295e+13,0.0199773889065,-92125.5956886,-2578.43703838,6159.36330228,-0.0199773889065,2862243.1473,32.0527321174,2862243.1473,0.0,427,-168.697218187,0.000289389112327
0.0,0.00996572248002,0.975491551699,-11199.1010267,1.85874531361e-16,0.0,473,8.29117662101e+13,0.0228653049354,-106519.033639,-2701.24903934,7657.50276371,-0.0228653049354,2654135.50153,32.0487981006,2654135.50153,0.0,436,90.2371228578,0.000351141124599
0.0,0.00998142957339,0.975078550352,-11216.1609614,-7.36618607563e-16,0.0,474,8.21200159127e+13,0.0221986769743,-92378.9566072,-2604.23333922,6683.36183,-0.0221986769743,2577262.5166,32.0392029019,2577262.5166,0.0,434,35.6458112407,0.000369394159709
0.0,0.00998193052681,0.975009933638,-10463.1697809,-2.28606682299e-16,0.0,475,8.19553357449e+13,0.0236426725217,-67427.2280196,-2412.25633802,5551.49814767,-0.0236426725217,2304954.67845,32.0371955288,2304954.67845,0.0,436,38.9044447759,0.000408753391972
0.0,0.0099873189753,0.974888089874,-11039.4742599,3.73110719045e-17,0.0,476,8.16970113474e+13,0.01990322576,-121791.157913,-2517.66627336,7867.50402135,-0.01990322576,3961786.12937,32.0340385363,3961786.12937,0.0,431,296.307591807,0.000160105111981
0.0,0.00997349481703,0.974904652619,-10537.3612167,8.79651747348e-18,0.0,477,8.17013793293e+13,0.0245153662544,-47664.4855065,-2410.99416339,5242.28505298,-0.0245153662544,2086389.69116,32.0340920005,2086389.69116,0.0,439,101.836665446,0.000545591507464
0.0,0.00998990261793,0.97425227657,-10389.1690491,3.24961036628e-17,0.0,478,8.04056396548e+13,0.0256473041359,-30487.1220999,-2266.76248721,4647.24984441,-0.0256473041359,1956660.75706,32.0181054346,1956660.75706,0.0,428,66.2538596616,0.000523828525901
0.0,0.00996477777377,0.974245168537,-10770.6805953,5.56587390169e-17,0.0,479,8.0360722839e+13,0.0221461779414,-65020.1340881,-2599.35851824,5714.4756481,-0.0221461779414,2116335.92207,32.0175466508,2116335.92207,0.0,432,68.7147130318,0.000448123662418
0.0,0.00998353284266,0.97398011617,-10450.9858107,-7.33760650881e-17,0.0,480,7.98625239301e+13,0.0242970426587,-51863.8580621,-2419.62444566,5092.82119874,-0.0242970426587,1963491.51199,32.0113278215,1963491.51199,0.0,432,122.360397378,0.000493640181967
0.0,0.00998391775,0.973986862829,-10851.7483858,-1.17225768813e-16,0.0,481,7.98235383516e+13,0.0248454090389,-43316.3786821,-2549.77349292,5179.69409512,-0.0248454090389,2079794.73537,32.0108395437,2079794.73537,0.0,426,-184.573196652,0.000532164128822
0.0,0.00997900863572,0.973717203557,-9952.86987039,1.34687357498e-16,0.0,482,7.93011121142e+13,0.0250860912376,-33649.9911366,-2314.6124528,4769.36124137,-0.0250860912376,1772699.62288,32.0042732686,1772699.62288,0.0,432,101.200478464,0.000528287888335
0.0,0.00997669292022,0.973431690966,-10283.5717462,-2.31680934799e-16,0.0,483,7.87495830486e+13,0.0243035289923,-48702.2619289,-2441.34997759,5789.46735813,-0.0243035289923,2113169.20175,31.997294099,2113169.20175,0.0,437,82.5350572124,0.00041467669959
0.0,0.00997301667173,0.973072704249,-10675.583875,-7.69446536537e-16,0.0,484,7.80611735816e+13,0.0201696762872,-104271.536691,-2956.14145747,7778.55870886,-0.0201696762872,2046469.74639,31.9885139119,2046469.74639,0.0,427,129.200325168,0.000424279899764
0.0,0.00992652347415,0.972701042311,-10430.0244362,2.52885669602e-16,0.0,485,7.73769753223e+13,0.0204149460449,-90197.1978608,-2454.58164097,5785.74948481,-0.0204149460449,1930811.23573,31.9797103758,1930811.23573,0.0,422,38.2892346032,0.000493492241323
0.0,0.00640523907787,0.972255779368,-10484.7650004,-1.04755502436e-15,0.0,486,7.6556167273e+13,0.0175208417827,-103469.083997,-2588.92206384,6693.36406622,-0.0175208417827,2033578.50819,31.9690458001,2033578.50819,0.0,427,15.6524627744,0.000419028037552
0.0,0.00998033552367,0.971987999233,-10176.1698964,-1.17229293024e-16,0.0,487,7.60458441874e+13,0.0246214645067,-47302.6707594,-2551.64930686,5219.00725489,-0.0246214645067,1827624.80546,31.9623574873,1827624.80546,0.0,430,120.825774717,0.000536325136674
0.0,0.00996779131618,0.971666414469,-10003.0019814,-5.61097217144e-16,0.0,488,7.54722852776e+13,0.022761533743,-48921.9166702,-2390.39165786,5171.02155628,-0.022761533743,1946187.56247,31.9547866224,1946187.56247,0.0,430,1023.97792775,0.000434122261589
0.0,0.00997882255256,0.971410588234,-10034.686884,-1.29402943757e-16,0.0,489,7.49974260364e+13,0.021170502196,-104833.31278,-2393.63013165,7707.6227725,-0.021170502196,3341003.67721,31.9484749094,3341003.67721,0.0,438,104.598278341,0.000179679720657
0.0,0.00640395788138,0.971731783529,-9804.99688735,-4.66095031604e-16,0.0,490,7.55550114236e+13,0.0194760677954,-60412.527446,-2451.29558034,5365.87459263,-0.0194760677954,1698699.55408,31.955882135,1698699.55408,0.0,427,62.4415527614,0.00052881750249
0.0,0.00642012376868,0.971436062216,-9594.46488717,2.33165158009e-16,0.0,491,7.500260297e+13,0.0179500497309,-80937.0910339,-2204.59030067,5781.54598563,-0.0179500497309,2237193.56144,31.9485439351,2237193.56144,0.0,429,481.01349953,0.000286757090708
0.0,0.0064028559015,0.971102026653,-10181.3916964,3.86309765508e-16,0.0,492,7.43959799601e+13,0.0201432030534,-44751.9531886,-2469.18490273,4804.15468256,-0.0201432030534,1912990.89684,31.9404230235,1912990.89684,0.0,431,92.3770359883,0.000484738644249
0.0,0.0099688470888,0.971133167386,-10286.1903229,-3.83926074263e-16,0.0,493,7.44230765242e+13,0.0203744921347,-147260.518911,-2306.45582862,8719.20304516,-0.0203744921347,4446113.76404,31.940787178,4446113.76404,0.0,424,98.3106257546,0.000143515624047
0.0,0.00998616754902,0.971185810152,-10029.3045667,-1.23796411882e-16,0.0,494,7.45358725151e+13,0.0239311936981,-45702.4259251,-2348.03471015,5101.63375006,-0.0239311936981,1901325.98612,31.9423016357,1901325.98612,0.0,426,80.1134978461,0.000457164743467
0.0,0.0099663218715,0.97064133783,-9987.65015309,3.38597024128e-16,0.0,495,7.35638937985e+13,0.0199922347797,-86300.6502411,-2496.9756482,6048.61189234,-0.0199922347797,2195770.15941,31.9291754479,2195770.15941,0.0,424,68.2755040195,0.000306861340623
0.0,0.00640999058291,0.970639793699,-9734.44011989,3.60370905001e-16,0.0,496,7.35417789338e+13,0.0206039560147,-52817.5038378,-2277.03974644,5068.97369849,-0.0206039560147,1732802.1784,31.9288747815,1732802.1784,0.0,423,141.542794209,0.000547916922372
0.0,0.00997286861097,0.970236152376,-10645.2329511,-1.90925132274e-17,0.0,497,7.28209486959e+13,0.0237188563076,-176523.690785,-2581.32787737,9922.69925008,-0.0237188563076,4015903.38312,31.9190247865,4015903.38312,0.0,423,14.9996787581,0.000205698608221
0.0,0.00998975322149,0.970332256528,-9772.71074304,-3.06386549595e-16,0.0,498,7.29848211542e+13,0.0247765064715,-51300.3789223,-2287.53775078,5017.06577966,-0.0247765064715,1799062.97179,31.9212726061,1799062.97179,0.0,425,57.3475018595,0.000464559037363
0.0,0.00997458902473,0.970292969372,-9064.33220256,-2.73204881408e-16,0.0,499,7.28965229091e+13,0.0238371717627,-43790.5194038,-2160.96510596,4687.18325059,-0.0238371717627,1578052.24226,31.9200620571,1578052.24226,0.0,430,145.993225699,0.000534721370547
0.0,0.00997924936381,0.970269693294,-9274.73336352,1.65227931495e-16,0.0,500,7.27993031217e+13,0.024839621074,-33775.6990855,-2147.85138174,4391.82826696,-0.024839621074,1521228.27858,31.9187274986,1521228.27858,0.0,422,37.7587908146,0.000546024121257
0.0,0.00996442935385,0.970042279909,-9574.31627966,3.99057068938e-16,0.0,501,7.23854167731e+13,0.0224469466627,-69940.6583726,-2376.55078898,5538.84788186,-0.0224469466627,1689857.21731,31.9130259692,1689857.21731,0.0,429,56.103039169,0.0004886930644
0.0,0.00641122794071,0.969615597342,-9530.36908888,6.91357571297e-17,0.0,502,7.16453580376e+13,0.0195661711254,-64547.9443484,-2484.0383383,5783.58248772,-0.0195661711254,1651438.98874,31.9027494815,1651438.98874,0.0,424,32.2205336529,0.000515752364146
0.0,0.00641492141811,0.969384587724,-9570.10577389,-5.7960160656e-17,0.0,503,7.12279251633e+13,0.0190365330018,-50247.517474,-2326.17270873,4825.28495044,-0.0190365330018,1754537.65439,31.8969060648,1754537.65439,0.0,425,80.7068080813,0.000416719360991
0.0,0.00997205135256,0.968984095853,-9723.03604268,-2.88401877465e-17,0.0,504,7.05253042388e+13,0.0210801870036,-78162.1147417,-2490.18282449,6481.73020813,-0.0210801870036,2076209.8382,31.8869926867,2076209.8382,0.0,421,-30.6833560287,0.000322739050609
0.0,0.00998297449384,0.968939054181,-9014.02356635,9.9816086955e-17,0.0,505,7.04312677695e+13,0.0230510643493,-49463.7749482,-2160.92551673,4835.26912626,-0.0230510643493,1642257.07082,31.8856584249,1642257.07082,0.0,426,53.9216839568,0.000461525893264
0.0,0.00998545386552,0.968547559827,-8866.56174735,-8.95853757133e-18,0.0,506,6.97858477794e+13,0.0248512915406,-44271.1321159,-2058.74658096,4734.18600528,-0.0248512915406,1480260.9196,31.8764523513,1480260.9196,0.0,427,83.762958118,0.000527762008551
0.0,0.00998613447604,0.968255332514,-9282.89403601,-1.02521815302e-17,0.0,507,6.9296766291e+13,0.0220102542769,-84626.088951,-2368.50323995,6367.10402521,-0.0220102542769,1945610.45893,31.8694193586,1945610.45893,0.0,429,48.1489412553,0.000330376695817
0.0,0.00997093532578,0.968286843161,-9453.54768882,-1.20132954755e-16,0.0,508,6.93526647815e+13,0.0222584045051,-91751.6168678,-2592.80077546,7753.039729,-0.0222584045051,2223405.43947,31.8702256871,2223405.43947,0.0,428,56.2733656166,0.000320808664896
0.0,0.00999135168692,0.968384141167,-8827.64983289,2.43823284151e-16,0.0,509,6.95193014703e+13,0.0247681807287,-36355.2642647,-2105.01596673,4485.39274066,-0.0247681807287,1395167.30168,31.8726255489,1395167.30168,0.0,419,47.3072872105,0.000598091070889
0.0,0.00641104727434,0.967818322117,-9107.67487997,1.70712210478e-16,0.0,510,6.85733504147e+13,0.0134562463792,-223492.387773,-2416.44233128,11441.495682,-0.0134562463792,6122204.57546,31.8589250973,6122204.57546,0.0,434,68.0429404047,6.95634375516e-05
0.0,0.00997568172103,0.967552533808,-8944.80051227,-2.41597100317e-16,0.0,511,6.81519010404e+13,0.0251978283078,-48182.0304194,-2100.66137839,4679.39613097,-0.0251978283078,1518729.13536,31.8527601686,1518729.13536,0.0,422,51.8237855986,0.000480077644682
0.0,0.00999000994539,0.967273312578,-8784.5853984,-2.26669448805e-16,0.0,512,6.76548435908e+13,0.0229844968349,-53116.1605964,-2188.9950161,4937.98915877,-0.0229844968349,1443282.01578,31.8454400658,1443282.01578,0.0,424,41.8352833593,0.000500415786951
0.0,0.00999127799855,0.966911718044,-8953.29381886,3.18324566977e-16,0.0,513,6.70640896376e+13,0.0239459802604,-36069.7561413,-2264.07069234,4380.44385348,-0.0239459802604,1447233.57938,31.8366698399,1447233.57938,0.0,423,26.3862117163,0.000492414735154
0.0,0.00991989288949,0.966435100082,-15200.1067899,-4.01488378438e-18,0.0,514,6.62885720639e+13,0.00680275711403,-2590952.67061,-8119.92470693,123686.362257,-0.00680275711403,151218015.352,31.8250386312,151218015.352,0.0,436,54.557050088,3.46289933972e-06
0.0,0.00994314779573,0.966202733809,-9241.08142951,7.62510386457e-17,0.0,515,6.590627943e+13,0.0218359831415,-147360.811688,-2603.49766458,9077.15534821,-0.0218359831415,1942016.20635,31.8192548402,1942016.20635,0.0,424,387.603275739,0.000278386634733
0.0,0.00998131112628,0.966301823549,-8744.47649366,-4.84541042042e-17,0.0,516,6.60294768429e+13,0.0251372660063,-28653.2847672,-2108.86667772,4596.47633978,-0.0251372660063,1420797.76098,31.8211223771,1420797.76098,0.0,432,92.5224842741,0.000560836460244
0.0,0.00996918999988,0.966102700723,-8871.78692117,-5.72864593334e-17,0.0,517,6.5701618471e+13,0.023102361599,-55517.3998192,-2175.16835074,5682.72920262,-0.023102361599,1844788.09711,31.8161446754,1844788.09711,0.0,420,27.9411259677,0.000332019552474
0.0,0.0099464483211,0.966571780271,-12584.2884789,-4.6551947857e-17,0.0,518,6.64360130539e+13,0.0120967437592,-1873413.44626,-5012.52797948,90142.9730116,-0.0120967437592,234286955.553,31.8272603907,234286955.553,0.0,428,170.944163809,3.68957557184e-06
0.0,0.00641647671054,0.966599335708,-8711.93445216,-2.99767813483e-16,0.0,519,6.6462775586e+13,0.0192146947649,-50506.8170505,-2222.31227874,5151.41618142,-0.0192146947649,1420780.32558,31.8276631412,1420780.32558,0.0,427,98.2681295406,0.000512311411292
0.0,0.00998842430235,0.965898792455,-8441.95790174,1.05855476141e-16,0.0,520,6.53262390447e+13,0.0251773651801,-37050.9894074,-2089.75535188,4840.18182393,-0.0251773651801,1339062.63752,31.8104148945,1339062.63752,0.0,425,79.420716882,0.000620974060891
0.0,0.00997692040071,0.96527774076,-8662.83074902,1.2301588772e-16,0.0,521,6.43538640896e+13,0.0245933946936,-33791.8306429,-2197.57210274,4617.29971866,-0.0245933946936,1351461.29093,31.7954180962,1351461.29093,0.0,422,683.67150893,0.000531029810366
0.0,0.00998503311056,0.96468233809,-8481.90720771,6.67604524489e-17,0.0,522,6.34338089292e+13,0.0249733633879,-32015.5699452,-2123.40167859,4362.08890866,-0.0249733633879,1296378.88311,31.7810180991,1296378.88311,0.0,422,167.247375499,0.00056153572522
0.0,0.00995177166736,0.96436572291,-8796.90662377,-9.37098521408e-17,0.0,523,6.29167724376e+13,0.0204224644028,-102142.347778,-2518.9835659,7416.34373216,-0.0204224644028,1559471.02215,31.7728338965,1559471.02215,0.0,417,0.4752692539,0.000356979664297
0.0,0.00999903978096,0.96424992263,-8486.77469101,-2.8113937851e-16,0.0,524,6.27222336095e+13,0.0248043914051,-34875.4564072,-2244.56952984,4592.08118777,-0.0248043914051,1287055.20061,31.7697371037,1287055.20061,0.0,424,888.757463439,0.000530847466555
0.0,0.0064078136882,0.964148836382,-8103.37240907,1.8803118623e-16,0.0,525,6.25690200468e+13,0.0196669987853,-33119.6954318,-2102.28674535,4383.29851015,-0.0196669987853,1184134.31117,31.7672913841,1184134.31117,0.0,424,63.3034233908,0.000571270559979
0.0,0.00640636927875,0.963768010459,-7647.98498727,-3.61797814554e-16,0.0,526,6.19744945984e+13,0.0199064745219,-26209.407306,-1934.54740966,4062.39438246,-0.0199064745219,1109565.82645,31.7577440389,1109565.82645,0.0,435,63.9738473702,0.000587189389011
0.0,0.00640318572901,0.963760986694,-8082.63216074,-3.17352169995e-16,0.0,527,6.19451883245e+13,0.019213829888,-68504.7052099,-2110.42592669,5517.24223659,-0.019213829888,1367770.44247,31.7572710507,1367770.44247,0.0,431,12.3183857083,0.000415284200987
0.0,0.00994947010482,0.963653996247,-8970.09781872,5.37092884327e-16,0.0,528,6.17477436358e+13,0.0207227629111,-156216.671097,-2659.59264625,9410.4239689,-0.0207227629111,1854065.65026,31.7540785505,1854065.65026,0.0,426,1278.039712,0.000329665759322
0.0,0.00997591833849,0.963522962704,-8387.07765985,-8.25787424077e-17,0.0,529,6.15543854046e+13,0.0243266252884,-41875.1934871,-2106.12602027,4488.4601692,-0.0243266252884,1325412.14833,31.7509422155,1325412.14833,0.0,423,994.773071174,0.000560443252385
0.0,0.00996470840025,0.96324845216,-7754.27900367,-5.29594381437e-16,0.0,530,6.11032760531e+13,0.0218825673151,-81349.2869721,-2004.15758456,5639.7762061,-0.0218825673151,1284345.4821,31.7435865986,1284345.4821,0.0,420,961.919961146,0.000393048716756
0.0,0.00997862150963,0.96329087832,-7958.5103844,3.16613214331e-17,0.0,531,6.11552400882e+13,0.0250507520135,-38212.8201238,-2065.2587674,4582.54315824,-0.0250507520135,1198101.18626,31.7444366668,1198101.18626,0.0,426,6.88211519939,0.000594389356318
0.0,0.00640446412183,0.963036082509,-7820.05645222,2.47305585451e-16,0.0,532,6.07435608826e+13,0.0188888192805,-44282.325681,-2036.81963443,4514.05087862,-0.0188888192805,1137828.51128,31.7376821988,1137828.51128,0.0,427,388.954754843,0.000522917623856
0.0,0.0099389209858,0.962687720173,-9487.60310757,7.2161922249e-17,0.0,533,6.02042211987e+13,0.0130775849559,-662438.044891,-3097.35102756,32005.1615188,-0.0130775849559,35733676.1901,31.7287635854,35733676.1901,0.0,427,49.3080824324,1.55659074029e-05
0.0,0.00998357105179,0.962708490962,-8124.21922202,1.5389248853e-16,0.0,534,6.02333181385e+13,0.0217417967456,-71697.7665282,-2090.19463823,5669.17218428,-0.0217417967456,1643596.42682,31.7292467726,1643596.42682,0.0,423,-53.158560883,0.000342125086472
0.0,0.00997965122905,0.962518165893,-7612.48334175,-1.7497485199e-18,0.0,535,5.99530035144e+13,0.0245038902918,-25242.4347552,-1902.94276485,3863.91678302,-0.0245038902918,1076964.08013,31.7245820965,1076964.08013,0.0,425,3.339120563,0.000593327751174
0.0,0.00998308952776,0.962517255873,-7743.77994523,3.21267983424e-16,0.0,536,5.99043473273e+13,0.0250942425139,-36495.0920622,-1949.92802597,4265.1056109,-0.0250942425139,1092148.94176,31.7237701948,1092148.94176,0.0,420,436.25514816,0.000564242488611
0.0,0.00997529292806,0.961971452483,-7452.57981101,-4.23804362179e-16,0.0,537,5.91005228077e+13,0.0231477314038,-67214.5231772,-2037.85855083,4815.84704842,-0.0231477314038,1075190.12774,31.7102608865,1075190.12774,0.0,426,74.7494300287,0.000469954566743
0.0,0.00640260241097,0.961579877513,-7453.63687516,2.73999501933e-16,0.0,538,5.85812985665e+13,0.0166380068499,-74426.758985,-1877.86269466,5509.68221727,-0.0166380068499,1607221.4677,31.7014366245,1607221.4677,0.0,431,103.337013433,0.000271573307174
0.0,0.00999093599828,0.960916111775,-7878.75544624,7.6633281354e-17,0.0,539,5.76262341863e+13,0.0226799287732,-72111.6063462,-2044.01836275,5712.63078712,-0.0226799287732,1621089.82972,31.6849990346,1621089.82972,0.0,426,243.925912163,0.00031035411248
0.0,0.00640617509379,0.960759655667,-7804.24121598,2.75904949585e-16,0.0,540,5.74113430909e+13,0.0194198422889,-57336.6772372,-2099.5750784,5204.00236751,-0.0194198422889,1475679.67348,31.6812630146,1475679.67348,0.0,425,47.4190542741,0.000363461856949
0.0,0.00998958726283,0.960548226814,-8254.08728362,-3.23093050729e-16,0.0,541,5.71020779075e+13,0.0226708049392,-99751.8618345,-2230.21610146,7844.95331099,-0.0226708049392,2506224.41587,31.6758616226,2506224.41587,0.0,423,484.436006726,0.000197604913561
0.0,0.00997286449041,0.96020377337,-7375.54934743,4.31234641253e-17,0.0,542,5.66055931863e+13,0.0248267106041,-50553.8008868,-2034.01325516,4884.0999343,-0.0248267106041,1072456.93532,31.6671289158,1072456.93532,0.0,425,1129.74469582,0.000574709550145
0.0,0.00640213946682,0.960007060271,-7361.86469113,-2.64464555099e-16,0.0,543,5.63159828876e+13,0.01898139089,-48999.2404589,-1968.33661603,4874.65074234,-0.01898139089,1249795.25268,31.6619994987,1249795.25268,0.0,425,559.912183625,0.000356595670979
0.0,0.00999434666014,0.959371673516,-7792.18829338,-2.60306135994e-16,0.0,544,5.54147852808e+13,0.0226109936459,-84985.9301054,-2279.34753382,6431.80927206,-0.0226109936459,1328100.10913,31.6458675564,1328100.10913,0.0,427,1128.10847425,0.000411412644113
0.0,0.00999187129726,0.95946395393,-7412.86395419,-1.63637509817e-16,0.0,545,5.54893976143e+13,0.0238694996164,-34535.9900159,-2016.41003388,4615.61479111,-0.0238694996164,1141563.77177,31.6472130845,1141563.77177,0.0,429,2065.06941934,0.000470110718158
0.0,0.00999292826476,0.95901351776,-7325.17688096,-2.21458397268e-16,0.0,546,5.48910852601e+13,0.0253122886019,-39904.3973707,-2028.87197484,4257.79395435,-0.0253122886019,999938.714404,31.6363720698,999938.714404,0.0,420,128.654696942,0.000471475232026
0.0,0.00997361946483,0.958806254391,-7455.97364486,-8.6642771347e-17,0.0,547,5.45888255447e+13,0.0248470549466,-33634.0636262,-2018.84870326,4247.28766207,-0.0248470549466,1030650.10654,31.6308503174,1030650.10654,0.0,424,37.8915383737,0.000511240389752
0.0,0.00996468473764,0.958619523466,-11321.7162526,-1.66499867698e-17,0.0,548,5.43353473351e+13,0.0151053710139,-1562493.151,-2613.95173315,76110.2970461,-0.0151053710139,291536406.078,31.6261960949,291536406.078,0.0,419,284.738797088,3.28616176004e-06
0.0,0.00991679840602,0.958595435467,-7544.16334503,-4.22139167101e-16,0.0,549,5.42851983603e+13,0.0171592937205,-105703.957123,-2115.34893269,6291.92433689,-0.0171592937205,1336523.5849,31.6252727157,1336523.5849,0.0,419,26.56763303,0.00037140970632
0.0,0.00640462174592,0.958447107903,-7460.14271485,9.86496828807e-16,0.0,550,5.40484023197e+13,0.0198687936443,-37398.2517368,-1983.01859256,4320.41781264,-0.0198687936443,1099250.56919,31.6209011003,1099250.56919,0.0,426,460.603305659,0.000477467675838
0.0,0.00997467757485,0.958102325985,-7705.28215395,1.171130487e-16,0.0,551,5.36030451233e+13,0.0174423030235,-112790.992302,-2306.21544157,8745.23805723,-0.0174423030235,2337101.72038,31.6126269944,2337101.72038,0.0,430,66.3004496628,0.000141802139615
0.0,0.00996521472696,0.957990729579,-7614.00066028,-1.27001458557e-16,0.0,552,5.34465366106e+13,0.0170155862324,-152128.967657,-2330.03221146,8340.15857585,-0.0170155862324,1356603.40768,31.6097029545,1356603.40768,0.0,423,369.606929037,0.000286711860135
0.0,0.00996018816657,0.957923342566,-7242.78569116,-1.13727517384e-16,0.0,553,5.33501873971e+13,0.0224937555567,-76442.3858055,-2144.15864854,5602.46244702,-0.0224937555567,1022792.57668,31.6078986063,1022792.57668,0.0,430,692.205773114,0.000462661809441
0.0,0.00999032818479,0.9574893976,-7406.84066474,3.47592404378e-17,0.0,554,5.27673060701e+13,0.0187237754951,-105178.352006,-2103.63604885,6471.66863489,-0.0187237754951,1792539.55032,31.5969129116,1792539.55032,0.0,419,43.4581102707,0.000252845422469
0.0,0.00974202296027,0.957144678823,-15239.0816995,-3.16299883371e-17,0.0,555,5.23092356326e+13,0.00628780630307,-3274728.53098,-9486.43271824,159083.475534,-0.00628780630307,196872350.659,31.5881940609,196872350.659,0.0,422,703.371753776,5.77613184582e-06
0.0,0.00998186131466,0.957097375913,-7368.13548292,-3.54678704954e-16,0.0,556,5.22551172427e+13,0.0242209121528,-49969.7095056,-2123.2391643,4576.59900953,-0.0242209121528,1007098.85999,31.5871589396,1007098.85999,0.0,425,977.400584879,0.000496409486387
0.0,0.00999056847126,0.956978673979,-7010.08080842,3.33586758048e-16,0.0,557,5.20655449741e+13,0.0247399361489,-31979.0016896,-2016.16116042,4092.39618946,-0.0247399361489,919020.467869,31.583524521,919020.467869,0.0,428,390.522617657,0.000500645748554
0.0,0.00996888414134,0.95654868501,-6992.27636179,6.5360087414e-17,0.0,558,5.15163032831e+13,0.0253986856705,-39656.4449955,-1916.53924093,4451.16005412,-0.0253986856705,970710.321084,31.5729194421,970710.321084,0.0,423,496.957470313,0.000624242008085
0.0,0.00994707500429,0.956763366372,-7509.41162971,1.02589940263e-16,0.0,559,5.17922012538e+13,0.0219559496084,-91170.9783772,-2220.49682154,5709.03838606,-0.0219559496084,1031969.86899,31.5782606989,1031969.86899,0.0,420,553.887502354,0.000518194886141
0.0,0.00999065912047,0.956478056522,-6936.33687238,-7.82378411212e-17,0.0,560,5.14176435415e+13,0.0211383461028,-75062.4484452,-2071.68037818,5903.78592501,-0.0211383461028,1391424.4904,31.5710024891,1391424.4904,0.0,422,1694.48837146,0.000327443771246
0.0,0.00994607127813,0.95620128746,-7057.41667902,3.32801293419e-16,0.0,561,5.11030362092e+13,0.0204660992692,-82023.3595065,-2068.94096278,5659.9788108,-0.0204660992692,1458813.10148,31.5648650284,1458813.10148,0.0,427,698.229971019,0.000277309160705
0.0,0.00997821256785,0.956074367224,-7152.91504664,-6.20419449992e-16,0.0,562,5.09373144563e+13,0.0225722083779,-61217.3442479,-1985.19871776,5198.7415692,-0.0225722083779,1332739.6957,31.5616168643,1332739.6957,0.0,427,1786.47936681,0.000277344446064
0.0,0.00997938137918,0.955899427753,-6984.74452869,-8.65844708424e-17,0.0,563,5.07016572403e+13,0.0225495564674,-59726.1168669,-2056.34093693,5510.64752129,-0.0225495564674,1312700.90494,31.5569797132,1312700.90494,0.0,432,612.317522787,0.000342067506128
0.0,0.00995225240429,0.955763646267,-7220.58068273,1.98430065262e-17,0.0,564,5.05057384153e+13,0.0168295949418,-119673.385548,-2289.30412917,7610.36368785,-0.0168295949418,1119486.25566,31.5531080777,1119486.25566,0.0,419,328.075550933,0.000380264244083
0.0,0.00997955728919,0.955617887973,-6940.8275048,-3.71704154922e-16,0.0,565,5.03089169535e+13,0.0212603291217,-105065.218014,-2043.8838907,7413.05505838,-0.0212603291217,2504266.89106,31.5492034527,2504266.89106,0.0,430,229.64753006,0.000148529844978
0.0,0.00999723847983,0.955861006614,-6441.92063223,-2.55290070329e-16,0.0,566,5.06132743829e+13,0.0251443624266,-32358.2952243,-1746.90578683,3919.71935517,-0.0251443624266,817357.337176,31.5552349974,817357.337176,0.0,426,698.822319479,0.000549584764124
0.0,0.0099763810343,0.955512537141,-6687.96654488,-7.77757481711e-17,0.0,567,5.01623197662e+13,0.0252825093204,-31469.5183005,-1924.26939057,4497.76419199,-0.0252825093204,897698.710099,31.5462852585,897698.710099,0.0,424,651.674105498,0.00058324516176
0.0,0.00999328936236,0.955471811643,-6448.55094178,7.19087897631e-16,0.0,568,5.00782054104e+13,0.0246686063268,-32758.051747,-1899.73935204,3963.18832604,-0.0246686063268,778544.283995,31.5446070076,778544.283995,0.0,422,53.0298450193,0.000508911623075
